"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"32","1700-1759","ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",1193,16.8028169014085
"33","1700-1759","SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",4326,18.4085106382979
"34","1700-1759","SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",3535,20.672514619883
"35","1700-1759","Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",0,0
"36","1700-1759","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",10527,9.51808318264015
"37","1700-1759","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",149796,12.212294146421
"38","1700-1759","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",59172,19.724
"39","1700-1759","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",2963,15.5130890052356
"40","1700-1759","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",17093,25.7424698795181
"41","1700-1759","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",38718,18.3584637268848
"42","1700-1759","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",3017,20.5238095238095
"43","1700-1759","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",12306,23.1315789473684
"44","1700-1759","Spirit Air Lines","Atlantic City, NJ: Atlantic City International",10170,30
"45","1700-1759","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",23,7.66666666666667
"46","1700-1759","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",2765,12.5681818181818
"47","1700-1759","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",4737,11.0162790697674
"48","1700-1759","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",57,4.75
"49","1700-1759","ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",25,5
"50","1700-1759","Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",1117,8.79527559055118
"51","1700-1759","JetBlue Airways","Austin, TX: Austin - Bergstrom International",158,14.3636363636364
"52","1700-1759","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",1549,16.4787234042553
"53","1700-1759","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",32136,21.1421052631579
"54","1700-1759","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",13459,21.3634920634921
"55","1700-1759","Virgin America","Austin, TX: Austin - Bergstrom International",4231,19.4082568807339
"56","1700-1759","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",818,43.0526315789474
"57","1700-1759","Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4229,11.6501377410468
"58","1700-1759","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",14203,16.7094117647059
"59","1700-1759","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7966,20.2182741116751
"60","1700-1759","ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",193,6.03125
"61","1700-1759","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4058,20.4949494949495
"62","1700-1759","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",55595,16.9703907203907
"63","1700-1759","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7900,25.9868421052632
"64","1700-1759","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7768,16.4925690021231
"65","1700-1759","ExpressJet Airlines Inc.","Bangor, ME: Bangor International",180,10
"66","1700-1759","Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",2304,19.2
"67","1700-1759","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",9210,15.6899488926746
"68","1700-1759","SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",8,1
"69","1700-1759","Alaska Airlines Inc.","Bellingham, WA: Bellingham International",213,6.65625
"70","1700-1759","SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",0,0
"71","1700-1759","SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",0,0
"72","1700-1759","SkyWest Airlines Inc.","Billings, MT: Billings Logan International",4814,8.18707482993197
"73","1700-1759","United Air Lines Inc.","Billings, MT: Billings Logan International",10,2.5
"74","1700-1759","SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",4862,15.0061728395062
"75","1700-1759","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1619,7.82125603864734
"76","1700-1759","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",3062,21.4125874125874
"77","1700-1759","SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",546,30.3333333333333
"78","1700-1759","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",2173,16.9765625
"79","1700-1759","ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",326,11.2413793103448
"80","1700-1759","Frontier Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",344,10.75
"81","1700-1759","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",3406,9.98826979472141
"82","1700-1759","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",2243,23.3645833333333
"83","1700-1759","SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",555,8.671875
"84","1700-1759","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",10241,19.1779026217228
"85","1700-1759","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",775,10.3333333333333
"86","1700-1759","Alaska Airlines Inc.","Boston, MA: Logan International",714,4.60645161290323
"87","1700-1759","American Airlines Inc.","Boston, MA: Logan International",39509,18.0819221967963
"88","1700-1759","Delta Air Lines Inc.","Boston, MA: Logan International",29352,22.6831530139104
"89","1700-1759","ExpressJet Airlines Inc.","Boston, MA: Logan International",217,31
"90","1700-1759","JetBlue Airways","Boston, MA: Logan International",53821,19.0382030420941
"91","1700-1759","Southwest Airlines Co.","Boston, MA: Logan International",25952,22.3531438415159
"92","1700-1759","Spirit Air Lines","Boston, MA: Logan International",8067,27.6267123287671
"93","1700-1759","United Air Lines Inc.","Boston, MA: Logan International",17203,27.836569579288
"94","1700-1759","Virgin America","Boston, MA: Logan International",4511,12.4613259668508
"95","1700-1759","SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",3097,5.4620811287478
"96","1700-1759","United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",66,4.4
"97","1700-1759","SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",4,0.8
"98","1700-1759","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",2060,13.0379746835443
"99","1700-1759","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",3258,12.1567164179104
"100","1700-1759","ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",441,24.5
"101","1700-1759","Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",1536,12.0944881889764
"102","1700-1759","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1161,16.3521126760563
"103","1700-1759","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",389,9.48780487804878
"104","1700-1759","SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",2384,24.5773195876289
"105","1700-1759","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",4548,8.76300578034682
"106","1700-1759","United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",2793,14.25
"107","1700-1759","Alaska Airlines Inc.","Burbank, CA: Bob Hope",1832,5.18980169971671
"108","1700-1759","SkyWest Airlines Inc.","Burbank, CA: Bob Hope",8801,33.980694980695
"109","1700-1759","Southwest Airlines Co.","Burbank, CA: Bob Hope",13583,12.9608778625954
"110","1700-1759","ExpressJet Airlines Inc.","Burlington, VT: Burlington International",7470,22.9846153846154
"111","1700-1759","SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",1637,5.43853820598007
"112","1700-1759","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",2109,10.7602040816327
"113","1700-1759","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",2920,12.2689075630252
"114","1700-1759","Alaska Airlines Inc.","Charleston, SC: Charleston AFB/International",1144,5.58048780487805
"115","1700-1759","American Airlines Inc.","Charleston, SC: Charleston AFB/International",406,12.3030303030303
"116","1700-1759","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",8316,19.2055427251732
"117","1700-1759","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",5201,25.8756218905473
"118","1700-1759","JetBlue Airways","Charleston, SC: Charleston AFB/International",8318,35.2457627118644
"119","1700-1759","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",1666,17.1752577319588
"120","1700-1759","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",1604,13.1475409836066
"121","1700-1759","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",9047,15.5180102915952
"122","1700-1759","American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",3153,8.38563829787234
"123","1700-1759","Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",11,0.846153846153846
"124","1700-1759","JetBlue Airways","Charlotte Amalie, VI: Cyril E King",490,9.24528301886792
"125","1700-1759","Spirit Air Lines","Charlotte Amalie, VI: Cyril E King",2124,16.59375
"126","1700-1759","United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",44,3.14285714285714
"127","1700-1759","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",55974,14.8906624102155
"128","1700-1759","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",9978,16.9405772495756
"129","1700-1759","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2596,57.6888888888889
"130","1700-1759","JetBlue Airways","Charlotte, NC: Charlotte Douglas International",2358,16.2620689655172
"131","1700-1759","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",7444,23.5569620253165
"132","1700-1759","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",5322,24.0814479638009
"133","1700-1759","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",1017,32.8064516129032
"134","1700-1759","ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",4486,31.1527777777778
"135","1700-1759","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",421,24.7647058823529
"136","1700-1759","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",7467,26.5729537366548
"137","1700-1759","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",229,28.625
"138","1700-1759","Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",2358,13.551724137931
"139","1700-1759","ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",795,36.1363636363636
"140","1700-1759","SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",1132,23.1020408163265
"141","1700-1759","Southwest Airlines Co.","Chicago, IL: Chicago Midway International",85802,17.4005272764145
"142","1700-1759","Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",3560,9.83425414364641
"143","1700-1759","American Airlines Inc.","Chicago, IL: Chicago O'Hare International",108195,21.8708308065494
"144","1700-1759","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",11032,21.8888888888889
"145","1700-1759","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",26562,12.3601675197766
"146","1700-1759","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",5096,22.75
"147","1700-1759","JetBlue Airways","Chicago, IL: Chicago O'Hare International",10980,30.2479338842975
"148","1700-1759","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",54110,16.6032525314514
"149","1700-1759","Spirit Air Lines","Chicago, IL: Chicago O'Hare International",10936,23.7223427331887
"150","1700-1759","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",164145,25.6036499766027
"151","1700-1759","Virgin America","Chicago, IL: Chicago O'Hare International",4597,14.6869009584665
"152","1700-1759","American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",2978,21.8970588235294
"153","1700-1759","Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen",45,3
"154","1700-1759","JetBlue Airways","Christiansted, VI: Henry E. Rohlsen",981,13.2567567567568
"155","1700-1759","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",406,3.248
"156","1700-1759","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",1121,15.7887323943662
"157","1700-1759","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",6841,21.1141975308642
"158","1700-1759","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4380,13.0357142857143
"159","1700-1759","United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",1182,16.4166666666667
"160","1700-1759","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3420,10.3951367781155
"161","1700-1759","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",6969,13.6647058823529
"162","1700-1759","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",4864,20.3514644351464
"163","1700-1759","JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",3481,20.3567251461988
"164","1700-1759","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",276,8.11764705882353
"165","1700-1759","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",4075,9.52102803738318
"166","1700-1759","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",4828,17.9479553903346
"167","1700-1759","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",12448,24.600790513834
"168","1700-1759","ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",216,12.7058823529412
"169","1700-1759","ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",183,14.0769230769231
"170","1700-1759","Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",893,15.135593220339
"171","1700-1759","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",3256,8.87193460490463
"172","1700-1759","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",139,5.79166666666667
"173","1700-1759","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",9605,18.5067437379576
"174","1700-1759","SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",47,5.22222222222222
"175","1700-1759","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",1750,10.2941176470588
"176","1700-1759","American Airlines Inc.","Columbus, OH: Port Columbus International",851,5.06547619047619
"177","1700-1759","Delta Air Lines Inc.","Columbus, OH: Port Columbus International",7366,15.156378600823
"178","1700-1759","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",1060,9.38053097345133
"179","1700-1759","Frontier Airlines Inc.","Columbus, OH: Port Columbus International",814,32.56
"180","1700-1759","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",655,7.79761904761905
"181","1700-1759","Southwest Airlines Co.","Columbus, OH: Port Columbus International",11306,11.703933747412
"182","1700-1759","United Air Lines Inc.","Columbus, OH: Port Columbus International",5610,25.9722222222222
"183","1700-1759","Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",662,6.01818181818182
"184","1700-1759","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1685,9.01069518716577
"185","1700-1759","SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",221,20.0909090909091
"186","1700-1759","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",1016,18.8148148148148
"187","1700-1759","Southwest Airlines Co.","Dallas, TX: Dallas Love Field",69908,19.7368718238283
"188","1700-1759","Virgin America","Dallas, TX: Dallas Love Field",9363,16.9007220216606
"189","1700-1759","Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",95,2.31707317073171
"190","1700-1759","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",114616,17.4161981461784
"191","1700-1759","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6011,16.4234972677596
"192","1700-1759","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",16582,21.0698856416773
"193","1700-1759","JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",5,5
"194","1700-1759","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",12317,25.0345528455285
"195","1700-1759","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",7057,21.5810397553517
"196","1700-1759","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4152,20.0579710144928
"197","1700-1759","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",420,20
"198","1700-1759","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",4521,19.3205128205128
"199","1700-1759","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",647,15.046511627907
"200","1700-1759","Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",3488,10.9341692789969
"201","1700-1759","Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",1284,3.58659217877095
"202","1700-1759","American Airlines Inc.","Denver, CO: Denver International",7177,12.7251773049645
"203","1700-1759","Delta Air Lines Inc.","Denver, CO: Denver International",10438,19.5102803738318
"204","1700-1759","Frontier Airlines Inc.","Denver, CO: Denver International",21374,21.832482124617
"205","1700-1759","JetBlue Airways","Denver, CO: Denver International",0,0
"206","1700-1759","SkyWest Airlines Inc.","Denver, CO: Denver International",47502,13.365785030951
"207","1700-1759","Southwest Airlines Co.","Denver, CO: Denver International",70008,16.4647224835372
"208","1700-1759","Spirit Air Lines","Denver, CO: Denver International",4189,28.4965986394558
"209","1700-1759","United Air Lines Inc.","Denver, CO: Denver International",72352,13.6025568715924
"210","1700-1759","Virgin America","Denver, CO: Denver International",5169,21.6276150627615
"211","1700-1759","American Airlines Inc.","Des Moines, IA: Des Moines International",239,2.77906976744186
"212","1700-1759","Delta Air Lines Inc.","Des Moines, IA: Des Moines International",939,8.30973451327434
"213","1700-1759","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",2811,21.1353383458647
"214","1700-1759","Frontier Airlines Inc.","Des Moines, IA: Des Moines International",571,13.5952380952381
"215","1700-1759","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",5409,12.265306122449
"216","1700-1759","Southwest Airlines Co.","Des Moines, IA: Des Moines International",2600,18.0555555555556
"217","1700-1759","United Air Lines Inc.","Des Moines, IA: Des Moines International",626,10.2622950819672
"218","1700-1759","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",10412,16.1426356589147
"219","1700-1759","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",78292,14.4877868245744
"220","1700-1759","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",22358,16.2840495265841
"221","1700-1759","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",1744,20.0459770114943
"222","1700-1759","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",9343,13.0125348189415
"223","1700-1759","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",7839,16.1962809917355
"224","1700-1759","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",5042,24.5951219512195
"225","1700-1759","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",3825,23.4662576687117
"226","1700-1759","ExpressJet Airlines Inc.","Dothan, AL: Dothan Regional",2814,28.14
"227","1700-1759","Delta Air Lines Inc.","Duluth, MN: Duluth International",0,0
"228","1700-1759","SkyWest Airlines Inc.","Duluth, MN: Duluth International",2185,10.6585365853659
"229","1700-1759","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County",1459,20.2638888888889
"230","1700-1759","American Airlines Inc.","Eagle, CO: Eagle County Regional",1,1
"231","1700-1759","SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional",0,0
"232","1700-1759","American Airlines Inc.","El Paso, TX: El Paso International",36,36
"233","1700-1759","Delta Air Lines Inc.","El Paso, TX: El Paso International",15,15
"234","1700-1759","ExpressJet Airlines Inc.","El Paso, TX: El Paso International",106,6.625
"235","1700-1759","SkyWest Airlines Inc.","El Paso, TX: El Paso International",2348,9.94915254237288
"236","1700-1759","Southwest Airlines Co.","El Paso, TX: El Paso International",5988,16.1401617250674
"237","1700-1759","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional",5472,14.5145888594164
"238","1700-1759","ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field",1135,29.1025641025641
"239","1700-1759","SkyWest Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field",187,11
"240","1700-1759","SkyWest Airlines Inc.","Escanaba, MI: Delta County",2947,14.1004784688995
"241","1700-1759","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field",275,16.1764705882353
"242","1700-1759","Delta Air Lines Inc.","Evansville, IN: Evansville Regional",8,4
"243","1700-1759","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional",8842,31.1338028169014
"244","1700-1759","SkyWest Airlines Inc.","Evansville, IN: Evansville Regional",11,3.66666666666667
"245","1700-1759","Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International",2325,6.40495867768595
"246","1700-1759","Delta Air Lines Inc.","Fargo, ND: Hector International",2452,27.2444444444444
"247","1700-1759","ExpressJet Airlines Inc.","Fargo, ND: Hector International",28,14
"248","1700-1759","SkyWest Airlines Inc.","Fargo, ND: Hector International",3665,9.90540540540541
"249","1700-1759","Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional",70,70
"250","1700-1759","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",10027,38.7142857142857
"251","1700-1759","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",223,7.68965517241379
"252","1700-1759","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam",1580,6.96035242290749
"253","1700-1759","Delta Air Lines Inc.","Flint, MI: Bishop International",1291,7.82424242424242
"254","1700-1759","Southwest Airlines Co.","Flint, MI: Bishop International",569,5.22018348623853
"255","1700-1759","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",6170,12.7216494845361
"256","1700-1759","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",11584,14.48
"257","1700-1759","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",36990,24.775619557937
"258","1700-1759","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",23111,15.6791044776119
"259","1700-1759","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",3220,31.2621359223301
"260","1700-1759","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",3438,16.7707317073171
"261","1700-1759","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",526,17.5333333333333
"262","1700-1759","American Airlines Inc.","Fort Myers, FL: Southwest Florida International",7517,32.5411255411255
"263","1700-1759","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International",3044,15.9371727748691
"264","1700-1759","ExpressJet Airlines Inc.","Fort Myers, FL: Southwest Florida International",132,132
"265","1700-1759","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International",1837,19.752688172043
"266","1700-1759","JetBlue Airways","Fort Myers, FL: Southwest Florida International",8055,23.9020771513353
"267","1700-1759","SkyWest Airlines Inc.","Fort Myers, FL: Southwest Florida International",139,19.8571428571429
"268","1700-1759","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International",8243,14.7196428571429
"269","1700-1759","Spirit Air Lines","Fort Myers, FL: Southwest Florida International",958,19.5510204081633
"270","1700-1759","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International",1709,10.112426035503
