"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"66","1100-1159","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",4106,10.265
"67","1100-1159","SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1658,19.0574712643678
"68","1100-1159","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",2525,7.62839879154079
"69","1100-1159","Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",5,0.625
"70","1100-1159","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",1675,8.41708542713568
"71","1100-1159","Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",6,0.545454545454545
"72","1100-1159","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",2650,10
"73","1100-1159","SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",7,1.75
"74","1100-1159","Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",475,6.33333333333333
"75","1100-1159","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",5213,13.401028277635
"76","1100-1159","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",1927,9.53960396039604
"77","1100-1159","American Airlines Inc.","Boston, MA: Logan International",10286,6.13357185450209
"78","1100-1159","Delta Air Lines Inc.","Boston, MA: Logan International",11559,9.83744680851064
"79","1100-1159","ExpressJet Airlines Inc.","Boston, MA: Logan International",186,14.3076923076923
"80","1100-1159","JetBlue Airways","Boston, MA: Logan International",22693,9.66482112436116
"81","1100-1159","SkyWest Airlines Inc.","Boston, MA: Logan International",516,28.6666666666667
"82","1100-1159","Southwest Airlines Co.","Boston, MA: Logan International",4670,7.05438066465257
"83","1100-1159","Spirit Air Lines","Boston, MA: Logan International",3191,11.2359154929577
"84","1100-1159","United Air Lines Inc.","Boston, MA: Logan International",5432,10.0779220779221
"85","1100-1159","Virgin America","Boston, MA: Logan International",990,5.29411764705882
"86","1100-1159","Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",961,8.50442477876106
"87","1100-1159","SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",1600,10.8108108108108
"88","1100-1159","Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",15,0.833333333333333
"89","1100-1159","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",1819,10.3942857142857
"90","1100-1159","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",2890,12.4034334763949
"91","1100-1159","ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",1615,13.8034188034188
"92","1100-1159","American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",3036,9.22796352583587
"93","1100-1159","Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",360,2.57142857142857
"94","1100-1159","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1615,15.0934579439252
"95","1100-1159","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",696,7.90909090909091
"96","1100-1159","SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",294,147
"97","1100-1159","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",1208,4.66409266409266
"98","1100-1159","Alaska Airlines Inc.","Burbank, CA: Bob Hope",510,4.08
"99","1100-1159","SkyWest Airlines Inc.","Burbank, CA: Bob Hope",2006,28.6571428571429
"100","1100-1159","Southwest Airlines Co.","Burbank, CA: Bob Hope",5712,5.25482980680773
"101","1100-1159","ExpressJet Airlines Inc.","Burlington, VT: Burlington International",620,18.7878787878788
"102","1100-1159","JetBlue Airways","Burlington, VT: Burlington International",2269,8.07473309608541
"103","1100-1159","SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",679,3.18779342723005
"104","1100-1159","SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",97,8.81818181818182
"105","1100-1159","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",3280,11.970802919708
"106","1100-1159","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",4034,16.6694214876033
"107","1100-1159","American Airlines Inc.","Charleston, SC: Charleston AFB/International",362,3.12068965517241
"108","1100-1159","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",3793,6.47269624573379
"109","1100-1159","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",5512,18.9415807560137
"110","1100-1159","JetBlue Airways","Charleston, SC: Charleston AFB/International",527,13.8684210526316
"111","1100-1159","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",163,6.52
"112","1100-1159","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",429,4.93103448275862
"113","1100-1159","United Air Lines Inc.","Charleston, SC: Charleston AFB/International",39,13
"114","1100-1159","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",5182,15.7507598784195
"115","1100-1159","Spirit Air Lines","Charleston/Dunbar, WV: Yeager",728,17.3333333333333
"116","1100-1159","American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",0,NA
"117","1100-1159","JetBlue Airways","Charlotte Amalie, VI: Cyril E King",0,0
"118","1100-1159","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",61396,5.92453922609283
"119","1100-1159","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",1818,13.6691729323308
"120","1100-1159","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2195,39.9090909090909
"121","1100-1159","JetBlue Airways","Charlotte, NC: Charlotte Douglas International",1912,7.80408163265306
"122","1100-1159","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",5244,26.3517587939699
"123","1100-1159","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",873,15.051724137931
"124","1100-1159","SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",4,1
"125","1100-1159","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",44,2.58823529411765
"126","1100-1159","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",800,26.6666666666667
"127","1100-1159","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",615,8.78571428571429
"128","1100-1159","Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",0,0
"129","1100-1159","ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",3070,38.375
"130","1100-1159","SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",0,0
"131","1100-1159","Southwest Airlines Co.","Chicago, IL: Chicago Midway International",27642,7.41867954911433
"132","1100-1159","American Airlines Inc.","Chicago, IL: Chicago O'Hare International",40037,12.4920436817473
"133","1100-1159","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",4704,8.77611940298507
"134","1100-1159","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",2997,7.47381546134663
"135","1100-1159","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",3929,14.2355072463768
"136","1100-1159","JetBlue Airways","Chicago, IL: Chicago O'Hare International",3279,15.4669811320755
"137","1100-1159","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",11491,11.3100393700787
"138","1100-1159","Spirit Air Lines","Chicago, IL: Chicago O'Hare International",4405,14.9322033898305
"139","1100-1159","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",31763,17.0219721329046
"140","1100-1159","Virgin America","Chicago, IL: Chicago O'Hare International",253,36.1428571428571
"141","1100-1159","American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",106,2.35555555555556
"142","1100-1159","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2307,6.2520325203252
"143","1100-1159","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",1843,16.6036036036036
"144","1100-1159","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",369,21.7058823529412
"145","1100-1159","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",3377,11.6851211072664
"146","1100-1159","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",4023,13.1901639344262
"147","1100-1159","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",736,3.4392523364486
"148","1100-1159","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",6948,9.22709163346614
"149","1100-1159","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",506,14.4571428571429
"150","1100-1159","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",68,1.33333333333333
"151","1100-1159","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",1683,5.32594936708861
"152","1100-1159","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",2220,13.3734939759036
"153","1100-1159","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",4181,11.8441926345609
"154","1100-1159","SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",29,0.90625
"155","1100-1159","ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",893,7.83333333333333
"156","1100-1159","American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",0,0
"157","1100-1159","ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",1691,8.24878048780488
"158","1100-1159","Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",2606,18.0972222222222
"159","1100-1159","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",12450,18.5267857142857
"160","1100-1159","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",1093,19.5178571428571
"161","1100-1159","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",2238,10.8640776699029
"162","1100-1159","SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",466,16.6428571428571
"163","1100-1159","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",2169,8.92592592592593
"164","1100-1159","American Airlines Inc.","Columbus, OH: Port Columbus International",3304,10.0731707317073
"165","1100-1159","Delta Air Lines Inc.","Columbus, OH: Port Columbus International",149,7.09523809523809
"166","1100-1159","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",2209,7.69686411149826
"167","1100-1159","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1465,13.5648148148148
"168","1100-1159","Southwest Airlines Co.","Columbus, OH: Port Columbus International",4166,6.15361890694239
"169","1100-1159","United Air Lines Inc.","Columbus, OH: Port Columbus International",1076,11.4468085106383
"170","1100-1159","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",816,6.58064516129032
"171","1100-1159","SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",3,3
"172","1100-1159","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",197,3.58181818181818
"173","1100-1159","ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",0,0
"174","1100-1159","Southwest Airlines Co.","Dallas, TX: Dallas Love Field",21580,7.28070175438596
"175","1100-1159","Virgin America","Dallas, TX: Dallas Love Field",583,6.625
"176","1100-1159","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",75557,12.4271381578947
"177","1100-1159","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3670,8.57476635514019
"178","1100-1159","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",24779,14.85551558753
"179","1100-1159","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1234,25.7083333333333
"180","1100-1159","JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3232,10.1635220125786
"181","1100-1159","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",456,13.0285714285714
"182","1100-1159","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2511,10.3333333333333
"183","1100-1159","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",265,2.00757575757576
"184","1100-1159","American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",134,19.1428571428571
"185","1100-1159","Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",369,5.34782608695652
"186","1100-1159","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",2896,11.4015748031496
"187","1100-1159","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",132,33
"188","1100-1159","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",430,11.9444444444444
"189","1100-1159","Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",4067,11.3921568627451
"190","1100-1159","JetBlue Airways","Daytona Beach, FL: Daytona Beach International",2572,19.3383458646617
"191","1100-1159","Alaska Airlines Inc.","Denver, CO: Denver International",1606,4.43646408839779
"192","1100-1159","American Airlines Inc.","Denver, CO: Denver International",7976,10.0580075662043
"193","1100-1159","Delta Air Lines Inc.","Denver, CO: Denver International",9947,10.7651515151515
"194","1100-1159","Frontier Airlines Inc.","Denver, CO: Denver International",6611,16.8218829516539
"195","1100-1159","JetBlue Airways","Denver, CO: Denver International",2325,15.7094594594595
"196","1100-1159","SkyWest Airlines Inc.","Denver, CO: Denver International",54100,8.70754868823435
"197","1100-1159","Southwest Airlines Co.","Denver, CO: Denver International",30819,7.04112405757368
"198","1100-1159","Spirit Air Lines","Denver, CO: Denver International",2339,6.51532033426184
"199","1100-1159","United Air Lines Inc.","Denver, CO: Denver International",87513,9.83181664981463
"200","1100-1159","Virgin America","Denver, CO: Denver International",1592,10.2051282051282
"201","1100-1159","Delta Air Lines Inc.","Des Moines, IA: Des Moines International",2558,8.79037800687285
"202","1100-1159","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",1005,9.22018348623853
"203","1100-1159","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",2106,11.445652173913
"204","1100-1159","Southwest Airlines Co.","Des Moines, IA: Des Moines International",1985,9.87562189054726
"205","1100-1159","United Air Lines Inc.","Des Moines, IA: Des Moines International",2834,10.8582375478927
"206","1100-1159","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",6888,7.44648648648649
"207","1100-1159","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",3775,10.4570637119114
"208","1100-1159","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",1011,12.6375
"209","1100-1159","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",648,8.30769230769231
"210","1100-1159","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",114,6
"211","1100-1159","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",3123,10.375415282392
"212","1100-1159","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",4507,8.31549815498155
"213","1100-1159","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",8127,9.99630996309963
"214","1100-1159","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",0,0
"215","1100-1159","Delta Air Lines Inc.","Duluth, MN: Duluth International",0,0
"216","1100-1159","SkyWest Airlines Inc.","Duluth, MN: Duluth International",9339,15.3349753694581
"217","1100-1159","American Airlines Inc.","Eagle, CO: Eagle County Regional",311,5.0983606557377
"218","1100-1159","United Air Lines Inc.","Eagle, CO: Eagle County Regional",866,27.0625
"219","1100-1159","American Airlines Inc.","El Paso, TX: El Paso International",1103,9.26890756302521
"220","1100-1159","Delta Air Lines Inc.","El Paso, TX: El Paso International",1770,7.62931034482759
"221","1100-1159","SkyWest Airlines Inc.","El Paso, TX: El Paso International",19,9.5
"222","1100-1159","Southwest Airlines Co.","El Paso, TX: El Paso International",954,7.453125
"223","1100-1159","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional",2134,7.48771929824561
"224","1100-1159","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field",42,21
"225","1100-1159","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional",328,8.86486486486486
"226","1100-1159","SkyWest Airlines Inc.","Evansville, IN: Evansville Regional",793,9.11494252873563
"227","1100-1159","Delta Air Lines Inc.","Fargo, ND: Hector International",0,0
"228","1100-1159","ExpressJet Airlines Inc.","Fargo, ND: Hector International",3091,10.3033333333333
"229","1100-1159","SkyWest Airlines Inc.","Fargo, ND: Hector International",572,5.06194690265487
"230","1100-1159","American Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",16,16
"231","1100-1159","Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional",13,0.8125
"232","1100-1159","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",2955,11.3218390804598
"233","1100-1159","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",5078,11.0391304347826
"234","1100-1159","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field",13,4.33333333333333
"235","1100-1159","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam",672,5.46341463414634
"236","1100-1159","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4020,11.043956043956
"237","1100-1159","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",8319,7.56272727272727
"238","1100-1159","Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",520,17.3333333333333
"239","1100-1159","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",14607,16.8089758342923
"240","1100-1159","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",8983,7.3752052545156
"241","1100-1159","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",7605,14.8825831702544
"242","1100-1159","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4126,8.01165048543689
"243","1100-1159","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1045,16.8548387096774
"244","1100-1159","American Airlines Inc.","Fort Myers, FL: Southwest Florida International",489,7.08695652173913
"245","1100-1159","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International",2907,8.30571428571429
"246","1100-1159","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International",1648,9.10497237569061
"247","1100-1159","JetBlue Airways","Fort Myers, FL: Southwest Florida International",5470,10.9839357429719
"248","1100-1159","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International",6446,8.328165374677
"249","1100-1159","Spirit Air Lines","Fort Myers, FL: Southwest Florida International",3383,33.1666666666667
"250","1100-1159","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International",1542,8.56666666666667
"251","1100-1159","ExpressJet Airlines Inc.","Fort Wayne, IN: Fort Wayne International",5,1.66666666666667
"252","1100-1159","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International",4875,15.139751552795
"253","1100-1159","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International",5407,9.50263620386643
"254","1100-1159","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional",186,5.02702702702703
"255","1100-1159","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International",2978,14.1809523809524
"256","1100-1159","ExpressJet Airlines Inc.","Grand Junction, CO: Grand Junction Regional",104,4
"257","1100-1159","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional",678,5.17557251908397
"258","1100-1159","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",3467,11.7525423728814
"259","1100-1159","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",4013,15.4346153846154
"260","1100-1159","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",223,14.8666666666667
"261","1100-1159","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International",601,6.53260869565217
"262","1100-1159","United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",741,123.5
"263","1100-1159","SkyWest Airlines Inc.","Great Falls, MT: Great Falls International",180,1.40625
"264","1100-1159","Delta Air Lines Inc.","Green Bay, WI: Green Bay Austin Straubel International",51,25.5
"265","1100-1159","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",369,5.50746268656716
"266","1100-1159","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",1338,8.20858895705521
"267","1100-1159","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International",37,1.94736842105263
"268","1100-1159","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",385,6.11111111111111
"269","1100-1159","Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International",2340,19.0243902439024
