"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"1","1900-1959","SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",0,0
"2","1900-1959","ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",773,9.91025641025641
"3","1900-1959","Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",0,0
"4","1900-1959","American Airlines Inc.","Albany, NY: Albany International",3036,15.4111675126904
"5","1900-1959","JetBlue Airways","Albany, NY: Albany International",2431,21.7053571428571
"6","1900-1959","SkyWest Airlines Inc.","Albany, NY: Albany International",950,15.5737704918033
"7","1900-1959","Southwest Airlines Co.","Albany, NY: Albany International",1526,22.7761194029851
"8","1900-1959","ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",0,0
"9","1900-1959","SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",36,7.2
"10","1900-1959","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",8566,22.3072916666667
"11","1900-1959","ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",1913,10.0684210526316
"12","1900-1959","Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",29,7.25
"13","1900-1959","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",2433,3.55701754385965
"14","1900-1959","Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",2402,22.2407407407407
"15","1900-1959","United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",547,6.67073170731707
"16","1900-1959","ExpressJet Airlines Inc.","Appleton, WI: Appleton International",0,0
"17","1900-1959","SkyWest Airlines Inc.","Appleton, WI: Appleton International",559,31.0555555555556
"18","1900-1959","SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",2188,16.4511278195489
"19","1900-1959","Delta Air Lines Inc.","Asheville, NC: Asheville Regional",202,6.12121212121212
"20","1900-1959","ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",3214,17.6593406593407
"21","1900-1959","SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",541,36.0666666666667
"22","1900-1959","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",14439,16.8679906542056
"23","1900-1959","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",266491,11.4275728987993
"24","1900-1959","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",74666,18.2334554334554
"25","1900-1959","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",1986,17.2695652173913
"26","1900-1959","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",16324,22.6094182825485
"27","1900-1959","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",44487,15.8995711222302
"28","1900-1959","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",19085,36.2144212523719
"29","1900-1959","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",9888,23.7692307692308
"30","1900-1959","Spirit Air Lines","Atlantic City, NJ: Atlantic City International",2507,27.25
"31","1900-1959","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",60,12
"32","1900-1959","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",5242,25.950495049505
"33","1900-1959","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",5134,16.6688311688312
"34","1900-1959","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",371,14.84
"35","1900-1959","ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",1,0.5
"36","1900-1959","Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",948,39.5
"37","1900-1959","JetBlue Airways","Austin, TX: Austin - Bergstrom International",121,60.5
"38","1900-1959","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",2017,14.2042253521127
"39","1900-1959","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",20151,16.8205342237062
"40","1900-1959","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",1925,13.1849315068493
"41","1900-1959","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",86,2.60606060606061
"42","1900-1959","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6528,16.2388059701493
"43","1900-1959","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",15250,17.349260523322
"44","1900-1959","ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",495,21.5217391304348
"45","1900-1959","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3494,22.6883116883117
"46","1900-1959","SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",439,17.56
"47","1900-1959","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",60924,15.6697530864198
"48","1900-1959","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",10334,29.1098591549296
"49","1900-1959","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",90,11.25
"50","1900-1959","Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial",420,2.78145695364238
"51","1900-1959","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",4257,11.792243767313
"52","1900-1959","SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",1780,27.3846153846154
"53","1900-1959","SkyWest Airlines Inc.","Billings, MT: Billings Logan International",257,4.14516129032258
"54","1900-1959","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1742,28.0967741935484
"55","1900-1959","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",0,0
"56","1900-1959","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",6074,11.7941747572816
"57","1900-1959","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",1111,8.888
"58","1900-1959","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",4264,10.5544554455446
"59","1900-1959","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",5895,16.4206128133705
"60","1900-1959","Alaska Airlines Inc.","Boston, MA: Logan International",244,8.71428571428571
"61","1900-1959","American Airlines Inc.","Boston, MA: Logan International",21466,18.1147679324894
"62","1900-1959","Delta Air Lines Inc.","Boston, MA: Logan International",25238,29.6917647058824
"63","1900-1959","ExpressJet Airlines Inc.","Boston, MA: Logan International",10895,31.039886039886
"64","1900-1959","JetBlue Airways","Boston, MA: Logan International",75269,23.6397613065327
"65","1900-1959","SkyWest Airlines Inc.","Boston, MA: Logan International",303,15.15
"66","1900-1959","Southwest Airlines Co.","Boston, MA: Logan International",11719,25.3110151187905
"67","1900-1959","Spirit Air Lines","Boston, MA: Logan International",9603,36.2377358490566
"68","1900-1959","United Air Lines Inc.","Boston, MA: Logan International",20060,23.9952153110048
"69","1900-1959","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",360,5.9016393442623
"70","1900-1959","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",848,10.3414634146341
"71","1900-1959","American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1243,8.2317880794702
"72","1900-1959","Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",2465,8.27181208053691
"73","1900-1959","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",3083,26.1271186440678
"74","1900-1959","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",4596,17.7451737451737
"75","1900-1959","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",1896,23.7
"76","1900-1959","SkyWest Airlines Inc.","Burbank, CA: Bob Hope",627,28.5
"77","1900-1959","Southwest Airlines Co.","Burbank, CA: Bob Hope",12018,14.6026731470231
"78","1900-1959","ExpressJet Airlines Inc.","Burlington, VT: Burlington International",1200,20.6896551724138
"79","1900-1959","JetBlue Airways","Burlington, VT: Burlington International",1261,14.3295454545455
"80","1900-1959","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",0,0
"81","1900-1959","Frontier Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",1873,18.9191919191919
"82","1900-1959","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",8,0.380952380952381
"83","1900-1959","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",725,5.53435114503817
"84","1900-1959","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",643,20.09375
"85","1900-1959","JetBlue Airways","Charleston, SC: Charleston AFB/International",3297,25.3615384615385
"86","1900-1959","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",17,5.66666666666667
"87","1900-1959","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",4721,15.3778501628664
"88","1900-1959","United Air Lines Inc.","Charleston, SC: Charleston AFB/International",0,0
"89","1900-1959","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",5288,21.9419087136929
"90","1900-1959","JetBlue Airways","Charlotte Amalie, VI: Cyril E King",316,63.2
"91","1900-1959","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",55539,15.0716417910448
"92","1900-1959","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",7073,14.2028112449799
"93","1900-1959","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",1567,27.9821428571429
"94","1900-1959","JetBlue Airways","Charlotte, NC: Charlotte Douglas International",6370,27.9385964912281
"95","1900-1959","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",1855,28.1060606060606
"96","1900-1959","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",6721,22.6296296296296
"97","1900-1959","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",151,21.5714285714286
"98","1900-1959","ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",255,6.375
"99","1900-1959","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",67,2.91304347826087
"100","1900-1959","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",2289,13.5443786982249
"101","1900-1959","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",1471,31.9782608695652
"102","1900-1959","Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",3254,18.9186046511628
"103","1900-1959","SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",597,29.85
"104","1900-1959","Southwest Airlines Co.","Chicago, IL: Chicago Midway International",110906,16.4500148323939
"105","1900-1959","Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",6587,18.0465753424658
"106","1900-1959","American Airlines Inc.","Chicago, IL: Chicago O'Hare International",18910,27.1695402298851
"107","1900-1959","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",13980,24.7433628318584
"108","1900-1959","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",73248,18.2754491017964
"109","1900-1959","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",6784,32.7729468599034
"110","1900-1959","JetBlue Airways","Chicago, IL: Chicago O'Hare International",4673,28.3212121212121
"111","1900-1959","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",62155,17.8657660247197
"112","1900-1959","Spirit Air Lines","Chicago, IL: Chicago O'Hare International",24143,28.4369846878681
"113","1900-1959","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",221681,27.5791241602389
"114","1900-1959","Virgin America","Chicago, IL: Chicago O'Hare International",1396,39.8857142857143
"115","1900-1959","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2178,16.0147058823529
"116","1900-1959","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2379,18.4418604651163
"117","1900-1959","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",1547,21.7887323943662
"118","1900-1959","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2383,22.9134615384615
"119","1900-1959","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2779,19.709219858156
"120","1900-1959","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3410,11.5593220338983
"121","1900-1959","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",9332,16.9672727272727
"122","1900-1959","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",1288,16.9473684210526
"123","1900-1959","JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",4970,18.4758364312268
"124","1900-1959","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",0,0
"125","1900-1959","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",4600,18.4
"126","1900-1959","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",4680,16.1379310344828
"127","1900-1959","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3151,19.69375
"128","1900-1959","SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",183,12.2
"129","1900-1959","ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",274,5.82978723404255
"130","1900-1959","American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",0,0
"131","1900-1959","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",191,191
"132","1900-1959","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",1164,18.1875
"133","1900-1959","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",4015,17.6872246696035
"134","1900-1959","American Airlines Inc.","Columbus, OH: Port Columbus International",3506,13.280303030303
"135","1900-1959","Delta Air Lines Inc.","Columbus, OH: Port Columbus International",840,7.70642201834862
"136","1900-1959","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",4597,20.6143497757848
"137","1900-1959","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",399,4.53409090909091
"138","1900-1959","Southwest Airlines Co.","Columbus, OH: Port Columbus International",8006,15.8534653465347
"139","1900-1959","United Air Lines Inc.","Columbus, OH: Port Columbus International",0,0
"140","1900-1959","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",2199,12.0824175824176
"141","1900-1959","SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",0,0
"142","1900-1959","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",480,5.58139534883721
"143","1900-1959","Southwest Airlines Co.","Dallas, TX: Dallas Love Field",77540,20.6278265496143
"144","1900-1959","Virgin America","Dallas, TX: Dallas Love Field",5540,17.8135048231511
"145","1900-1959","Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3737,10.3518005540166
"146","1900-1959","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",70500,21.5135794934391
"147","1900-1959","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",7435,16.0237068965517
"148","1900-1959","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",7714,27.9492753623188
"149","1900-1959","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6289,30.828431372549
"150","1900-1959","JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",430,25.2941176470588
"151","1900-1959","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",14373,26.0380434782609
"152","1900-1959","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4760,23.219512195122
"153","1900-1959","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",9400,18.6507936507937
"154","1900-1959","American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1791,15.3076923076923
"155","1900-1959","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",340,17.8947368421053
"156","1900-1959","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1738,36.9787234042553
"157","1900-1959","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",12,1
"158","1900-1959","Alaska Airlines Inc.","Denver, CO: Denver International",2468,11.4259259259259
"159","1900-1959","American Airlines Inc.","Denver, CO: Denver International",9177,40.7866666666667
"160","1900-1959","Delta Air Lines Inc.","Denver, CO: Denver International",3451,21.1717791411043
"161","1900-1959","Frontier Airlines Inc.","Denver, CO: Denver International",22561,23.5501043841336
"162","1900-1959","SkyWest Airlines Inc.","Denver, CO: Denver International",63471,12.2767891682785
"163","1900-1959","Southwest Airlines Co.","Denver, CO: Denver International",72200,17.946805866269
"164","1900-1959","Spirit Air Lines","Denver, CO: Denver International",1895,37.9
"165","1900-1959","United Air Lines Inc.","Denver, CO: Denver International",75623,15.598803630363
"166","1900-1959","American Airlines Inc.","Des Moines, IA: Des Moines International",346,69.2
"167","1900-1959","Frontier Airlines Inc.","Des Moines, IA: Des Moines International",2709,26.3009708737864
"168","1900-1959","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",2238,17.0839694656489
"169","1900-1959","Southwest Airlines Co.","Des Moines, IA: Des Moines International",433,8.01851851851852
"170","1900-1959","United Air Lines Inc.","Des Moines, IA: Des Moines International",61,12.2
"171","1900-1959","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",5862,12.6883116883117
"172","1900-1959","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",28486,11.3535273017138
"173","1900-1959","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",10881,18.0149006622517
"174","1900-1959","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",11,11
"175","1900-1959","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",4697,20.5109170305677
"176","1900-1959","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",8548,13.9445350734095
"177","1900-1959","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",7456,18.8759493670886
"178","1900-1959","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",19830,23.3294117647059
"179","1900-1959","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",272,24.7272727272727
"180","1900-1959","SkyWest Airlines Inc.","Duluth, MN: Duluth International",88,2.2
"181","1900-1959","ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County",0,NA
"182","1900-1959","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County",821,10.9466666666667
"183","1900-1959","American Airlines Inc.","Eagle, CO: Eagle County Regional",933,10.1413043478261
"184","1900-1959","ExpressJet Airlines Inc.","El Paso, TX: El Paso International",29,29
"185","1900-1959","Southwest Airlines Co.","El Paso, TX: El Paso International",5749,24.463829787234
"186","1900-1959","SkyWest Airlines Inc.","Escanaba, MI: Delta County",50,50
"187","1900-1959","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field",1213,20.2166666666667
"188","1900-1959","Delta Air Lines Inc.","Fargo, ND: Hector International",750,25
"189","1900-1959","SkyWest Airlines Inc.","Fargo, ND: Hector International",1579,6.77682403433476
"190","1900-1959","American Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",122,122
"191","1900-1959","Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional",0,0
"192","1900-1959","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",0,0
"193","1900-1959","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field",1705,15.6422018348624
"194","1900-1959","Southwest Airlines Co.","Flint, MI: Bishop International",360,9.23076923076923
"195","1900-1959","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",13001,15.2773207990599
"196","1900-1959","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",22224,23.3690851735016
"197","1900-1959","Frontier Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",246,10.25
"198","1900-1959","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",55036,30.7807606263982
"199","1900-1959","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",26399,19.6275092936803
"200","1900-1959","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1196,18.984126984127
"201","1900-1959","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1768,16.2201834862385
"202","1900-1959","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",22,5.5
"203","1900-1959","American Airlines Inc.","Fort Myers, FL: Southwest Florida International",3559,8.98737373737374
"204","1900-1959","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International",3480,12.5631768953069
"205","1900-1959","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International",488,12.5128205128205
"206","1900-1959","JetBlue Airways","Fort Myers, FL: Southwest Florida International",12120,28.5849056603774
"207","1900-1959","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International",15060,21.8260869565217
"208","1900-1959","Spirit Air Lines","Fort Myers, FL: Southwest Florida International",2378,14.5
"209","1900-1959","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International",1996,11.810650887574
"210","1900-1959","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International",0,0
"211","1900-1959","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional",3329,14.3491379310345
"212","1900-1959","SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County",478,8.69090909090909
"213","1900-1959","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International",222,3.89473684210526
"214","1900-1959","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional",0,0
"215","1900-1959","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",1372,24.9454545454545
"216","1900-1959","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",2,0.0540540540540541
"217","1900-1959","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",180,12.8571428571429
"218","1900-1959","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International",1268,22.6428571428571
"219","1900-1959","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",82,5.125
"220","1900-1959","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",1940,21.5555555555556
"221","1900-1959","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International",310,6.2
"222","1900-1959","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",5734,22.4862745098039
"223","1900-1959","Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International",1355,29.4565217391304
"224","1900-1959","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International",5009,35.5248226950355
"225","1900-1959","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International",1429,10.2805755395683
"226","1900-1959","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International",164,12.6153846153846
"227","1900-1959","ExpressJet Airlines Inc.","Harlingen/San Benito, TX: Valley International",7,1.16666666666667
"228","1900-1959","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International",791,6.1796875
"229","1900-1959","American Airlines Inc.","Hartford, CT: Bradley International",1400,5.28301886792453
"230","1900-1959","Delta Air Lines Inc.","Hartford, CT: Bradley International",2320,16.3380281690141
"231","1900-1959","JetBlue Airways","Hartford, CT: Bradley International",5477,19.3533568904594
"232","1900-1959","SkyWest Airlines Inc.","Hartford, CT: Bradley International",336,21
"233","1900-1959","Southwest Airlines Co.","Hartford, CT: Bradley International",2843,20.0211267605634
"234","1900-1959","United Air Lines Inc.","Hartford, CT: Bradley International",3068,16.1473684210526
"235","1900-1959","Hawaiian Airlines Inc.","Hilo, HI: Hilo International",1956,3.46194690265487
"236","1900-1959","American Airlines Inc.","Honolulu, HI: Honolulu International",16,0.533333333333333
"237","1900-1959","Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International",5220,3.2665832290363
"238","1900-1959","United Air Lines Inc.","Honolulu, HI: Honolulu International",3622,9.35917312661499
"239","1900-1959","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",5202,27.5238095238095
"240","1900-1959","Delta Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston",4217,20.3719806763285
"241","1900-1959","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",59085,11.7793062200957
"242","1900-1959","Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",1867,18.126213592233
"243","1900-1959","SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",13949,12.7504570383912
"244","1900-1959","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston",9577,27.9212827988338
"245","1900-1959","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston",129450,18.7880986937591
"246","1900-1959","ExpressJet Airlines Inc.","Houston, TX: William P Hobby",1834,13.1942446043165
"247","1900-1959","Southwest Airlines Co.","Houston, TX: William P Hobby",39090,17.7681818181818
"248","1900-1959","ExpressJet Airlines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field",198,16.5
"249","1900-1959","American Airlines Inc.","Indianapolis, IN: Indianapolis International",6041,17.0169014084507
"250","1900-1959","Delta Air Lines Inc.","Indianapolis, IN: Indianapolis International",1728,14.5210084033613
"251","1900-1959","ExpressJet Airlines Inc.","Indianapolis, IN: Indianapolis International",3243,13.6835443037975
"252","1900-1959","Frontier Airlines Inc.","Indianapolis, IN: Indianapolis International",1244,12.1960784313725
"253","1900-1959","SkyWest Airlines Inc.","Indianapolis, IN: Indianapolis International",390,32.5
"254","1900-1959","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International",10358,18.6630630630631
"255","1900-1959","United Air Lines Inc.","Indianapolis, IN: Indianapolis International",1860,33.2142857142857
"256","1900-1959","Southwest Airlines Co.","Islip, NY: Long Island MacArthur",1328,10.375
"257","1900-1959","Delta Air Lines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",939,13.2253521126761
"258","1900-1959","ExpressJet Airlines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",1372,11.9304347826087
"259","1900-1959","American Airlines Inc.","Jacksonville, FL: Jacksonville International",8186,24.2189349112426
"260","1900-1959","Delta Air Lines Inc.","Jacksonville, FL: Jacksonville International",2625,13.9627659574468
"261","1900-1959","ExpressJet Airlines Inc.","Jacksonville, FL: Jacksonville International",664,28.8695652173913
"262","1900-1959","JetBlue Airways","Jacksonville, FL: Jacksonville International",11281,32.0482954545455
"263","1900-1959","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International",6600,12
"264","1900-1959","United Air Lines Inc.","Jacksonville, FL: Jacksonville International",852,24.3428571428571
