"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"37","1300-1359","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",14337,18.9142480211082
"38","1300-1359","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",34487,10.1972205795387
"39","1300-1359","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",6475,16.9502617801047
"40","1300-1359","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",2977,15.6684210526316
"41","1300-1359","Spirit Air Lines","Atlantic City, NJ: Atlantic City International",2858,18.9271523178808
"42","1300-1359","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",381,6.92727272727273
"43","1300-1359","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",4747,22.2863849765258
"44","1300-1359","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",4179,7.75324675324675
"45","1300-1359","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",4524,42.6792452830189
"46","1300-1359","JetBlue Airways","Austin, TX: Austin - Bergstrom International",240,7.74193548387097
"47","1300-1359","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",10718,16.9320695102686
"48","1300-1359","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",13341,10.0915279878971
"49","1300-1359","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",2711,12.2117117117117
"50","1300-1359","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",6814,18.366576819407
"51","1300-1359","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2756,8.12979351032448
"52","1300-1359","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",7845,12.2006220839813
"53","1300-1359","ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",0,0
"54","1300-1359","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",833,13.4354838709677
"55","1300-1359","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",42222,9.93225123500353
"56","1300-1359","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",195,3.75
"57","1300-1359","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",151,6.04
"58","1300-1359","ExpressJet Airlines Inc.","Bangor, ME: Bangor International",29,3.22222222222222
"59","1300-1359","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",1100,11.1111111111111
"60","1300-1359","SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",1582,15.3592233009709
"61","1300-1359","SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",2051,9.76666666666667
"62","1300-1359","Alaska Airlines Inc.","Bethel, AK: Bethel Airport",700,1.94444444444444
"63","1300-1359","Delta Air Lines Inc.","Billings, MT: Billings Logan International",2157,6.89137380191693
"64","1300-1359","SkyWest Airlines Inc.","Billings, MT: Billings Logan International",3165,8.39522546419098
"65","1300-1359","United Air Lines Inc.","Billings, MT: Billings Logan International",1633,6.25670498084291
"66","1300-1359","SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",365,12.5862068965517
"67","1300-1359","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2581,11.3700440528634
"68","1300-1359","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1621,18.632183908046
"69","1300-1359","SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",64,8
"70","1300-1359","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",510,4.95145631067961
"71","1300-1359","ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",655,32.75
"72","1300-1359","Frontier Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",577,16.4857142857143
"73","1300-1359","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",3652,9.58530183727034
"74","1300-1359","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",310,9.6875
"75","1300-1359","SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",52,17.3333333333333
"76","1300-1359","American Airlines Inc.","Boise, ID: Boise Air Terminal",3174,8.81666666666667
"77","1300-1359","Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",1277,5.5764192139738
"78","1300-1359","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",1086,7.48965517241379
"79","1300-1359","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",22,1
"80","1300-1359","American Airlines Inc.","Boston, MA: Logan International",12847,8.75136239782016
"81","1300-1359","Delta Air Lines Inc.","Boston, MA: Logan International",8611,12.9488721804511
"82","1300-1359","ExpressJet Airlines Inc.","Boston, MA: Logan International",656,7.54022988505747
"83","1300-1359","JetBlue Airways","Boston, MA: Logan International",19820,12.3797626483448
"84","1300-1359","SkyWest Airlines Inc.","Boston, MA: Logan International",1,0.333333333333333
"85","1300-1359","Southwest Airlines Co.","Boston, MA: Logan International",10150,10.7407407407407
"86","1300-1359","Spirit Air Lines","Boston, MA: Logan International",3215,15.3827751196172
"87","1300-1359","United Air Lines Inc.","Boston, MA: Logan International",4698,8.57299270072993
"88","1300-1359","Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",2024,7.44117647058824
"89","1300-1359","SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",5400,12.2448979591837
"90","1300-1359","United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1379,8.30722891566265
"91","1300-1359","Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",0,0
"92","1300-1359","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",2527,18.8582089552239
"93","1300-1359","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",2188,8.68253968253968
"94","1300-1359","SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",331,19.4705882352941
"95","1300-1359","ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",619,17.1944444444444
"96","1300-1359","Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",3176,9.9874213836478
"97","1300-1359","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",2939,14.406862745098
"98","1300-1359","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",2731,9.48263888888889
"99","1300-1359","SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",234,7.09090909090909
"100","1300-1359","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",2072,7.45323741007194
"101","1300-1359","United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",268,9.92592592592593
"102","1300-1359","Alaska Airlines Inc.","Burbank, CA: Bob Hope",0,0
"103","1300-1359","SkyWest Airlines Inc.","Burbank, CA: Bob Hope",5459,14.1059431524548
"104","1300-1359","Southwest Airlines Co.","Burbank, CA: Bob Hope",10276,9.23270440251572
"105","1300-1359","ExpressJet Airlines Inc.","Burlington, VT: Burlington International",1550,11.1510791366906
"106","1300-1359","SkyWest Airlines Inc.","Butte, MT: Bert Mooney",2560,15.2380952380952
"107","1300-1359","SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",2867,8.82153846153846
"108","1300-1359","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",326,9.05555555555556
"109","1300-1359","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",4826,11.3820754716981
"110","1300-1359","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",198,2.02040816326531
"111","1300-1359","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",4904,20.6919831223629
"112","1300-1359","JetBlue Airways","Charleston, SC: Charleston AFB/International",1189,6.49726775956284
"113","1300-1359","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",0,0
"114","1300-1359","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",2330,9.2094861660079
"115","1300-1359","United Air Lines Inc.","Charleston, SC: Charleston AFB/International",451,5.24418604651163
"116","1300-1359","American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",3364,10.2560975609756
"117","1300-1359","Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",2225,6.80428134556575
"118","1300-1359","JetBlue Airways","Charlotte Amalie, VI: Cyril E King",924,13.7910447761194
"119","1300-1359","United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",2857,23.4180327868852
"120","1300-1359","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",55713,8.00474137931034
"121","1300-1359","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",2072,6.70550161812298
"122","1300-1359","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",82,6.30769230769231
"123","1300-1359","Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",1970,14.7014925373134
"124","1300-1359","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",838,16.76
"125","1300-1359","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",1692,18.1935483870968
"126","1300-1359","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",734,29.36
"127","1300-1359","ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",590,13.7209302325581
"128","1300-1359","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",69,69
"129","1300-1359","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",3251,17.020942408377
"130","1300-1359","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",1605,15.1415094339623
"131","1300-1359","Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",2534,13.1979166666667
"132","1300-1359","ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",9,1.8
"133","1300-1359","SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",14,3.5
"134","1300-1359","Southwest Airlines Co.","Chicago, IL: Chicago Midway International",60397,8.84419387904525
"135","1300-1359","American Airlines Inc.","Chicago, IL: Chicago O'Hare International",68250,15.5821917808219
"136","1300-1359","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",4020,14.6181818181818
"137","1300-1359","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",56077,11.1175654242665
"138","1300-1359","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",0,0
"139","1300-1359","JetBlue Airways","Chicago, IL: Chicago O'Hare International",6256,21.0639730639731
"140","1300-1359","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",32197,12.9565392354125
"141","1300-1359","Spirit Air Lines","Chicago, IL: Chicago O'Hare International",4946,14.9425981873112
"142","1300-1359","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",98286,17.8766824299745
"143","1300-1359","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",826,7.79245283018868
"144","1300-1359","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4528,17.0225563909774
"145","1300-1359","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",490,28.8235294117647
"146","1300-1359","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",990,6.82758620689655
"147","1300-1359","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",0,0
"148","1300-1359","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",617,9.79365079365079
"149","1300-1359","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",8529,16.4335260115607
"150","1300-1359","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",62,12.4
"151","1300-1359","JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",458,41.6363636363636
"152","1300-1359","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2445,22.027027027027
"153","1300-1359","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",2524,6.80323450134771
"154","1300-1359","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",1599,21.32
"155","1300-1359","SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",481,18.5
"156","1300-1359","ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",75,4.6875
"157","1300-1359","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",5709,15.0236842105263
"158","1300-1359","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",0,0
"159","1300-1359","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",3896,19.5778894472362
"160","1300-1359","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",225,10.2272727272727
"161","1300-1359","ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",279,4.81034482758621
"162","1300-1359","Delta Air Lines Inc.","Columbus, OH: Port Columbus International",377,4.54216867469879
"163","1300-1359","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",3896,16.7210300429185
"164","1300-1359","Frontier Airlines Inc.","Columbus, OH: Port Columbus International",0,0
"165","1300-1359","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1241,12.2871287128713
"166","1300-1359","Southwest Airlines Co.","Columbus, OH: Port Columbus International",3544,5.97639123102867
"167","1300-1359","United Air Lines Inc.","Columbus, OH: Port Columbus International",1524,14.6538461538462
"168","1300-1359","Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",2394,6.66852367688022
"169","1300-1359","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",425,4.72222222222222
"170","1300-1359","SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",12,1.5
"171","1300-1359","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",5,5
"172","1300-1359","Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",188,7.83333333333333
"173","1300-1359","Southwest Airlines Co.","Dallas, TX: Dallas Love Field",42182,10.5087194818137
"174","1300-1359","Virgin America","Dallas, TX: Dallas Love Field",9524,15.3861066235864
"175","1300-1359","Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2027,5.53825136612022
"176","1300-1359","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",94426,13.3257126728761
"177","1300-1359","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3695,10.5270655270655
"178","1300-1359","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",22470,13.7263286499695
"179","1300-1359","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1427,11.3253968253968
"180","1300-1359","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1196,18.984126984127
"181","1300-1359","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6227,11.1196428571429
"182","1300-1359","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",5580,23.8461538461538
"183","1300-1359","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",2279,12.1871657754011
"184","1300-1359","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",4816,14.2064896755162
"185","1300-1359","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",782,12.4126984126984
"186","1300-1359","Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",219,109.5
"187","1300-1359","ExpressJet Airlines Inc.","Daytona Beach, FL: Daytona Beach International",0,0
"188","1300-1359","JetBlue Airways","Daytona Beach, FL: Daytona Beach International",159,22.7142857142857
"189","1300-1359","American Airlines Inc.","Denver, CO: Denver International",763,44.8823529411765
"190","1300-1359","Delta Air Lines Inc.","Denver, CO: Denver International",9914,11.6361502347418
"191","1300-1359","Frontier Airlines Inc.","Denver, CO: Denver International",6790,12.5974025974026
"192","1300-1359","JetBlue Airways","Denver, CO: Denver International",2491,47.9038461538462
"193","1300-1359","SkyWest Airlines Inc.","Denver, CO: Denver International",11791,9.69654605263158
"194","1300-1359","Southwest Airlines Co.","Denver, CO: Denver International",26328,9.53913043478261
"195","1300-1359","Spirit Air Lines","Denver, CO: Denver International",6060,18.5321100917431
"196","1300-1359","United Air Lines Inc.","Denver, CO: Denver International",12343,10.9715555555556
"197","1300-1359","Virgin America","Denver, CO: Denver International",0,0
"198","1300-1359","American Airlines Inc.","Des Moines, IA: Des Moines International",539,4.8125
"199","1300-1359","Frontier Airlines Inc.","Des Moines, IA: Des Moines International",160,8.42105263157895
"200","1300-1359","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",1208,8.94814814814815
"201","1300-1359","Southwest Airlines Co.","Des Moines, IA: Des Moines International",600,6.89655172413793
"202","1300-1359","United Air Lines Inc.","Des Moines, IA: Des Moines International",640,4.0251572327044
"203","1300-1359","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",4582,16.2482269503546
"204","1300-1359","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",23529,9.6469864698647
"205","1300-1359","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",12072,11.8585461689587
"206","1300-1359","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",687,7.15625
"207","1300-1359","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",7203,11.5990338164251
"208","1300-1359","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",3879,8.62
"209","1300-1359","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",383,7.50980392156863
"210","1300-1359","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",274,39.1428571428571
"211","1300-1359","SkyWest Airlines Inc.","Duluth, MN: Duluth International",80,13.3333333333333
"212","1300-1359","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County",907,11.7792207792208
"213","1300-1359","American Airlines Inc.","Eagle, CO: Eagle County Regional",4384,26.8957055214724
"214","1300-1359","Delta Air Lines Inc.","Eagle, CO: Eagle County Regional",813,9.45348837209302
"215","1300-1359","SkyWest Airlines Inc.","Eagle, CO: Eagle County Regional",319,6.0188679245283
"216","1300-1359","United Air Lines Inc.","Eagle, CO: Eagle County Regional",1018,15.90625
"217","1300-1359","American Airlines Inc.","El Paso, TX: El Paso International",3327,25.9921875
"218","1300-1359","Delta Air Lines Inc.","El Paso, TX: El Paso International",433,4.16346153846154
"219","1300-1359","ExpressJet Airlines Inc.","El Paso, TX: El Paso International",2037,9.43055555555556
"220","1300-1359","SkyWest Airlines Inc.","El Paso, TX: El Paso International",464,8.59259259259259
"221","1300-1359","Southwest Airlines Co.","El Paso, TX: El Paso International",9393,14.1674208144796
"222","1300-1359","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional",438,7.3
"223","1300-1359","ExpressJet Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field",0,0
"224","1300-1359","SkyWest Airlines Inc.","Erie, PA: Erie International/Tom Ridge Field",18,3.6
"225","1300-1359","SkyWest Airlines Inc.","Escanaba, MI: Delta County",792,21.4054054054054
"226","1300-1359","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field",6435,16.8015665796345
"227","1300-1359","United Air Lines Inc.","Eugene, OR: Mahlon Sweet Field",3762,19.8
"228","1300-1359","Delta Air Lines Inc.","Evansville, IN: Evansville Regional",162,23.1428571428571
"229","1300-1359","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional",8,0.888888888888889
"230","1300-1359","Delta Air Lines Inc.","Fargo, ND: Hector International",1493,16.9659090909091
"231","1300-1359","ExpressJet Airlines Inc.","Fargo, ND: Hector International",99,5.5
"232","1300-1359","SkyWest Airlines Inc.","Fargo, ND: Hector International",2843,7.66307277628032
"233","1300-1359","American Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",3,3
"234","1300-1359","Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional",0,0
"235","1300-1359","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",1258,16.3376623376623
"236","1300-1359","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",2783,8.77917981072555
"237","1300-1359","Delta Air Lines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field",160,7.27272727272727
"238","1300-1359","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field",2413,12.903743315508
"239","1300-1359","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam",1902,8.12820512820513
"240","1300-1359","Delta Air Lines Inc.","Flint, MI: Bishop International",146,13.2727272727273
"241","1300-1359","ExpressJet Airlines Inc.","Flint, MI: Bishop International",260,18.5714285714286
"242","1300-1359","SkyWest Airlines Inc.","Flint, MI: Bishop International",356,2.4551724137931
"243","1300-1359","Southwest Airlines Co.","Flint, MI: Bishop International",965,9.94845360824742
"244","1300-1359","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",13451,14.3248136315229
"245","1300-1359","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",16892,14.8045574057844
"246","1300-1359","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",24846,20.3322422258592
"247","1300-1359","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",10347,12.5722964763062
"248","1300-1359","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2341,17.3407407407407
"249","1300-1359","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",3439,20.969512195122
"250","1300-1359","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",9,9
"251","1300-1359","American Airlines Inc.","Fort Myers, FL: Southwest Florida International",6967,7.74111111111111
"252","1300-1359","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International",2498,8.98561151079137
"253","1300-1359","ExpressJet Airlines Inc.","Fort Myers, FL: Southwest Florida International",0,0
"254","1300-1359","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International",2690,13.0582524271845
"255","1300-1359","JetBlue Airways","Fort Myers, FL: Southwest Florida International",11798,25.9296703296703
"256","1300-1359","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International",4695,10.9696261682243
"257","1300-1359","Spirit Air Lines","Fort Myers, FL: Southwest Florida International",4407,15.3554006968641
"258","1300-1359","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International",2547,28.6179775280899
"259","1300-1359","ExpressJet Airlines Inc.","Fort Wayne, IN: Fort Wayne International",76,19
"260","1300-1359","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International",2059,8.95217391304348
"261","1300-1359","American Airlines Inc.","Fresno, CA: Fresno Yosemite International",367,24.4666666666667
"262","1300-1359","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International",4142,10.957671957672
"263","1300-1359","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional",819,9.75
"264","1300-1359","SkyWest Airlines Inc.","Gillette, WY: Gillette Campbell County",1504,4.96369636963696
"265","1300-1359","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International",1936,9.49019607843137
"266","1300-1359","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional",1611,11.4255319148936
"267","1300-1359","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",2608,7.10626702997275
"268","1300-1359","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",1352,15.1910112359551
"269","1300-1359","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",1007,7.74615384615385
"270","1300-1359","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International",2646,13.0344827586207
