"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"83","1000-1059","United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",19,2.11111111111111
"84","1000-1059","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",708,8.9620253164557
"85","1000-1059","American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1694,4.71866295264624
"86","1000-1059","Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",3,1.5
"87","1000-1059","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",0,0
"88","1000-1059","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",3409,9.04244031830239
"89","1000-1059","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",1868,4.61234567901235
"90","1000-1059","SkyWest Airlines Inc.","Burbank, CA: Bob Hope",4765,7.02802359882006
"91","1000-1059","Southwest Airlines Co.","Burbank, CA: Bob Hope",4086,4.37005347593583
"92","1000-1059","ExpressJet Airlines Inc.","Burlington, VT: Burlington International",519,9.26785714285714
"93","1000-1059","JetBlue Airways","Burlington, VT: Burlington International",357,6.73584905660377
"94","1000-1059","United Air Lines Inc.","Burlington, VT: Burlington International",890,12.1917808219178
"95","1000-1059","SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",706,14.12
"96","1000-1059","SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",1612,5.39130434782609
"97","1000-1059","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",0,0
"98","1000-1059","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",3831,12.4788273615635
"99","1000-1059","American Airlines Inc.","Charleston, SC: Charleston AFB/International",334,5.56666666666667
"100","1000-1059","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",608,2.22710622710623
"101","1000-1059","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",535,9.55357142857143
"102","1000-1059","JetBlue Airways","Charleston, SC: Charleston AFB/International",0,0
"103","1000-1059","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",0,0
"104","1000-1059","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",246,12.9473684210526
"105","1000-1059","American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",657,16.425
"106","1000-1059","JetBlue Airways","Charlotte Amalie, VI: Cyril E King",192,3.49090909090909
"107","1000-1059","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",17982,4.53747161241484
"108","1000-1059","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",3833,4.41589861751152
"109","1000-1059","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",663,18.9428571428571
"110","1000-1059","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",5608,18.0903225806452
"111","1000-1059","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",951,7.37209302325581
"112","1000-1059","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",227,14.1875
"113","1000-1059","ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",56,5.6
"114","1000-1059","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",1474,31.3617021276596
"115","1000-1059","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",1101,5.21800947867299
"116","1000-1059","SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",505,168.333333333333
"117","1000-1059","Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",2338,11.5742574257426
"118","1000-1059","SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",214,4.11538461538461
"119","1000-1059","Southwest Airlines Co.","Chicago, IL: Chicago Midway International",35404,5.4847405112316
"120","1000-1059","Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",1635,5.2741935483871
"121","1000-1059","American Airlines Inc.","Chicago, IL: Chicago O'Hare International",21317,8.36288740682621
"122","1000-1059","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",5661,10.1633752244165
"123","1000-1059","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",37273,8.15423320936338
"124","1000-1059","Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",11705,19.5409015025042
"125","1000-1059","JetBlue Airways","Chicago, IL: Chicago O'Hare International",513,7.89230769230769
"126","1000-1059","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",39951,12.7598211434047
"127","1000-1059","Spirit Air Lines","Chicago, IL: Chicago O'Hare International",10220,10.4713114754098
"128","1000-1059","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",42329,10.0448504983389
"129","1000-1059","Virgin America","Chicago, IL: Chicago O'Hare International",1544,6.57021276595745
"130","1000-1059","American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",125,2.40384615384615
"131","1000-1059","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",1945,3.34192439862543
"132","1000-1059","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",563,4.3984375
"133","1000-1059","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",1491,14.91
"134","1000-1059","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",9640,11.7704517704518
"135","1000-1059","United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",122,3.58823529411765
"136","1000-1059","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",916,4.74611398963731
"137","1000-1059","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",2399,8.27241379310345
"138","1000-1059","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",8831,12.7064748201439
"139","1000-1059","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2036,10.8877005347594
"140","1000-1059","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",464,8.92307692307692
"141","1000-1059","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",332,2.72131147540984
"142","1000-1059","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",5795,17.8307692307692
"143","1000-1059","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3696,5.07692307692308
"144","1000-1059","ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",828,7.07692307692308
"145","1000-1059","American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",1173,16.0684931506849
"146","1000-1059","Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",1049,19.4259259259259
"147","1000-1059","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",8122,10.3729246487867
"148","1000-1059","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",475,15.8333333333333
"149","1000-1059","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",2431,10.4784482758621
"150","1000-1059","American Airlines Inc.","Columbus, OH: Port Columbus International",982,5.67630057803468
"151","1000-1059","Delta Air Lines Inc.","Columbus, OH: Port Columbus International",1249,11.2522522522523
"152","1000-1059","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",2828,13.4028436018957
"153","1000-1059","Frontier Airlines Inc.","Columbus, OH: Port Columbus International",646,4.61428571428571
"154","1000-1059","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1708,8.29126213592233
"155","1000-1059","Southwest Airlines Co.","Columbus, OH: Port Columbus International",2063,4.39872068230277
"156","1000-1059","United Air Lines Inc.","Columbus, OH: Port Columbus International",1158,13.0112359550562
"157","1000-1059","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",1915,7.39382239382239
"158","1000-1059","Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",3476,10.1046511627907
"159","1000-1059","Southwest Airlines Co.","Dallas, TX: Dallas Love Field",22922,5.58120282444607
"160","1000-1059","Virgin America","Dallas, TX: Dallas Love Field",1444,5.89387755102041
"161","1000-1059","Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2188,8.19475655430712
"162","1000-1059","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",92467,8.36578304532706
"163","1000-1059","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2261,4.94748358862144
"164","1000-1059","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",25351,10.8430282292558
"165","1000-1059","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1628,5.61379310344828
"166","1000-1059","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3721,8.45681818181818
"167","1000-1059","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4132,8.9244060475162
"168","1000-1059","American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",0,0
"169","1000-1059","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",810,8.18181818181818
"170","1000-1059","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1248,11.4495412844037
"171","1000-1059","Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",1,0.25
"172","1000-1059","Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",690,5.18796992481203
"173","1000-1059","Alaska Airlines Inc.","Denver, CO: Denver International",496,6.04878048780488
"174","1000-1059","American Airlines Inc.","Denver, CO: Denver International",7473,16.0021413276231
"175","1000-1059","Delta Air Lines Inc.","Denver, CO: Denver International",6227,10.8484320557491
"176","1000-1059","Frontier Airlines Inc.","Denver, CO: Denver International",7909,8.54103671706264
"177","1000-1059","SkyWest Airlines Inc.","Denver, CO: Denver International",13561,7.69636776390465
"178","1000-1059","Southwest Airlines Co.","Denver, CO: Denver International",19327,4.68988109682116
"179","1000-1059","Spirit Air Lines","Denver, CO: Denver International",155,2.54098360655738
"180","1000-1059","United Air Lines Inc.","Denver, CO: Denver International",8280,7.82608695652174
"181","1000-1059","Virgin America","Denver, CO: Denver International",112,18.6666666666667
"182","1000-1059","American Airlines Inc.","Des Moines, IA: Des Moines International",875,9.51086956521739
"183","1000-1059","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",1383,9.22
"184","1000-1059","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",152,2.41269841269841
"185","1000-1059","Southwest Airlines Co.","Des Moines, IA: Des Moines International",55,1.61764705882353
"186","1000-1059","United Air Lines Inc.","Des Moines, IA: Des Moines International",1018,5.53260869565217
"187","1000-1059","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",7106,9.74759945130316
"188","1000-1059","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",36548,6.62821907870874
"189","1000-1059","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",19158,12.03391959799
"190","1000-1059","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",2798,9.05501618122977
"191","1000-1059","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",12740,11.375
"192","1000-1059","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",1574,8.37234042553191
"193","1000-1059","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",4920,11.3888888888889
"194","1000-1059","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",2480,9.39393939393939
"195","1000-1059","SkyWest Airlines Inc.","Duluth, MN: Duluth International",74,4.35294117647059
"196","1000-1059","ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County",724,24.1333333333333
"197","1000-1059","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County",2116,9.40444444444444
"198","1000-1059","Delta Air Lines Inc.","El Paso, TX: El Paso International",106,5.88888888888889
"199","1000-1059","ExpressJet Airlines Inc.","El Paso, TX: El Paso International",0,0
"200","1000-1059","SkyWest Airlines Inc.","El Paso, TX: El Paso International",0,0
"201","1000-1059","Southwest Airlines Co.","El Paso, TX: El Paso International",3086,7.45410628019324
"202","1000-1059","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional",893,7.08730158730159
"203","1000-1059","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field",1895,47.375
"204","1000-1059","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional",395,32.9166666666667
"205","1000-1059","SkyWest Airlines Inc.","Evansville, IN: Evansville Regional",244,81.3333333333333
"206","1000-1059","Delta Air Lines Inc.","Fargo, ND: Hector International",40,10
"207","1000-1059","ExpressJet Airlines Inc.","Fargo, ND: Hector International",541,15.4571428571429
"208","1000-1059","SkyWest Airlines Inc.","Fargo, ND: Hector International",2671,15.7117647058824
"209","1000-1059","American Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",53,17.6666666666667
"210","1000-1059","Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional",0,0
"211","1000-1059","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",2119,27.8815789473684
"212","1000-1059","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",2506,12.5929648241206
"213","1000-1059","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field",313,7.825
"214","1000-1059","ExpressJet Airlines Inc.","Flint, MI: Bishop International",2463,12.502538071066
"215","1000-1059","SkyWest Airlines Inc.","Flint, MI: Bishop International",86,5.375
"216","1000-1059","Southwest Airlines Co.","Flint, MI: Bishop International",0,0
"217","1000-1059","Alaska Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",85,10.625
"218","1000-1059","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",3567,4.00786516853933
"219","1000-1059","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",5599,5.46243902439024
"220","1000-1059","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",9598,6.41577540106952
"221","1000-1059","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2882,4.78737541528239
"222","1000-1059","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",14204,8.93895531780994
"223","1000-1059","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2108,6.36858006042296
"224","1000-1059","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",231,5.63414634146341
"225","1000-1059","American Airlines Inc.","Fort Myers, FL: Southwest Florida International",1978,5.33153638814016
"226","1000-1059","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International",2330,3.90284757118928
"227","1000-1059","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International",444,18.5
"228","1000-1059","JetBlue Airways","Fort Myers, FL: Southwest Florida International",741,5.3695652173913
"229","1000-1059","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International",2268,5.38717339667458
"230","1000-1059","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International",537,7.67142857142857
"231","1000-1059","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International",7458,14.7683168316832
"232","1000-1059","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International",15749,33.4373673036093
"233","1000-1059","Delta Air Lines Inc.","Gainesville, FL: Gainesville Regional",0,0
"234","1000-1059","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional",0,0
"235","1000-1059","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International",0,0
"236","1000-1059","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional",2539,9.4037037037037
"237","1000-1059","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",326,7.40909090909091
"238","1000-1059","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",43,1.38709677419355
"239","1000-1059","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",2094,8.47773279352227
"240","1000-1059","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International",85,5
"241","1000-1059","United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",232,2.8641975308642
"242","1000-1059","SkyWest Airlines Inc.","Great Falls, MT: Great Falls International",333,22.2
"243","1000-1059","Delta Air Lines Inc.","Green Bay, WI: Green Bay Austin Straubel International",34,1.88888888888889
"244","1000-1059","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",0,0
"245","1000-1059","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",358,3.8494623655914
"246","1000-1059","American Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",187,18.7
"247","1000-1059","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International",18,1.125
"248","1000-1059","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",2837,9.21103896103896
"249","1000-1059","Frontier Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",26,26
"250","1000-1059","SkyWest Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",0,0
"251","1000-1059","Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International",229,6.93939393939394
"252","1000-1059","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International",192,27.4285714285714
"253","1000-1059","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International",2,1
"254","1000-1059","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International",443,20.1363636363636
"255","1000-1059","SkyWest Airlines Inc.","Gunnison, CO: Gunnison-Crested Butte Regional",596,13.5454545454545
"256","1000-1059","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International",283,3.21590909090909
"257","1000-1059","American Airlines Inc.","Harrisburg, PA: Harrisburg International",3933,11.6017699115044
"258","1000-1059","ExpressJet Airlines Inc.","Harrisburg, PA: Harrisburg International",0,0
"259","1000-1059","United Air Lines Inc.","Harrisburg, PA: Harrisburg International",130,43.3333333333333
"260","1000-1059","American Airlines Inc.","Hartford, CT: Bradley International",8110,8.67379679144385
"261","1000-1059","Delta Air Lines Inc.","Hartford, CT: Bradley International",5218,13.1435768261965
"262","1000-1059","ExpressJet Airlines Inc.","Hartford, CT: Bradley International",302,9.4375
"263","1000-1059","JetBlue Airways","Hartford, CT: Bradley International",3226,7.24943820224719
"264","1000-1059","Southwest Airlines Co.","Hartford, CT: Bradley International",4404,5.49127182044888
"265","1000-1059","United Air Lines Inc.","Hartford, CT: Bradley International",1349,5.20849420849421
"266","1000-1059","SkyWest Airlines Inc.","Hayden, CO: Yampa Valley",2,0.5
"267","1000-1059","SkyWest Airlines Inc.","Hays, KS: Hays Regional",2717,10.61328125
"268","1000-1059","SkyWest Airlines Inc.","Helena, MT: Helena Regional",68,4.25
"269","1000-1059","Hawaiian Airlines Inc.","Hilo, HI: Hilo International",398,1.80090497737557
"270","1000-1059","American Airlines Inc.","Honolulu, HI: Honolulu International",459,32.7857142857143
"271","1000-1059","Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International",3386,1.87382401770891
"272","1000-1059","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",7453,7.9882100750268
