"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1","1400-1459","SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",1646,5.98545454545455
"2","1400-1459","Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",870,30
"3","1400-1459","ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",3671,15.5550847457627
"4","1400-1459","SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",733,14.66
"5","1400-1459","Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",400,4.04040404040404
"6","1400-1459","Delta Air Lines Inc.","Albany, NY: Albany International",1017,8.20161290322581
"7","1400-1459","ExpressJet Airlines Inc.","Albany, NY: Albany International",156,3.25
"8","1400-1459","JetBlue Airways","Albany, NY: Albany International",322,6.44
"9","1400-1459","SkyWest Airlines Inc.","Albany, NY: Albany International",788,18.3255813953488
"10","1400-1459","Southwest Airlines Co.","Albany, NY: Albany International",2176,8.05925925925926
"11","1400-1459","United Air Lines Inc.","Albany, NY: Albany International",721,16.7674418604651
"12","1400-1459","American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",803,5.35333333333333
"13","1400-1459","Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",3,0.166666666666667
"14","1400-1459","ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",649,6.49
"15","1400-1459","SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1088,7.71631205673759
"16","1400-1459","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",5658,8.69124423963134
"17","1400-1459","United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",1122,9.92920353982301
"18","1400-1459","ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1882,26.5070422535211
"19","1400-1459","SkyWest Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",594,5.16521739130435
"20","1400-1459","SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",3593,13.5075187969925
"21","1400-1459","ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",27,2.7
"22","1400-1459","SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",0,0
"23","1400-1459","Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",1105,10.4245283018868
"24","1400-1459","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",1856,4.87139107611549
"25","1400-1459","Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",380,6.55172413793103
"26","1400-1459","Delta Air Lines Inc.","Appleton, WI: Appleton International",18,9
"27","1400-1459","ExpressJet Airlines Inc.","Appleton, WI: Appleton International",1133,11.9263157894737
"28","1400-1459","SkyWest Airlines Inc.","Appleton, WI: Appleton International",1601,8.12690355329949
"29","1400-1459","SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",605,27.5
"30","1400-1459","Delta Air Lines Inc.","Asheville, NC: Asheville Regional",19,0.703703703703704
"31","1400-1459","ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",1917,12.78
"32","1400-1459","SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",309,17.1666666666667
"33","1400-1459","SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",6212,15.8469387755102
"34","1400-1459","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",6686,8.16361416361416
"35","1400-1459","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",87201,6.85812033031852
"36","1400-1459","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",62101,13.9146314138472
"37","1400-1459","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",4205,17.1632653061224
"38","1400-1459","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",9860,20.3298969072165
"39","1400-1459","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",22300,8.99556272690601
"40","1400-1459","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",3929,15.8427419354839
"41","1400-1459","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",1592,8.74725274725275
"42","1400-1459","Spirit Air Lines","Atlantic City, NJ: Atlantic City International",1404,6.75
"43","1400-1459","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",291,5.29090909090909
"44","1400-1459","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",4781,19.9208333333333
"45","1400-1459","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",4244,9.08779443254818
"46","1400-1459","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",1495,6.85779816513761
"47","1400-1459","ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",453,10.0666666666667
"48","1400-1459","Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",1024,11.5056179775281
"49","1400-1459","JetBlue Airways","Austin, TX: Austin - Bergstrom International",946,9.09615384615385
"50","1400-1459","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",3032,8.56497175141243
"51","1400-1459","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",9546,7.35439137134052
"52","1400-1459","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",1165,10.787037037037
"53","1400-1459","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",3893,12.2037617554859
"54","1400-1459","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4384,14.0063897763578
