"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1","1600-1659","SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",1748,20.0919540229885
"2","1600-1659","Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",443,4.92222222222222
"3","1600-1659","ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",4678,30.3766233766234
"4","1600-1659","Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",78,4.58823529411765
"5","1600-1659","Spirit Air Lines","Akron, OH: Akron-Canton Regional",461,12.8055555555556
"6","1600-1659","ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",161,12.3846153846154
"7","1600-1659","American Airlines Inc.","Albany, NY: Albany International",2085,9.60829493087558
"8","1600-1659","Delta Air Lines Inc.","Albany, NY: Albany International",50,1.47058823529412
"9","1600-1659","ExpressJet Airlines Inc.","Albany, NY: Albany International",626,17.3888888888889
"10","1600-1659","JetBlue Airways","Albany, NY: Albany International",539,13.1463414634146
"11","1600-1659","SkyWest Airlines Inc.","Albany, NY: Albany International",367,367
"12","1600-1659","Southwest Airlines Co.","Albany, NY: Albany International",3348,6.62970297029703
"13","1600-1659","Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",0,0
"14","1600-1659","ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1050,19.4444444444444
"15","1600-1659","SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",882,12.6
"16","1600-1659","Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",8081,10.8615591397849
"17","1600-1659","United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",1319,12.3271028037383
"18","1600-1659","ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",3679,13.7276119402985
"19","1600-1659","Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",0,0
"20","1600-1659","ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",154,4.66666666666667
"21","1600-1659","Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",838,6.59842519685039
"22","1600-1659","Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",6408,3.95799876466955
"23","1600-1659","Delta Air Lines Inc.","Appleton, WI: Appleton International",0,0
"24","1600-1659","ExpressJet Airlines Inc.","Appleton, WI: Appleton International",0,0
"25","1600-1659","SkyWest Airlines Inc.","Appleton, WI: Appleton International",350,5.64516129032258
"26","1600-1659","SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",0,0
"27","1600-1659","ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",14016,35.6641221374046
"28","1600-1659","SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",9943,21.4288793103448
"29","1600-1659","American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",9285,13.3405172413793
"30","1600-1659","Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",130283,7.80792280954093
"31","1600-1659","ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",64712,14.234931808183
"32","1600-1659","Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",1753,11.3831168831169
"33","1600-1659","SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",8555,15.4981884057971
"34","1600-1659","Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",31746,13.7428571428571
"35","1600-1659","Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",8102,18.5825688073394
"36","1600-1659","United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",8824,18.6949152542373
"37","1600-1659","Spirit Air Lines","Atlantic City, NJ: Atlantic City International",0,NA
"38","1600-1659","Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",1852,22.5853658536585
"39","1600-1659","ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",3178,14.4454545454545
"40","1600-1659","American Airlines Inc.","Austin, TX: Austin - Bergstrom International",3158,11.9169811320755
"41","1600-1659","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",1864,7.33858267716535
"42","1600-1659","ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",39,3.54545454545455
"43","1600-1659","Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",4341,30.5704225352113
"44","1600-1659","JetBlue Airways","Austin, TX: Austin - Bergstrom International",2691,11.5
"45","1600-1659","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",5644,14.0049627791563
"46","1600-1659","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",21580,10.5940108001964
"47","1600-1659","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",5955,10.9870848708487
"48","1600-1659","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",4796,15.5210355987055
"49","1600-1659","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",320,20
"50","1600-1659","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1036,11.2608695652174
"51","1600-1659","ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",0,0
"52","1600-1659","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1825,12.3310810810811
"53","1600-1659","SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",439,8.12962962962963
"54","1600-1659","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",59706,11.8723404255319
"55","1600-1659","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",759,21.6857142857143
"56","1600-1659","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",50,10
"57","1600-1659","ExpressJet Airlines Inc.","Bangor, ME: Bangor International",870,31.0714285714286
"58","1600-1659","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",3607,16.6221198156682
"59","1600-1659","SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",105,15
"60","1600-1659","SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",8750,22.1518987341772
"61","1600-1659","Delta Air Lines Inc.","Billings, MT: Billings Logan International",2318,7.47741935483871
"62","1600-1659","SkyWest Airlines Inc.","Billings, MT: Billings Logan International",397,13.2333333333333
"63","1600-1659","United Air Lines Inc.","Billings, MT: Billings Logan International",265,3.95522388059702
"64","1600-1659","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2719,8.52351097178683
"65","1600-1659","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",649,7.81927710843374
"66","1600-1659","SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",4647,14.752380952381
"67","1600-1659","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",2505,10.938864628821
"68","1600-1659","Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",113,22.6
"69","1600-1659","SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",539,8.16666666666667
"70","1600-1659","Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",0,0
"71","1600-1659","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",98,4.9
"72","1600-1659","SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1667,11.6573426573427
"73","1600-1659","Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",0,0
"74","1600-1659","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",12448,12.0386847195358
"75","1600-1659","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",2769,11.5375
"76","1600-1659","United Air Lines Inc.","Boise, ID: Boise Air Terminal",1785,6.71052631578947
"77","1600-1659","American Airlines Inc.","Boston, MA: Logan International",23253,13.2344906089926
"78","1600-1659","Delta Air Lines Inc.","Boston, MA: Logan International",17777,15.1293617021277
"79","1600-1659","ExpressJet Airlines Inc.","Boston, MA: Logan International",8743,16.2811918063315
"80","1600-1659","JetBlue Airways","Boston, MA: Logan International",16705,12.3011782032401
"81","1600-1659","SkyWest Airlines Inc.","Boston, MA: Logan International",43,7.16666666666667
"82","1600-1659","Southwest Airlines Co.","Boston, MA: Logan International",6238,7.34746760895171
"83","1600-1659","Spirit Air Lines","Boston, MA: Logan International",970,7.40458015267176
"84","1600-1659","United Air Lines Inc.","Boston, MA: Logan International",13109,14.5655555555556
"85","1600-1659","Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1434,5.55813953488372
"86","1600-1659","SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",1309,13.2222222222222
"87","1600-1659","United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",4645,13.9909638554217
"88","1600-1659","SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",2533,9.59469696969697
"89","1600-1659","Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",0,0
"90","1600-1659","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",4058,19.1415094339623
"91","1600-1659","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",2758,35.8181818181818
"92","1600-1659","Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",0,0
"93","1600-1659","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",11481,27.1418439716312
"94","1600-1659","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",4287,21.3283582089552
"95","1600-1659","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",4376,9.49240780911063
"96","1600-1659","Alaska Airlines Inc.","Burbank, CA: Bob Hope",432,5.46835443037975
"97","1600-1659","SkyWest Airlines Inc.","Burbank, CA: Bob Hope",4473,13.8055555555556
"98","1600-1659","Southwest Airlines Co.","Burbank, CA: Bob Hope",9614,9.89094650205761
"99","1600-1659","American Airlines Inc.","Burlington, VT: Burlington International",0,NA
"100","1600-1659","ExpressJet Airlines Inc.","Burlington, VT: Burlington International",2955,40.4794520547945
"101","1600-1659","JetBlue Airways","Burlington, VT: Burlington International",6039,22.6179775280899
"102","1600-1659","SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",148,148
"103","1600-1659","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",685,14.2708333333333
"104","1600-1659","Frontier Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",37,37
"105","1600-1659","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",2172,18.5641025641026
"106","1600-1659","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",1258,5.56637168141593
"107","1600-1659","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",2475,18.0656934306569
"108","1600-1659","JetBlue Airways","Charleston, SC: Charleston AFB/International",4233,14.4965753424658
"109","1600-1659","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",44,5.5
"110","1600-1659","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",1401,12.2894736842105
"111","1600-1659","United Air Lines Inc.","Charleston, SC: Charleston AFB/International",63,7.875
"112","1600-1659","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",0,0
"113","1600-1659","American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",3832,9.48514851485148
"114","1600-1659","Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",0,0
"115","1600-1659","JetBlue Airways","Charlotte Amalie, VI: Cyril E King",672,6
"116","1600-1659","United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",326,10.5161290322581
"117","1600-1659","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",72973,10.2490168539326
"118","1600-1659","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",3716,11.5763239875389
"119","1600-1659","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3756,59.6190476190476
"120","1600-1659","Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2249,18.8991596638655
