"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"42","1500-1559","Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",2359,6.6078431372549
"43","1500-1559","ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",0,0
"44","1500-1559","JetBlue Airways","Austin, TX: Austin - Bergstrom International",3910,12.9900332225914
"45","1500-1559","SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",5945,22.6045627376426
"46","1500-1559","Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",13314,10.4917257683215
"47","1500-1559","United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",2726,11.9039301310044
"48","1500-1559","SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",4794,22.0921658986175
"49","1500-1559","American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2809,8.86119873817035
"50","1500-1559","Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3357,10.8993506493506
"51","1500-1559","ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",793,13.2166666666667
"52","1500-1559","JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1683,14.025
"53","1500-1559","Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",32313,8.99582405345212
"54","1500-1559","Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1853,14.9435483870968
"55","1500-1559","United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",0,0
"56","1500-1559","ExpressJet Airlines Inc.","Bangor, ME: Bangor International",0,0
"57","1500-1559","ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",8152,19.002331002331
"58","1500-1559","SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",389,10.8055555555556
"59","1500-1559","ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",3352,29.4035087719298
"60","1500-1559","Alaska Airlines Inc.","Bellingham, WA: Bellingham International",116,3.86666666666667
"61","1500-1559","SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",1747,6.3992673992674
"62","1500-1559","SkyWest Airlines Inc.","Billings, MT: Billings Logan International",0,NA
"63","1500-1559","United Air Lines Inc.","Billings, MT: Billings Logan International",1337,5.24313725490196
"64","1500-1559","SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",0,0
"65","1500-1559","Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2567,11.358407079646
"66","1500-1559","ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1422,20.9117647058824
"67","1500-1559","SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",70,17.5
"68","1500-1559","Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",596,5.96
"69","1500-1559","ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",909,21.6428571428571
"70","1500-1559","SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",31,2.21428571428571
"71","1500-1559","American Airlines Inc.","Boise, ID: Boise Air Terminal",1507,12.1532258064516
"72","1500-1559","SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",5896,14.8513853904282
"73","1500-1559","Southwest Airlines Co.","Boise, ID: Boise Air Terminal",851,10.1309523809524
"74","1500-1559","United Air Lines Inc.","Boise, ID: Boise Air Terminal",0,0
"75","1500-1559","American Airlines Inc.","Boston, MA: Logan International",10869,8.42558139534884
"76","1500-1559","Delta Air Lines Inc.","Boston, MA: Logan International",4487,10.1286681715576
"77","1500-1559","ExpressJet Airlines Inc.","Boston, MA: Logan International",310,3.06930693069307
"78","1500-1559","JetBlue Airways","Boston, MA: Logan International",13810,10.590490797546
"79","1500-1559","SkyWest Airlines Inc.","Boston, MA: Logan International",16,5.33333333333333
"80","1500-1559","Southwest Airlines Co.","Boston, MA: Logan International",6292,10.1977309562399
"81","1500-1559","Spirit Air Lines","Boston, MA: Logan International",3079,10.8035087719298
"82","1500-1559","United Air Lines Inc.","Boston, MA: Logan International",6526,16.1935483870968
"83","1500-1559","Virgin America","Boston, MA: Logan International",0,0
"84","1500-1559","SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",1575,23.5074626865672
"85","1500-1559","United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1385,7.65193370165746
"86","1500-1559","Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",0,0
"87","1500-1559","ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",2015,11.6473988439306
"88","1500-1559","ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",15,0.405405405405405
"89","1500-1559","SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",0,0
"90","1500-1559","ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",7,3.5
"91","1500-1559","Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",2644,8.36708860759494
"92","1500-1559","ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",732,11.8064516129032
"93","1500-1559","JetBlue Airways","Buffalo, NY: Buffalo Niagara International",2870,10.3985507246377
"94","1500-1559","Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",2332,11.66
"95","1500-1559","United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",0,0
"96","1500-1559","Alaska Airlines Inc.","Burbank, CA: Bob Hope",0,0
"97","1500-1559","SkyWest Airlines Inc.","Burbank, CA: Bob Hope",7376,23.5654952076677
"98","1500-1559","Southwest Airlines Co.","Burbank, CA: Bob Hope",9315,10.6335616438356
"99","1500-1559","ExpressJet Airlines Inc.","Burlington, VT: Burlington International",7107,20.3638968481375
"100","1500-1559","JetBlue Airways","Burlington, VT: Burlington International",1243,16.1428571428571
"101","1500-1559","SkyWest Airlines Inc.","Butte, MT: Bert Mooney",948,9.02857142857143
"102","1500-1559","SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",0,0
"103","1500-1559","ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",1021,11.8720930232558
"104","1500-1559","SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",1642,7.78199052132701
"105","1500-1559","American Airlines Inc.","Charleston, SC: Charleston AFB/International",80,2.28571428571429
"106","1500-1559","Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",1227,3.72948328267477
"107","1500-1559","ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",5182,23.447963800905
"108","1500-1559","JetBlue Airways","Charleston, SC: Charleston AFB/International",2808,10.4
"109","1500-1559","SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",0,0
"110","1500-1559","Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",1830,10.5780346820809
"111","1500-1559","United Air Lines Inc.","Charleston, SC: Charleston AFB/International",30,5
"112","1500-1559","ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",4558,14.8954248366013
"113","1500-1559","JetBlue Airways","Charlotte Amalie, VI: Cyril E King",679,20.5757575757576
"114","1500-1559","United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",30,15
"115","1500-1559","American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",38608,9.96335483870968
"116","1500-1559","Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",2001,7.09574468085106
"117","1500-1559","ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",134,5.82608695652174
"118","1500-1559","Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2205,17.9268292682927
"119","1500-1559","SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3676,17.9317073170732
"120","1500-1559","Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",1525,16.2234042553191
"121","1500-1559","United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",82,9.11111111111111
"122","1500-1559","Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",0,0
"123","1500-1559","ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",714,10.056338028169
"124","1500-1559","Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",17,8.5
"125","1500-1559","ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",258,14.3333333333333
"126","1500-1559","Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",3348,9.90532544378698
"127","1500-1559","ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",236,7.375
"128","1500-1559","Southwest Airlines Co.","Chicago, IL: Chicago Midway International",39471,9.19212855146716
"129","1500-1559","American Airlines Inc.","Chicago, IL: Chicago O'Hare International",58296,14.0811594202899
"130","1500-1559","Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",3623,11.5015873015873
"131","1500-1559","ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",14403,12.6675461741425
"132","1500-1559","SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",29188,14.674710910005
"133","1500-1559","Spirit Air Lines","Chicago, IL: Chicago O'Hare International",2877,17.98125
"134","1500-1559","United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",55609,14.2733572895277
"135","1500-1559","Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",3521,9.29023746701847
"136","1500-1559","ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2770,17.6433121019108
"137","1500-1559","Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2196,17.8536585365854
"138","1500-1559","SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2424,21.8378378378378
"139","1500-1559","American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",0,0
"140","1500-1559","Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",279,6.06521739130435
"141","1500-1559","ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",13759,21.8744038155803
"142","1500-1559","Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",4301,43.01
"143","1500-1559","SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",452,6.95384615384615
"144","1500-1559","Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",1589,10.0569620253165
"145","1500-1559","Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",7213,25.3087719298246
"146","1500-1559","United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3460,19.438202247191
"147","1500-1559","ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",342,19
"148","1500-1559","SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",2172,13.2439024390244
"149","1500-1559","Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",0,0
"150","1500-1559","ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",691,18.6756756756757
"151","1500-1559","ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",3948,14.4087591240876
"152","1500-1559","ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",275,4.74137931034483
"153","1500-1559","Delta Air Lines Inc.","Columbus, OH: Port Columbus International",71,4.73333333333333
"154","1500-1559","ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",4446,16.4666666666667
"155","1500-1559","Frontier Airlines Inc.","Columbus, OH: Port Columbus International",102,10.2
"156","1500-1559","SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1419,24.4655172413793
"157","1500-1559","Southwest Airlines Co.","Columbus, OH: Port Columbus International",3115,6.84615384615385
"158","1500-1559","United Air Lines Inc.","Columbus, OH: Port Columbus International",0,0
"159","1500-1559","ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",890,5.23529411764706
"160","1500-1559","SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",299,4.9016393442623
"161","1500-1559","Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",2403,24.03
"162","1500-1559","Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",6751,21.0311526479751
"163","1500-1559","ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",226,16.1428571428571
"164","1500-1559","Southwest Airlines Co.","Dallas, TX: Dallas Love Field",31349,11.00351000351
"165","1500-1559","Virgin America","Dallas, TX: Dallas Love Field",2216,12.8092485549133
"166","1500-1559","Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1589,4.36538461538461
"167","1500-1559","American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",106426,12.4825240441004
"168","1500-1559","Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3466,9.54820936639118
"169","1500-1559","ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",41954,17.4881200500208
"170","1500-1559","Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2541,24.9117647058824
"171","1500-1559","JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",249,7.11428571428571
"172","1500-1559","SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1076,14.5405405405405
"173","1500-1559","Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3311,12.5416666666667
"174","1500-1559","United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1413,19.9014084507042
"175","1500-1559","Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",1462,11.0757575757576
"176","1500-1559","ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",11,2.2
"177","1500-1559","SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",296,7.78947368421053
"178","1500-1559","Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",866,21.1219512195122
"179","1500-1559","Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",3565,10.5473372781065
"180","1500-1559","ExpressJet Airlines Inc.","Daytona Beach, FL: Daytona Beach International",0,0
"181","1500-1559","JetBlue Airways","Daytona Beach, FL: Daytona Beach International",803,16.3877551020408
"182","1500-1559","American Airlines Inc.","Denver, CO: Denver International",15905,13.1555004135649
"183","1500-1559","Delta Air Lines Inc.","Denver, CO: Denver International",3498,7.8961625282167
"184","1500-1559","Frontier Airlines Inc.","Denver, CO: Denver International",10391,12.6874236874237
"185","1500-1559","SkyWest Airlines Inc.","Denver, CO: Denver International",31146,10.9823695345557
"186","1500-1559","Southwest Airlines Co.","Denver, CO: Denver International",32249,8.09056698444556
"187","1500-1559","United Air Lines Inc.","Denver, CO: Denver International",50909,8.069266127754
"188","1500-1559","Virgin America","Denver, CO: Denver International",0,0
"189","1500-1559","American Airlines Inc.","Des Moines, IA: Des Moines International",1161,3.72115384615385
"190","1500-1559","ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",388,9.94871794871795
"191","1500-1559","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",2534,19.1969696969697
"192","1500-1559","Southwest Airlines Co.","Des Moines, IA: Des Moines International",317,5.11290322580645
"193","1500-1559","United Air Lines Inc.","Des Moines, IA: Des Moines International",52,13
"194","1500-1559","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",4443,16.7660377358491
"195","1500-1559","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",33364,9.47840909090909
"196","1500-1559","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",15446,13.0676818950931
"197","1500-1559","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",1777,16.4537037037037
"198","1500-1559","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",6856,10.0087591240876
"199","1500-1559","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",4500,13.4730538922156
"200","1500-1559","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",3668,14.7903225806452
"201","1500-1559","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",77,25.6666666666667
"202","1500-1559","SkyWest Airlines Inc.","Devils Lake, ND: Devils Lake Regional",2453,12.978835978836
"203","1500-1559","SkyWest Airlines Inc.","Duluth, MN: Duluth International",636,4.60869565217391
"204","1500-1559","ExpressJet Airlines Inc.","Durango, CO: Durango La Plata County",74,74
"205","1500-1559","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County",379,21.0555555555556
"206","1500-1559","American Airlines Inc.","Eagle, CO: Eagle County Regional",504,9.50943396226415
"207","1500-1559","United Air Lines Inc.","Eagle, CO: Eagle County Regional",708,22.125
"208","1500-1559","SkyWest Airlines Inc.","Eau Claire, WI: Chippewa Valley Regional",4467,14.5980392156863
"209","1500-1559","American Airlines Inc.","El Paso, TX: El Paso International",2976,17.2023121387283
"210","1500-1559","ExpressJet Airlines Inc.","El Paso, TX: El Paso International",7,1
"211","1500-1559","SkyWest Airlines Inc.","El Paso, TX: El Paso International",28,14
"212","1500-1559","Southwest Airlines Co.","El Paso, TX: El Paso International",7608,11.9434850863422
"213","1500-1559","ExpressJet Airlines Inc.","Elmira/Corning, NY: Elmira/Corning Regional",0,0
"214","1500-1559","SkyWest Airlines Inc.","Escanaba, MI: Delta County",1166,25.9111111111111
"215","1500-1559","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field",5404,13.0847457627119
"216","1500-1559","United Air Lines Inc.","Eugene, OR: Mahlon Sweet Field",2898,21.6268656716418
"217","1500-1559","Delta Air Lines Inc.","Evansville, IN: Evansville Regional",125,17.8571428571429
"218","1500-1559","ExpressJet Airlines Inc.","Evansville, IN: Evansville Regional",1,0.111111111111111
"219","1500-1559","Alaska Airlines Inc.","Fairbanks, AK: Fairbanks International",1646,4.54696132596685
"220","1500-1559","American Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",0,0
"221","1500-1559","Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional",1974,9.49038461538461
"222","1500-1559","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",992,8.26666666666667
"223","1500-1559","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",638,33.5789473684211
"224","1500-1559","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field",211,11.7222222222222
"225","1500-1559","SkyWest Airlines Inc.","Flagstaff, AZ: Flagstaff Pulliam",2542,8.47333333333333
"226","1500-1559","Southwest Airlines Co.","Flint, MI: Bishop International",881,5.99319727891156
"227","1500-1559","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",12502,14.7429245283019
"228","1500-1559","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",9961,12.0739393939394
"229","1500-1559","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",13211,16.9154929577465
"230","1500-1559","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",13740,11.1075181891673
"231","1500-1559","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4837,13.6253521126761
"232","1500-1559","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2313,14.0181818181818
"233","1500-1559","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",278,3.97142857142857
"234","1500-1559","American Airlines Inc.","Fort Myers, FL: Southwest Florida International",5165,7.43165467625899
"235","1500-1559","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International",3657,8.19955156950673
"236","1500-1559","ExpressJet Airlines Inc.","Fort Myers, FL: Southwest Florida International",11,1.83333333333333
"237","1500-1559","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International",473,43
"238","1500-1559","JetBlue Airways","Fort Myers, FL: Southwest Florida International",5716,14.694087403599
"239","1500-1559","SkyWest Airlines Inc.","Fort Myers, FL: Southwest Florida International",50,6.25
"240","1500-1559","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International",4941,10.5127659574468
"241","1500-1559","Spirit Air Lines","Fort Myers, FL: Southwest Florida International",1339,12.1727272727273
"242","1500-1559","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International",2651,39.5671641791045
"243","1500-1559","ExpressJet Airlines Inc.","Fort Smith, AR: Fort Smith Regional",2310,15.9310344827586
"244","1500-1559","SkyWest Airlines Inc.","Fort Wayne, IN: Fort Wayne International",173,4.55263157894737
"245","1500-1559","American Airlines Inc.","Fresno, CA: Fresno Yosemite International",486,11.3023255813953
"246","1500-1559","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International",1986,6.77815699658703
"247","1500-1559","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional",151,4.71875
"248","1500-1559","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International",7,0.636363636363636
"249","1500-1559","SkyWest Airlines Inc.","Grand Junction, CO: Grand Junction Regional",3,3
"250","1500-1559","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",2424,7.43558282208589
"251","1500-1559","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",876,25.7647058823529
"252","1500-1559","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",66,1.69230769230769
"253","1500-1559","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International",989,8.83035714285714
"254","1500-1559","United Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",468,15.6
"255","1500-1559","SkyWest Airlines Inc.","Great Falls, MT: Great Falls International",88,4.19047619047619
"256","1500-1559","ExpressJet Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",35,2.1875
"257","1500-1559","SkyWest Airlines Inc.","Green Bay, WI: Green Bay Austin Straubel International",1772,13.7364341085271
"258","1500-1559","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International",1544,6.95495495495495
"259","1500-1559","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",3598,18.7395833333333
"260","1500-1559","Delta Air Lines Inc.","Greer, SC: Greenville-Spartanburg International",2373,7.25688073394495
"261","1500-1559","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International",4989,15.7381703470032
"262","1500-1559","SkyWest Airlines Inc.","Greer, SC: Greenville-Spartanburg International",650,9.55882352941176
"263","1500-1559","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International",104,3.46666666666667
"264","1500-1559","Delta Air Lines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International",3020,10.4137931034483
"265","1500-1559","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International",3056,21.9856115107914
"266","1500-1559","American Airlines Inc.","Gunnison, CO: Gunnison-Crested Butte Regional",2953,46.8730158730159
"267","1500-1559","SkyWest Airlines Inc.","Gunnison, CO: Gunnison-Crested Butte Regional",14,4.66666666666667
"268","1500-1559","SkyWest Airlines Inc.","Hancock/Houghton, MI: Houghton County Memorial",143,23.8333333333333
"269","1500-1559","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International",195,7.8
"270","1500-1559","Delta Air Lines Inc.","Harrisburg, PA: Harrisburg International",297,29.7
