"","TIME_BLOCK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"156","2100-2159","Delta Air Lines Inc.","Denver, CO: Denver International",14141,19.75
"157","2100-2159","Frontier Airlines Inc.","Denver, CO: Denver International",28756,25.5608888888889
"158","2100-2159","SkyWest Airlines Inc.","Denver, CO: Denver International",27990,14.4875776397516
"159","2100-2159","Southwest Airlines Co.","Denver, CO: Denver International",54571,16.9055142503098
"160","2100-2159","Spirit Air Lines","Denver, CO: Denver International",0,0
"161","2100-2159","United Air Lines Inc.","Denver, CO: Denver International",45071,16.7674851190476
"162","2100-2159","American Airlines Inc.","Des Moines, IA: Des Moines International",313,62.6
"163","2100-2159","SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",1685,21.8831168831169
"164","2100-2159","American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",4679,14.4860681114551
"165","2100-2159","Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",60676,12.6487387950803
"166","2100-2159","ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",43268,16.9479044261653
"167","2100-2159","Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",948,32.6896551724138
"168","2100-2159","JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",2394,15.6470588235294
"169","2100-2159","SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",28867,11.7680391357521
"170","2100-2159","Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",7945,19.330900243309
"171","2100-2159","Spirit Air Lines","Detroit, MI: Detroit Metro Wayne County",24049,20.7318965517241
"172","2100-2159","United Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",8,2.66666666666667
"173","2100-2159","SkyWest Airlines Inc.","Duluth, MN: Duluth International",0,NA
"174","2100-2159","SkyWest Airlines Inc.","Durango, CO: Durango La Plata County",4,4
"175","2100-2159","United Air Lines Inc.","Eagle, CO: Eagle County Regional",0,0
"176","2100-2159","Delta Air Lines Inc.","El Paso, TX: El Paso International",1353,12.4128440366972
"177","2100-2159","Southwest Airlines Co.","El Paso, TX: El Paso International",1075,16.5384615384615
"178","2100-2159","SkyWest Airlines Inc.","Eugene, OR: Mahlon Sweet Field",3279,25.030534351145
"179","2100-2159","United Air Lines Inc.","Eugene, OR: Mahlon Sweet Field",25,3.57142857142857
"180","2100-2159","SkyWest Airlines Inc.","Fargo, ND: Hector International",434,15.5
"181","2100-2159","American Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",212,106
"182","2100-2159","Delta Air Lines Inc.","Fayetteville, AR: Northwest Arkansas Regional",0,0
"183","2100-2159","ExpressJet Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",14752,30.3539094650206
"184","2100-2159","SkyWest Airlines Inc.","Fayetteville, AR: Northwest Arkansas Regional",0,0
"185","2100-2159","ExpressJet Airlines Inc.","Fayetteville, NC: Fayetteville Regional/Grannis Field",811,15.9019607843137
"186","2100-2159","Alaska Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",263,9.74074074074074
"187","2100-2159","American Airlines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",9143,15.3149078726968
"188","2100-2159","Delta Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",8169,13.502479338843
"189","2100-2159","JetBlue Airways","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",73268,31.297736010252
"190","2100-2159","Southwest Airlines Co.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",21034,18.1955017301038
"191","2100-2159","Spirit Air Lines","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",13620,18.6575342465753
"192","2100-2159","United Air Lines Inc.","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",5013,14.0027932960894
"193","2100-2159","Virgin America","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",12725,19.4274809160305
"194","2100-2159","American Airlines Inc.","Fort Myers, FL: Southwest Florida International",4612,10.15859030837
"195","2100-2159","Delta Air Lines Inc.","Fort Myers, FL: Southwest Florida International",2727,6.60290556900726
"196","2100-2159","Frontier Airlines Inc.","Fort Myers, FL: Southwest Florida International",179,5.11428571428571
"197","2100-2159","JetBlue Airways","Fort Myers, FL: Southwest Florida International",8081,23.6979472140762
"198","2100-2159","Southwest Airlines Co.","Fort Myers, FL: Southwest Florida International",11845,17.7586206896552
"199","2100-2159","Spirit Air Lines","Fort Myers, FL: Southwest Florida International",2380,17.8947368421053
"200","2100-2159","United Air Lines Inc.","Fort Myers, FL: Southwest Florida International",877,17.8979591836735
"201","2100-2159","SkyWest Airlines Inc.","Fresno, CA: Fresno Yosemite International",235,15.6666666666667
"202","2100-2159","ExpressJet Airlines Inc.","Gainesville, FL: Gainesville Regional",1122,12.3296703296703
"203","2100-2159","SkyWest Airlines Inc.","Grand Forks, ND: Grand Forks International",34,2
"204","2100-2159","Delta Air Lines Inc.","Grand Rapids, MI: Gerald R. Ford International",1046,22.2553191489362
"205","2100-2159","ExpressJet Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",165,15
"206","2100-2159","SkyWest Airlines Inc.","Grand Rapids, MI: Gerald R. Ford International",1883,17.2752293577982
"207","2100-2159","Southwest Airlines Co.","Grand Rapids, MI: Gerald R. Ford International",0,0
"208","2100-2159","Delta Air Lines Inc.","Greensboro/High Point, NC: Piedmont Triad International",179,3.80851063829787
"209","2100-2159","ExpressJet Airlines Inc.","Greensboro/High Point, NC: Piedmont Triad International",4357,19.7149321266968
"210","2100-2159","ExpressJet Airlines Inc.","Greer, SC: Greenville-Spartanburg International",4784,36.8
"211","2100-2159","Southwest Airlines Co.","Greer, SC: Greenville-Spartanburg International",1058,13.0617283950617
"212","2100-2159","Delta Air Lines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International",271,12.3181818181818
"213","2100-2159","ExpressJet Airlines Inc.","Gulfport/Biloxi, MS: Gulfport-Biloxi International",155,11.0714285714286
"214","2100-2159","Southwest Airlines Co.","Harlingen/San Benito, TX: Valley International",2633,13.5721649484536
"215","2100-2159","American Airlines Inc.","Hartford, CT: Bradley International",6860,14.321503131524
"216","2100-2159","Delta Air Lines Inc.","Hartford, CT: Bradley International",5628,13.7268292682927
"217","2100-2159","JetBlue Airways","Hartford, CT: Bradley International",8021,21.4465240641711
"218","2100-2159","SkyWest Airlines Inc.","Hartford, CT: Bradley International",389,24.3125
"219","2100-2159","Southwest Airlines Co.","Hartford, CT: Bradley International",521,20.84
"220","2100-2159","United Air Lines Inc.","Hartford, CT: Bradley International",2576,13.5578947368421
"221","2100-2159","SkyWest Airlines Inc.","Hayden, CO: Yampa Valley",88,88
"222","2100-2159","SkyWest Airlines Inc.","Hibbing, MN: Range Regional",852,15.4909090909091
"223","2100-2159","Hawaiian Airlines Inc.","Hilo, HI: Hilo International",2307,4.33646616541353
"224","2100-2159","Alaska Airlines Inc.","Honolulu, HI: Honolulu International",3307,9.06027397260274
"225","2100-2159","American Airlines Inc.","Honolulu, HI: Honolulu International",4032,13.8556701030928
"226","2100-2159","Delta Air Lines Inc.","Honolulu, HI: Honolulu International",2549,10.1553784860558
"227","2100-2159","Hawaiian Airlines Inc.","Honolulu, HI: Honolulu International",16085,7.87322564855605
"228","2100-2159","United Air Lines Inc.","Honolulu, HI: Honolulu International",1161,9
"229","2100-2159","Virgin America","Honolulu, HI: Honolulu International",72,24
"230","2100-2159","American Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",8312,16.6573146292585
"231","2100-2159","Delta Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston",7860,16.6173361522199
"232","2100-2159","ExpressJet Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",18730,12.7937158469945
"233","2100-2159","Frontier Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",3691,31.2796610169492
"234","2100-2159","SkyWest Airlines Inc.","Houston, TX: George Bush Intercontinental/Houston",8159,10.5006435006435
"235","2100-2159","Spirit Air Lines","Houston, TX: George Bush Intercontinental/Houston",10168,26.8284960422164
"236","2100-2159","United Air Lines Inc.","Houston, TX: George Bush Intercontinental/Houston",51164,17.3085250338295
"237","2100-2159","Delta Air Lines Inc.","Houston, TX: William P Hobby",3209,14.0131004366812
"238","2100-2159","ExpressJet Airlines Inc.","Houston, TX: William P Hobby",4993,23.2232558139535
"239","2100-2159","JetBlue Airways","Houston, TX: William P Hobby",208,18.9090909090909
"240","2100-2159","Southwest Airlines Co.","Houston, TX: William P Hobby",44445,16.2981298129813
"241","2100-2159","ExpressJet Airlines Inc.","Huntsville, AL: Huntsville International-Carl T Jones Field",183,15.25
"242","2100-2159","American Airlines Inc.","Indianapolis, IN: Indianapolis International",6314,22.3109540636042
"243","2100-2159","Delta Air Lines Inc.","Indianapolis, IN: Indianapolis International",1758,13.3181818181818
"244","2100-2159","ExpressJet Airlines Inc.","Indianapolis, IN: Indianapolis International",2012,19.1619047619048
"245","2100-2159","SkyWest Airlines Inc.","Indianapolis, IN: Indianapolis International",1,0.333333333333333
"246","2100-2159","Southwest Airlines Co.","Indianapolis, IN: Indianapolis International",12441,20.5636363636364
"247","2100-2159","United Air Lines Inc.","Indianapolis, IN: Indianapolis International",113,22.6
"248","2100-2159","Southwest Airlines Co.","Islip, NY: Long Island MacArthur",4282,15.5709090909091
"249","2100-2159","Delta Air Lines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",1699,11.1045751633987
"250","2100-2159","ExpressJet Airlines Inc.","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",699,13.4423076923077
"251","2100-2159","American Airlines Inc.","Jacksonville, FL: Jacksonville International",3058,10.8825622775801
"252","2100-2159","Delta Air Lines Inc.","Jacksonville, FL: Jacksonville International",2250,16.6666666666667
"253","2100-2159","ExpressJet Airlines Inc.","Jacksonville, FL: Jacksonville International",2576,42.2295081967213
"254","2100-2159","JetBlue Airways","Jacksonville, FL: Jacksonville International",13416,34.6666666666667
"255","2100-2159","Southwest Airlines Co.","Jacksonville, FL: Jacksonville International",9212,13.8734939759036
"256","2100-2159","United Air Lines Inc.","Jacksonville, FL: Jacksonville International",1021,28.3611111111111
"257","2100-2159","Alaska Airlines Inc.","Juneau, AK: Juneau International",2567,8.30744336569579
"258","2100-2159","Alaska Airlines Inc.","Kahului, HI: Kahului Airport",1783,7.36776859504132
"259","2100-2159","American Airlines Inc.","Kahului, HI: Kahului Airport",6232,14.873508353222
"260","2100-2159","Delta Air Lines Inc.","Kahului, HI: Kahului Airport",3309,10.7435064935065
"261","2100-2159","Hawaiian Airlines Inc.","Kahului, HI: Kahului Airport",3794,5.18306010928962
"262","2100-2159","United Air Lines Inc.","Kahului, HI: Kahului Airport",2554,8.05678233438486
"263","2100-2159","Virgin America","Kahului, HI: Kahului Airport",834,4.53260869565217
"264","2100-2159","American Airlines Inc.","Kansas City, MO: Kansas City International",4346,10.9195979899497
"265","2100-2159","Delta Air Lines Inc.","Kansas City, MO: Kansas City International",5637,10.0840787119857
"266","2100-2159","ExpressJet Airlines Inc.","Kansas City, MO: Kansas City International",162,27
"267","2100-2159","Frontier Airlines Inc.","Kansas City, MO: Kansas City International",3004,29.4509803921569
"268","2100-2159","SkyWest Airlines Inc.","Kansas City, MO: Kansas City International",5307,18.1126279863481
"269","2100-2159","Southwest Airlines Co.","Kansas City, MO: Kansas City International",23155,16.9758064516129
"270","2100-2159","Spirit Air Lines","Kansas City, MO: Kansas City International",2417,20.4830508474576
"271","2100-2159","United Air Lines Inc.","Kansas City, MO: Kansas City International",295,21.0714285714286
"272","2100-2159","Alaska Airlines Inc.","Ketchikan, AK: Ketchikan International",2530,5.95294117647059
"273","2100-2159","ExpressJet Airlines Inc.","Knoxville, TN: McGhee Tyson",0,0
