"","MONTH","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1",9,"SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",248,4.20338983050847
"2",9,"ExpressJet Airlines Inc.","Abilene, TX: Abilene Regional",395,15.1923076923077
"3",9,"Alaska Airlines Inc.","Adak Island, AK: Adak",8,0.888888888888889
"4",9,"JetBlue Airways","Aguadilla, PR: Rafael Hernandez",855,9.82758620689655
"5",9,"Spirit Air Lines","Aguadilla, PR: Rafael Hernandez",83,3.95238095238095
"6",9,"United Air Lines Inc.","Aguadilla, PR: Rafael Hernandez",973,32.4333333333333
"7",9,"Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",380,3.48623853211009
"8",9,"ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",2713,21.1953125
"9",9,"SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",1602,23.2173913043478
"10",9,"Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",161,1.80898876404494
"11",9,"ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",898,10.6904761904762
"12",9,"American Airlines Inc.","Albany, NY: Albany International",1110,13.5365853658537
"13",9,"Delta Air Lines Inc.","Albany, NY: Albany International",138,0.978723404255319
"14",9,"ExpressJet Airlines Inc.","Albany, NY: Albany International",79,3.29166666666667
"15",9,"JetBlue Airways","Albany, NY: Albany International",1090,18.4745762711864
"16",9,"SkyWest Airlines Inc.","Albany, NY: Albany International",69,3.45
"17",9,"Southwest Airlines Co.","Albany, NY: Albany International",1594,4.85975609756098
"18",9,"United Air Lines Inc.","Albany, NY: Albany International",1012,12.1927710843374
"19",9,"Alaska Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",160,5.33333333333333
"20",9,"American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1030,7.05479452054795
"21",9,"Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",164,1.14685314685315
"22",9,"ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",23,1.0952380952381
"23",9,"JetBlue Airways","Albuquerque, NM: Albuquerque International Sunport",213,8.52
"24",9,"SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1394,7.70165745856354
"25",9,"Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",7872,8.20855057351408
"26",9,"United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",1430,13.75
"27",9,"ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",2845,11.953781512605
"28",9,"Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",150,4.6875
"29",9,"ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1308,9.76119402985075
"30",9,"SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",537,10.3269230769231
"31",9,"American Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",197,6.56666666666667
"32",9,"ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",200,2.40963855421687
"33",9,"SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",1,0.25
"34",9,"Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",783,5.71532846715328
"35",9,"Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",3036,2.85070422535211
"36",9,"American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",1771,59.0333333333333
"37",9,"Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",555,2.86082474226804
"38",9,"JetBlue Airways","Anchorage, AK: Ted Stevens Anchorage International",230,8.51851851851852
"39",9,"United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",770,11
"40",9,"Delta Air Lines Inc.","Appleton, WI: Appleton International",1064,17.1612903225806
"41",9,"ExpressJet Airlines Inc.","Appleton, WI: Appleton International",1236,12
"42",9,"SkyWest Airlines Inc.","Appleton, WI: Appleton International",1179,8.30281690140845
"43",9,"SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",1385,11.7372881355932
"44",9,"Delta Air Lines Inc.","Asheville, NC: Asheville Regional",548,9.13333333333333
"45",9,"ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",1938,13.5524475524476
"46",9,"SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",871,8.45631067961165
"47",9,"SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",2647,9.87686567164179
"48",9,"Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",336,6.46153846153846
"49",9,"American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",8061,7.67714285714286
"50",9,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",95258,4.69505643452117
"51",9,"ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",57622,12.7425917735515
"52",9,"Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",6708,15.9714285714286
"53",9,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",4169,9.67285382830626
"54",9,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",25486,7.25476800455451
"55",9,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",5989,10.1508474576271
"56",9,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",4848,8.46073298429319
"57",9,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International",2370,9.22178988326848
"58",9,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",11,0.196428571428571
"59",9,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",3831,20.820652173913
"60",9,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",89,2.06976744186047
"61",9,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International",6381,8.61133603238866
