"","MONTH","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"1",5,"SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",11,0.17741935483871
"2",5,"Alaska Airlines Inc.","Adak Island, AK: Adak",4,0.444444444444444
"3",5,"JetBlue Airways","Aguadilla, PR: Rafael Hernandez",1050,9.05172413793103
"4",5,"Spirit Air Lines","Aguadilla, PR: Rafael Hernandez",136,5.91304347826087
"5",5,"United Air Lines Inc.","Aguadilla, PR: Rafael Hernandez",545,17.5806451612903
"6",5,"Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",726,6.10084033613445
"7",5,"ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",3069,15.6581632653061
"8",5,"SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",0,0
"9",5,"Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",1694,20.4096385542169
"10",5,"ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",1456,16.9302325581395
"11",5,"American Airlines Inc.","Albany, NY: Albany International",529,5.9438202247191
"12",5,"Delta Air Lines Inc.","Albany, NY: Albany International",783,6.63559322033898
"13",5,"ExpressJet Airlines Inc.","Albany, NY: Albany International",987,9.49038461538461
"14",5,"JetBlue Airways","Albany, NY: Albany International",760,12.258064516129
"15",5,"SkyWest Airlines Inc.","Albany, NY: Albany International",764,12.9491525423729
"16",5,"Southwest Airlines Co.","Albany, NY: Albany International",2021,5.09068010075567
"17",5,"United Air Lines Inc.","Albany, NY: Albany International",639,11.2105263157895
"18",5,"Alaska Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",49,1.58064516129032
"19",5,"American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",2072,13.6315789473684
"20",5,"Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",766,6.17741935483871
"21",5,"ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",441,10.7560975609756
"22",5,"JetBlue Airways","Albuquerque, NM: Albuquerque International Sunport",251,8.36666666666667
"23",5,"SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1996,8.4936170212766
"24",5,"Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",10322,10.1594488188976
"25",5,"United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",1298,22.7719298245614
"26",5,"ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",1936,8.30901287553648
"27",5,"Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",23,0.741935483870968
"28",5,"ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",943,7.66666666666667
"29",5,"SkyWest Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",575,8.09859154929577
"30",5,"SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",795,15
"31",5,"ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",1550,22.7941176470588
"32",5,"SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",161,3.28571428571429
"33",5,"Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",1086,7.81294964028777
"34",5,"Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",1892,1.71687840290381
"35",5,"American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",677,21.8387096774194
"36",5,"Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",3200,15.6862745098039
"37",5,"JetBlue Airways","Anchorage, AK: Ted Stevens Anchorage International",686,10.3939393939394
"38",5,"United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",463,7.59016393442623
"39",5,"Delta Air Lines Inc.","Appleton, WI: Appleton International",370,4.11111111111111
"40",5,"ExpressJet Airlines Inc.","Appleton, WI: Appleton International",648,6.96774193548387
"41",5,"SkyWest Airlines Inc.","Appleton, WI: Appleton International",256,3.04761904761905
"42",5,"SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",2786,23.0247933884298
"43",5,"Delta Air Lines Inc.","Asheville, NC: Asheville Regional",402,4.3695652173913
"44",5,"ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",906,8.71153846153846
"45",5,"SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",1030,14.9275362318841
"46",5,"SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",1210,10.1680672268908
"47",5,"Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",336,5.41935483870968
"48",5,"American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",13412,12.4300278035218
"49",5,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",155435,7.1870809636103
"50",5,"ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",44764,9.33555787278415
"51",5,"Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",3046,7.08372093023256
"52",5,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",5534,9.02773246329527
