"","MONTH","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1",1,"SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",1161,18.7258064516129
"2",1,"Alaska Airlines Inc.","Adak Island, AK: Adak",129,14.3333333333333
"3",1,"JetBlue Airways","Aguadilla, PR: Rafael Hernandez",1044,8.92307692307692
"4",1,"Spirit Air Lines","Aguadilla, PR: Rafael Hernandez",440,25.8823529411765
"5",1,"United Air Lines Inc.","Aguadilla, PR: Rafael Hernandez",849,30.3214285714286
"6",1,"Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",1876,16.6017699115044
"7",1,"ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",2805,18.7
"8",1,"SkyWest Airlines Inc.","Akron, OH: Akron-Canton Regional",7,3.5
"9",1,"Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",1953,9
"10",1,"ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",758,9.59493670886076
"11",1,"American Airlines Inc.","Albany, NY: Albany International",856,11.2631578947368
"12",1,"Delta Air Lines Inc.","Albany, NY: Albany International",1010,11.3483146067416
"13",1,"ExpressJet Airlines Inc.","Albany, NY: Albany International",873,14.0806451612903
"14",1,"JetBlue Airways","Albany, NY: Albany International",1283,20.6935483870968
"15",1,"SkyWest Airlines Inc.","Albany, NY: Albany International",472,16.2758620689655
"16",1,"Southwest Airlines Co.","Albany, NY: Albany International",1741,4.78296703296703
"17",1,"United Air Lines Inc.","Albany, NY: Albany International",329,6.32692307692308
"18",1,"Alaska Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",95,3.06451612903226
"19",1,"American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",2233,15.2945205479452
"20",1,"Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",655,7.79761904761905
"21",1,"ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",112,3.61290322580645
"22",1,"JetBlue Airways","Albuquerque, NM: Albuquerque International Sunport",409,21.5263157894737
"23",1,"SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1649,10.7077922077922
"24",1,"Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",7214,7.84130434782609
"25",1,"United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",971,22.5813953488372
"26",1,"ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",2144,10.4077669902913
"27",1,"Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",412,15.8461538461538
"28",1,"ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1608,11.013698630137
"29",1,"SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",1886,39.2916666666667
"30",1,"ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",861,11.9583333333333
"31",1,"SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",752,28.9230769230769
"32",1,"Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",462,3.25352112676056
"33",1,"Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",4478,4.35179786200194
"34",1,"American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",693,21.65625
"35",1,"Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",851,7.53097345132743
"36",1,"United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",313,7.45238095238095
"37",1,"Delta Air Lines Inc.","Appleton, WI: Appleton International",112,3.29411764705882
"38",1,"ExpressJet Airlines Inc.","Appleton, WI: Appleton International",1764,11.76
"39",1,"SkyWest Airlines Inc.","Appleton, WI: Appleton International",1192,15.0886075949367
"40",1,"SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",2290,19.2436974789916
"41",1,"Delta Air Lines Inc.","Asheville, NC: Asheville Regional",1047,16.8870967741935
"42",1,"ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",1999,19.5980392156863
"43",1,"SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",471,16.2413793103448
"44",1,"SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",10421,18.0294117647059
"45",1,"Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",283,4.63934426229508
"46",1,"American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",7098,8.74137931034483
"47",1,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",138886,7.35274498385304
"48",1,"ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",57441,12.416990920882
"49",1,"Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",1837,8.62441314553991
"50",1,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",9458,18.1535508637236
"51",1,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",27212,7.86928860613071
"52",1,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",12957,21.2758620689655
"53",1,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",943,4.20982142857143
"54",1,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International",5683,19.3299319727891
"55",1,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",712,13.4339622641509
"56",1,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",1752,12.3380281690141
"57",1,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",189,6.09677419354839
"58",1,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International",4629,6.27235772357724
"59",1,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",1283,5.17338709677419
"60",1,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",75,8.33333333333333
"61",1,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",692,10.4848484848485
"62",1,"JetBlue Airways","Austin, TX: Austin - Bergstrom International",2421,13.0161290322581
"63",1,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",2524,9.63358778625954
"64",1,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",10272,6.21415607985481
"65",1,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",1898,6.63636363636364
"66",1,"Virgin America","Austin, TX: Austin - Bergstrom International",650,11.6071428571429
"67",1,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",2414,13.1912568306011
"68",1,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",434,8.18867924528302
"69",1,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",3459,8.35507246376812
"70",1,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",2571,5.22560975609756
"71",1,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",292,12.1666666666667
"72",1,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1881,10.3351648351648
"73",1,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",34332,6.99796167957603
"74",1,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4867,16.2775919732441
"75",1,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",906,5.32941176470588
"76",1,"ExpressJet Airlines Inc.","Bangor, ME: Bangor International",24,4
"77",1,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial",274,3.55844155844156
"78",1,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",5742,10.875
"79",1,"SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",393,7.01785714285714
"80",1,"United Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",0,0
"81",1,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",538,6.5609756097561
"82",1,"Alaska Airlines Inc.","Bellingham, WA: Bellingham International",579,6.15957446808511
"83",1,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",652,10.5161290322581
"84",1,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",2728,15.3258426966292
"85",1,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport",299,3.69135802469136
"86",1,"Delta Air Lines Inc.","Billings, MT: Billings Logan International",162,2.53125
"87",1,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International",1577,10.2402597402597
"88",1,"United Air Lines Inc.","Billings, MT: Billings Logan International",132,2.0952380952381
"89",1,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",1352,18.0266666666667
"90",1,"American Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",9,4.5
