"","MONTH","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"1",2,"SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",566,10.1071428571429
"2",2,"Alaska Airlines Inc.","Adak Island, AK: Adak",41,5.85714285714286
"3",2,"JetBlue Airways","Aguadilla, PR: Rafael Hernandez",1022,15.7230769230769
"4",2,"Spirit Air Lines","Aguadilla, PR: Rafael Hernandez",519,25.95
"5",2,"United Air Lines Inc.","Aguadilla, PR: Rafael Hernandez",334,11.9285714285714
"6",2,"Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",2542,23.1090909090909
"7",2,"ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",2755,15.1373626373626
"8",2,"Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",963,4.76732673267327
"9",2,"ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",1261,16.1666666666667
"10",2,"American Airlines Inc.","Albany, NY: Albany International",924,12.1578947368421
"11",2,"Delta Air Lines Inc.","Albany, NY: Albany International",325,3.96341463414634
"12",2,"ExpressJet Airlines Inc.","Albany, NY: Albany International",289,12.0416666666667
"13",2,"JetBlue Airways","Albany, NY: Albany International",813,14.0172413793103
"14",2,"SkyWest Airlines Inc.","Albany, NY: Albany International",163,6.79166666666667
"15",2,"Southwest Airlines Co.","Albany, NY: Albany International",1160,3.33333333333333
"16",2,"United Air Lines Inc.","Albany, NY: Albany International",459,8.82692307692308
"17",2,"Alaska Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",363,12.5172413793103
"18",2,"American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",831,5.8936170212766
"19",2,"Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",222,3.58064516129032
"20",2,"ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",16,1.06666666666667
"21",2,"JetBlue Airways","Albuquerque, NM: Albuquerque International Sunport",578,36.125
"22",2,"SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",744,4.70886075949367
"23",2,"Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",4845,5.68661971830986
"24",2,"United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",171,3.05357142857143
"25",2,"ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",3861,18.7427184466019
"26",2,"Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",669,23.0689655172414
"27",2,"ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",2472,19.3125
"28",2,"SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",982,20.8936170212766
"29",2,"ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",514,6.94594594594595
"30",2,"SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",272,19.4285714285714
"31",2,"Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",215,1.58088235294118
"32",2,"Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",4772,5.06581740976645
"33",2,"American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",171,6.33333333333333
"34",2,"Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",102,0.990291262135922
