"","MONTH","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"1",7,"SkyWest Airlines Inc.","Aberdeen, SD: Aberdeen Regional",545,8.79032258064516
"2",7,"ExpressJet Airlines Inc.","Abilene, TX: Abilene Regional",321,14.5909090909091
"3",7,"Alaska Airlines Inc.","Adak Island, AK: Adak",42,4.66666666666667
"4",7,"JetBlue Airways","Aguadilla, PR: Rafael Hernandez",2353,15.5827814569536
"5",7,"Spirit Air Lines","Aguadilla, PR: Rafael Hernandez",380,17.2727272727273
"6",7,"United Air Lines Inc.","Aguadilla, PR: Rafael Hernandez",1270,42.3333333333333
"7",7,"Delta Air Lines Inc.","Akron, OH: Akron-Canton Regional",1153,9.85470085470086
"8",7,"ExpressJet Airlines Inc.","Akron, OH: Akron-Canton Regional",3625,20.7142857142857
"9",7,"Southwest Airlines Co.","Akron, OH: Akron-Canton Regional",1429,15.3655913978495
"10",7,"ExpressJet Airlines Inc.","Albany, GA: Southwest Georgia Regional",981,11.406976744186
"11",7,"American Airlines Inc.","Albany, NY: Albany International",1350,15.5172413793103
"12",7,"Delta Air Lines Inc.","Albany, NY: Albany International",2604,22.2564102564103
"13",7,"ExpressJet Airlines Inc.","Albany, NY: Albany International",1021,30.9393939393939
"14",7,"JetBlue Airways","Albany, NY: Albany International",1344,21.6774193548387
"15",7,"SkyWest Airlines Inc.","Albany, NY: Albany International",0,0
"16",7,"Southwest Airlines Co.","Albany, NY: Albany International",7213,19.7616438356164
"17",7,"United Air Lines Inc.","Albany, NY: Albany International",2661,23.3421052631579
"18",7,"Alaska Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",35,1.12903225806452
"19",7,"American Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",4241,28.2733333333333
"20",7,"Delta Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",496,4
"21",7,"ExpressJet Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",0,0
"22",7,"JetBlue Airways","Albuquerque, NM: Albuquerque International Sunport",1199,41.3448275862069
"23",7,"SkyWest Airlines Inc.","Albuquerque, NM: Albuquerque International Sunport",1151,5.20814479638009
"24",7,"Southwest Airlines Co.","Albuquerque, NM: Albuquerque International Sunport",19206,18.8664047151277
"25",7,"United Air Lines Inc.","Albuquerque, NM: Albuquerque International Sunport",312,5.28813559322034
"26",7,"ExpressJet Airlines Inc.","Alexandria, LA: Alexandria International",4261,18.2875536480687
"27",7,"Delta Air Lines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",55,1.71875
"28",7,"ExpressJet Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",4565,36.2301587301587
"29",7,"SkyWest Airlines Inc.","Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1155,15.1973684210526
"30",7,"SkyWest Airlines Inc.","Alpena, MI: Alpena County Regional",356,5.74193548387097
"31",7,"ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",492,6.92957746478873
"32",7,"SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",392,7.68627450980392
"33",7,"Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",1566,11.6
"34",7,"Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",4176,3.02608695652174
"35",7,"American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",606,6.51612903225806
"36",7,"Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",2955,8.46704871060172
"37",7,"JetBlue Airways","Anchorage, AK: Ted Stevens Anchorage International",998,10.7311827956989
"38",7,"United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",5888,30.0408163265306
"39",7,"Delta Air Lines Inc.","Appleton, WI: Appleton International",40,0.655737704918033
"40",7,"ExpressJet Airlines Inc.","Appleton, WI: Appleton International",664,7.37777777777778
"41",7,"SkyWest Airlines Inc.","Appleton, WI: Appleton International",603,9.27692307692308
"42",7,"SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",1653,14.0084745762712
"43",7,"Delta Air Lines Inc.","Asheville, NC: Asheville Regional",333,6.28301886792453
"44",7,"ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",5388,26.6732673267327
"45",7,"SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",1435,15.1052631578947
"46",7,"SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",4426,10.2691415313225
"47",7,"Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",673,8.10843373493976
"48",7,"American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",18770,17.9445506692161
"49",7,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",357096,16.4948034551249
"50",7,"ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",125314,24.0988461538462
"51",7,"Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",9113,19.8973799126638
"52",7,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",13778,25.4676524953789
"53",7,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",85853,24.0215444879687
"54",7,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",13974,23.0214168039539
"55",7,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",15022,26.825
"56",7,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International",6641,20.0634441087613
"57",7,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",1238,15.6708860759494
"58",7,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",4131,28.8881118881119
"59",7,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",188,3.54716981132075
"60",7,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International",12502,15.8253164556962
"61",7,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",6907,15.2809734513274
"62",7,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",19,3.16666666666667
"63",7,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",2462,22.7962962962963
"64",7,"JetBlue Airways","Austin, TX: Austin - Bergstrom International",3603,16.8364485981308
