"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"33",2,"ExpressJet Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",907,6.76865671641791
"34",2,"SkyWest Airlines Inc.","Amarillo, TX: Rick Husband Amarillo International",155,4.18918918918919
"35",2,"Southwest Airlines Co.","Amarillo, TX: Rick Husband Amarillo International",1600,6.22568093385214
"36",2,"Alaska Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",4797,2.56798715203426
"37",2,"American Airlines Inc.","Anchorage, AK: Ted Stevens Anchorage International",4303,67.234375
"38",2,"Delta Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",2922,9.45631067961165
"39",2,"JetBlue Airways","Anchorage, AK: Ted Stevens Anchorage International",293,5.86
"40",2,"United Air Lines Inc.","Anchorage, AK: Ted Stevens Anchorage International",1451,11.608
"41",2,"Delta Air Lines Inc.","Appleton, WI: Appleton International",290,3.05263157894737
"42",2,"ExpressJet Airlines Inc.","Appleton, WI: Appleton International",2137,10.373786407767
"43",2,"SkyWest Airlines Inc.","Appleton, WI: Appleton International",2345,11.3834951456311
"44",2,"SkyWest Airlines Inc.","Arcata/Eureka, CA: Arcata",2763,13.9545454545455
"45",2,"Delta Air Lines Inc.","Asheville, NC: Asheville Regional",742,6.23529411764706
"46",2,"ExpressJet Airlines Inc.","Asheville, NC: Asheville Regional",5394,21.9268292682927
"47",2,"SkyWest Airlines Inc.","Asheville, NC: Asheville Regional",2405,22.0642201834862
"48",2,"SkyWest Airlines Inc.","Aspen, CO: Aspen Pitkin County Sardy Field",9054,16.8917910447761
"49",2,"Alaska Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",446,3.8448275862069
"50",2,"American Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",20046,11.6478791400349
"51",2,"Delta Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",421346,11.6917143015706
"52",2,"ExpressJet Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",130611,15.5249019374777
"53",2,"Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",7221,13.0342960288809
"54",2,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",16593,17.1415289256198
"55",2,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",78107,12.4334606813117
"56",2,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",17825,17.5788954635108
"57",2,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",12202,14.0414269275029
"58",2,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International",9094,17.6926070038911
"59",2,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",865,6.86507936507936
"60",2,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",3612,13.8390804597701
"61",2,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",356,4.45
"62",2,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International",9704,7.22023809523809
"63",2,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",7398,11.7615262321145
"64",2,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",60,6.66666666666667
"65",2,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",2690,19.4927536231884
"66",2,"JetBlue Airways","Austin, TX: Austin - Bergstrom International",5030,15.5727554179567
"67",2,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",2277,6.30747922437673
"68",2,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",27131,8.88666885031117
"69",2,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",6662,10.393135725429
"70",2,"Virgin America","Austin, TX: Austin - Bergstrom International",905,8.70192307692308
"71",2,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",3806,10.1493333333333
"72",2,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",1141,10.9711538461538
"73",2,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",9111,11.346201743462
"74",2,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",17433,16.2167441860465
"75",2,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",550,27.5
"76",2,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5280,12.3076923076923
"77",2,"SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",244,10.6086956521739
"78",2,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",103554,10.1503626739855
"79",2,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",13118,18.2447844228095
"80",2,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4199,9.8107476635514
"81",2,"Delta Air Lines Inc.","Bangor, ME: Bangor International",207,9.85714285714286
"82",2,"ExpressJet Airlines Inc.","Bangor, ME: Bangor International",1636,26.8196721311475
"83",2,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial",321,2.09803921568627
"84",2,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",555,11.1
"85",2,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",13980,14.951871657754
"86",2,"SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",31,1.9375
"87",2,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",915,13.2608695652174
"88",2,"Alaska Airlines Inc.","Bellingham, WA: Bellingham International",425,5.05952380952381
"89",2,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",1776,17.2427184466019
"90",2,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",6096,15.1641791044776
"91",2,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport",180,1.18421052631579
"92",2,"Delta Air Lines Inc.","Billings, MT: Billings Logan International",873,5.82
"93",2,"ExpressJet Airlines Inc.","Billings, MT: Billings Logan International",0,0
"94",2,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International",1847,7.47773279352227
"95",2,"United Air Lines Inc.","Billings, MT: Billings Logan International",302,2.93203883495146
"96",2,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",1993,15.0984848484848
"97",2,"American Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",0,0
"98",2,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",5045,10.0698602794411
"99",2,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",6305,13.5010706638116
"100",2,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1518,8.29508196721311
"101",2,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",5781,9.10393700787402
"102",2,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",887,14.3064516129032
"103",2,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",297,18.5625
"104",2,"Frontier Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",190,5.13513513513514
"105",2,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",2336,9.30677290836653
"106",2,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",70,1.48936170212766
"107",2,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1555,14.5327102803738
"108",2,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1411,19.8732394366197
"109",2,"American Airlines Inc.","Boise, ID: Boise Air Terminal",798,5.82481751824818
"110",2,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",1511,9.15757575757576
"111",2,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",13123,10.9085619285121
"112",2,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal",4705,8.94486692015209
"113",2,"United Air Lines Inc.","Boise, ID: Boise Air Terminal",412,4.07920792079208
"114",2,"Alaska Airlines Inc.","Boston, MA: Logan International",1480,6.3519313304721
"115",2,"American Airlines Inc.","Boston, MA: Logan International",35315,8.23577425373134
"116",2,"Delta Air Lines Inc.","Boston, MA: Logan International",35145,15.4483516483516
"117",2,"ExpressJet Airlines Inc.","Boston, MA: Logan International",5680,19.1891891891892
"118",2,"JetBlue Airways","Boston, MA: Logan International",72995,11.5534979423868
"119",2,"SkyWest Airlines Inc.","Boston, MA: Logan International",19,3.16666666666667
"120",2,"Southwest Airlines Co.","Boston, MA: Logan International",19138,10.5153846153846
"121",2,"Spirit Air Lines","Boston, MA: Logan International",10673,20.6841085271318
"122",2,"United Air Lines Inc.","Boston, MA: Logan International",25114,13.4659517426273
"123",2,"Virgin America","Boston, MA: Logan International",2747,9.50519031141869
"124",2,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1161,7.49032258064516
"125",2,"Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",657,19.3235294117647
"126",2,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",1717,7.12448132780083
"127",2,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1143,9.29268292682927
"128",2,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",1166,11.66
"129",2,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",554,9.55172413793103
"130",2,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",3624,13.1304347826087
"131",2,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",3383,13.0617760617761
"132",2,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",6,0.2
"133",2,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",2067,13.4220779220779
"134",2,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1203,6.29842931937173
"135",2,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",5204,12.7549019607843
"136",2,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",5938,19.8595317725753
"137",2,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International",7845,11.9406392694064
"138",2,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",741,11.9516129032258
"139",2,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",7080,7.97297297297297
"140",2,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",418,5.5
"141",2,"Alaska Airlines Inc.","Burbank, CA: Bob Hope",533,3.29012345679012
"142",2,"JetBlue Airways","Burbank, CA: Bob Hope",1066,21.32
"143",2,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope",8125,11.5248226950355
"144",2,"Southwest Airlines Co.","Burbank, CA: Bob Hope",14529,6.02363184079602
"145",2,"Delta Air Lines Inc.","Burlington, VT: Burlington International",40,2.85714285714286
"146",2,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International",6289,18.4428152492669
"147",2,"JetBlue Airways","Burlington, VT: Burlington International",1863,11.7169811320755
"148",2,"United Air Lines Inc.","Burlington, VT: Burlington International",246,5.23404255319149
"149",2,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney",730,7.0873786407767
"150",2,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",1754,8.27358490566038
"151",2,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",467,4.49038461538461
"152",2,"Delta Air Lines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",10,0.769230769230769
"153",2,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",2915,14.6482412060301
"154",2,"Frontier Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",565,15.2702702702703
"155",2,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",5480,12.4545454545455
"156",2,"American Airlines Inc.","Charleston, SC: Charleston AFB/International",302,3.35555555555556
"157",2,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",5185,8.1911532385466
"158",2,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",7473,16.0364806866953
"159",2,"JetBlue Airways","Charleston, SC: Charleston AFB/International",5097,14.1977715877437
"160",2,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",1043,18.625
"161",2,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",4599,11.6725888324873
"162",2,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International",82,2.15789473684211
"163",2,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager",241,4.91836734693878
"164",2,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",7756,24.0123839009288
"165",2,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager",0,0
"166",2,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",3731,13.8698884758364
"167",2,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",658,5.140625
"168",2,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King",758,6.064
"169",2,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King",465,8.94230769230769
"170",2,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",277,6.29545454545455
"171",2,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",117882,8.55767695099819
"172",2,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",13505,13.8229273285568
"173",2,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",5601,45.5365853658537
"174",2,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",964,12.3589743589744
"175",2,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International",2515,13.3068783068783
"176",2,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3393,12.5666666666667
"177",2,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",3442,10.2440476190476
"178",2,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",2023,12.1867469879518
"179",2,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",121,2.37254901960784
"180",2,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",2353,15.6866666666667
"181",2,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",3084,20.8378378378378
"182",2,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",954,7.632
"183",2,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",4917,13.3614130434783
"184",2,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",5178,23.7522935779816
"185",2,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",4788,12.6
"186",2,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",4417,26.2916666666667
"187",2,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",657,7.3
"188",2,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International",114499,9.4168105929764
"189",2,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",2869,9.89310344827586
"190",2,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International",132469,14.8925238898257
"191",2,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",17899,15.0791912384162
"192",2,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",58090,10.0328151986183
"193",2,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",11955,18.3640552995392
"194",2,"JetBlue Airways","Chicago, IL: Chicago O'Hare International",7081,20.0594900849858
"195",2,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",73681,12.1927850405428
"196",2,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International",23762,16.0445644834571
"197",2,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",170434,16.1732776617954
"198",2,"Virgin America","Chicago, IL: Chicago O'Hare International",2268,10.08
"199",2,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",1123,12.6179775280899
"200",2,"Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen",10,5
"201",2,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen",909,17.4807692307692
"202",2,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",6580,7.90865384615385
"203",2,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",3178,12.2230769230769
"204",2,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",3905,13.1040268456376
"205",2,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",11978,13.25
"206",2,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",30,1.36363636363636
"207",2,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2707,7.62535211267606
"208",2,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3438,7.95833333333333
"209",2,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",18990,12.5678358702846
"210",2,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",7709,18.8484107579462
"211",2,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",2221,11.6894736842105
"212",2,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2220,16.5671641791045
"213",2,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",5716,7.2446134347275
"214",2,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",7768,20.0723514211886
"215",2,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",7391,9.14727722772277
"216",2,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",574,4.86440677966102
"217",2,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",551,3.67333333333333
"218",2,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",3764,24.6013071895425
"219",2,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",60,1.17647058823529
"220",2,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",95,5.27777777777778
"221",2,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",750,11.1940298507463
"222",2,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",11705,13.3618721461187
"223",2,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",3053,16.3262032085562
"224",2,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",8075,17.3283261802575
"225",2,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",7,1.75
"226",2,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",2459,13.2204301075269
"227",2,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",2451,16.0196078431373
"228",2,"American Airlines Inc.","Columbus, OH: Port Columbus International",1987,5.72622478386167
"229",2,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International",6717,12.4388888888889
"230",2,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",5509,16.5435435435435
"231",2,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International",1453,13.5794392523364
"232",2,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1390,8.58024691358025
"233",2,"Southwest Airlines Co.","Columbus, OH: Port Columbus International",10546,6.0022766078543
"234",2,"United Air Lines Inc.","Columbus, OH: Port Columbus International",2242,13.0348837209302
"235",2,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",323,3.10576923076923
"236",2,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International",101,20.2
"237",2,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1574,8.41711229946524
"238",2,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",77,2.85185185185185
"239",2,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",1390,6.74757281553398
"240",2,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",3749,14.8769841269841
"241",2,"ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",0,0
"242",2,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field",97683,10.5477810171688
"243",2,"Virgin America","Dallas, TX: Dallas Love Field",9596,12.381935483871
"244",2,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1267,6.46428571428571
"245",2,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",246367,12.2919223669111
"246",2,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",9145,11.0714285714286
"247",2,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",50205,12.3475159862273
"248",2,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1949,12.0308641975309
"249",2,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1302,12.7647058823529
"250",2,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6957,11.2755267423015
"251",2,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",14772,12.158024691358
"252",2,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",7623,10.5581717451524
"253",2,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",901,9.01
"254",2,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",1956,9.58823529411765
"255",2,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",3282,14.3318777292576
"256",2,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",4178,15.5315985130112
"257",2,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",1138,6.65497076023392
"258",2,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",2342,10.0515021459227
"259",2,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International",1219,24.38
"260",2,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",263,1.97744360902256
"261",2,"Alaska Airlines Inc.","Denver, CO: Denver International",2745,11.2040816326531
"262",2,"American Airlines Inc.","Denver, CO: Denver International",16253,11.1704467353952
"263",2,"Delta Air Lines Inc.","Denver, CO: Denver International",23578,17.9436834094368
"264",2,"Frontier Airlines Inc.","Denver, CO: Denver International",52719,17.1443902439024
"265",2,"JetBlue Airways","Denver, CO: Denver International",2889,18.1698113207547
"266",2,"SkyWest Airlines Inc.","Denver, CO: Denver International",74030,10.3408297248219
"267",2,"Southwest Airlines Co.","Denver, CO: Denver International",117419,12.1728177482894
"268",2,"Spirit Air Lines","Denver, CO: Denver International",11042,18.5268456375839
"269",2,"United Air Lines Inc.","Denver, CO: Denver International",92351,11.1078903055088
"270",2,"Virgin America","Denver, CO: Denver International",954,7.69354838709677
"271",2,"American Airlines Inc.","Des Moines, IA: Des Moines International",2193,11.7903225806452
"272",2,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International",2004,13.7260273972603
"273",2,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",1493,11.0592592592593
"274",2,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International",2060,32.6984126984127
"275",2,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",3257,14.4115044247788
"276",2,"Southwest Airlines Co.","Des Moines, IA: Des Moines International",1056,6.81290322580645
"277",2,"United Air Lines Inc.","Des Moines, IA: Des Moines International",2541,11.2933333333333
"278",2,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",129,2.04761904761905
"279",2,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",9276,10.0498374864572
"280",2,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",97632,11.5064230995875
"281",2,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",35374,12.4032258064516
"282",2,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",1540,12.03125
"283",2,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",1830,8.79807692307692
"284",2,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",32335,9.86123818237268
