"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"53",5,"Frontier Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",8268,15.005444646098
"54",5,"SkyWest Airlines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",17940,18.2874617737003
"55",5,"Southwest Airlines Co.","Atlanta, GA: Hartsfield-Jackson Atlanta International",73144,11.7406099518459
"56",5,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",17851,17.6045364891519
"57",5,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",13464,15.7842907385698
"58",5,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International",7519,14.685546875
"59",5,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",834,6.56692913385827
"60",5,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",4529,17.155303030303
"61",5,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",348,3.91011235955056
"62",5,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International",15705,11.5477941176471
"63",5,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",5276,8.28257456828885
"64",5,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",57,8.14285714285714
"65",5,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",2351,13.9940476190476
"66",5,"JetBlue Airways","Austin, TX: Austin - Bergstrom International",6415,19.8606811145511
"67",5,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",5485,13.5432098765432
"68",5,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",33883,11.2717897538257
"69",5,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",6609,9.83482142857143
"70",5,"Virgin America","Austin, TX: Austin - Bergstrom International",1666,16.4950495049505
"71",5,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",4346,11.259067357513
"72",5,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",639,6.32673267326733
"73",5,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",8553,9.99182242990654
"74",5,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",8098,7.3752276867031
"75",5,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",410,17.8260869565217
"76",5,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5720,13.4272300469484
"77",5,"SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",426,23.6666666666667
"78",5,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",93495,9.15989027138238
"79",5,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",10898,14.9697802197802
"80",5,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4000,9.28074245939675
"81",5,"Delta Air Lines Inc.","Bangor, ME: Bangor International",93,4.89473684210526
"82",5,"ExpressJet Airlines Inc.","Bangor, ME: Bangor International",1041,18.5892857142857
"83",5,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial",1106,7.37333333333333
"84",5,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",397,7.35185185185185
"85",5,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",17430,18.289611752361
"86",5,"SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",53,4.41666666666667
"87",5,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",1379,19.1527777777778
"88",5,"Alaska Airlines Inc.","Bellingham, WA: Bellingham International",688,6.42990654205607
"89",5,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",499,4.79807692307692
"90",5,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",7514,19.1683673469388
"91",5,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport",604,3.97368421052632
"92",5,"Delta Air Lines Inc.","Billings, MT: Billings Logan International",565,3.79194630872483
"93",5,"ExpressJet Airlines Inc.","Billings, MT: Billings Logan International",0,0
"94",5,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International",1752,7.20987654320988
"95",5,"United Air Lines Inc.","Billings, MT: Billings Logan International",1045,10.1456310679612
"96",5,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",1852,14.2461538461538
"97",5,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2702,5.2568093385214
"98",5,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",9550,18.5436893203883
"99",5,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2629,14.0588235294118
"100",5,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",6153,9.8133971291866
"101",5,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",270,3.91304347826087
"102",5,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",338,22.5333333333333
"103",5,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",4206,17.3801652892562
"104",5,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",86,2.15
"105",5,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1137,10.3363636363636
"106",5,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",526,6.92105263157895
"107",5,"American Airlines Inc.","Boise, ID: Boise Air Terminal",517,3.77372262773723
"108",5,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",616,3.58139534883721
"109",5,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",20375,16.8527708850289
"110",5,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal",4091,7.83716475095785
"111",5,"United Air Lines Inc.","Boise, ID: Boise Air Terminal",1948,18.9126213592233
"112",5,"Alaska Airlines Inc.","Boston, MA: Logan International",1258,5.37606837606838
"113",5,"American Airlines Inc.","Boston, MA: Logan International",42263,10.1156055528961
"114",5,"Delta Air Lines Inc.","Boston, MA: Logan International",35042,15.1108236308754
"115",5,"ExpressJet Airlines Inc.","Boston, MA: Logan International",4456,15.156462585034
"116",5,"JetBlue Airways","Boston, MA: Logan International",81428,12.6657333955514
"117",5,"SkyWest Airlines Inc.","Boston, MA: Logan International",89,14.8333333333333
"118",5,"Southwest Airlines Co.","Boston, MA: Logan International",18636,10.3475846751805
"119",5,"Spirit Air Lines","Boston, MA: Logan International",8566,16.9623762376238
"120",5,"United Air Lines Inc.","Boston, MA: Logan International",26180,13.7068062827225
"121",5,"Virgin America","Boston, MA: Logan International",3928,14.1805054151625
"122",5,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",554,3.50632911392405
"123",5,"Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",0,0
"124",5,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",3525,12.9595588235294
"125",5,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1671,13.368
"126",5,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",783,7.60194174757282
"127",5,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",785,13.3050847457627
"128",5,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",4332,15.9264705882353
"129",5,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",3456,12.5217391304348
"130",5,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",85,2.57575757575758
"131",5,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",2419,16.4557823129252
"132",5,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1146,5.70149253731343
"133",5,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",2990,7.36453201970443
"134",5,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",4863,16.7689655172414
"135",5,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International",8660,13.2822085889571
"136",5,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",461,8.08771929824561
"137",5,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",5415,6.13250283125708
"138",5,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",832,10.8051948051948
"139",5,"Alaska Airlines Inc.","Burbank, CA: Bob Hope",958,5.56976744186047
"140",5,"JetBlue Airways","Burbank, CA: Bob Hope",768,16.3404255319149
"141",5,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope",14562,20.9224137931034
"142",5,"Southwest Airlines Co.","Burbank, CA: Bob Hope",30048,12.380716934487
"143",5,"Delta Air Lines Inc.","Burlington, VT: Burlington International",1,0.0666666666666667
"144",5,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International",5706,16.9317507418398
"145",5,"JetBlue Airways","Burlington, VT: Burlington International",1578,9.39285714285714
"146",5,"United Air Lines Inc.","Burlington, VT: Burlington International",412,8.95652173913044
"147",5,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney",1012,9.73076923076923
"148",5,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",1065,4.84090909090909
"149",5,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",603,5.85436893203883
"150",5,"Delta Air Lines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",9,0.75
"151",5,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",3198,16.070351758794
"152",5,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",5381,12.4272517321016
"153",5,"Alaska Airlines Inc.","Charleston, SC: Charleston AFB/International",474,9.48
"154",5,"American Airlines Inc.","Charleston, SC: Charleston AFB/International",264,3.03448275862069
"155",5,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",5360,8.58974358974359
"156",5,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",8432,17.9786780383795
"157",5,"JetBlue Airways","Charleston, SC: Charleston AFB/International",5102,13.4973544973545
"158",5,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",1317,20.578125
"159",5,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",5009,12.8766066838046
"160",5,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International",113,2.97368421052632
"161",5,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager",251,5.22916666666667
"162",5,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",5356,16.6335403726708
"163",5,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager",45,11.25
"164",5,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",4009,13.2310231023102
"165",5,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",3331,23.7928571428571
"166",5,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King",1338,9.98507462686567
"167",5,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King",1146,23.875
"168",5,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",614,11.8076923076923
"169",5,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",133836,9.52501601309515
"170",5,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",5960,6.267087276551
"171",5,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3095,28.6574074074074
"172",5,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2704,19.0422535211268
"173",5,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International",2817,14.1557788944724
"174",5,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",6915,24.2631578947368
"175",5,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",4532,13.6096096096096
"176",5,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",904,6.23448275862069
"177",5,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",165,3.23529411764706
"178",5,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",831,5.57718120805369
"179",5,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",3097,20.6466666666667
"180",5,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",1484,11.9677419354839
"181",5,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",7194,19.8181818181818
"182",5,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",3489,15.7873303167421
"183",5,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",3050,8.00524934383202
"184",5,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",3634,23
"185",5,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",296,3.36363636363636
"186",5,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International",92266,7.66583582585577
"187",5,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",1865,6.27946127946128
"188",5,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International",146060,16.2995201428412
"189",5,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",16192,13.5611390284757
"190",5,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",61363,10.4822343696618
"191",5,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",15726,23.3670133729569
"192",5,"JetBlue Airways","Chicago, IL: Chicago O'Hare International",6433,18.485632183908
"193",5,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",78395,13.1051487796723
"194",5,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International",27775,18.984962406015
"195",5,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",176530,16.9171058936272
"196",5,"Virgin America","Chicago, IL: Chicago O'Hare International",4367,19.4955357142857
"197",5,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",330,3.75
"198",5,"Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen",23,11.5
"199",5,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen",299,5.75
"200",5,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",5166,5.51923076923077
"201",5,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4354,15.7753623188406
"202",5,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",5677,16.0821529745043
"203",5,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",12789,14.5660592255125
"204",5,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",342,13.68
"205",5,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",4330,11.8306010928962
"206",5,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",2556,5.88940092165899
"207",5,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",24655,15.8553054662379
"208",5,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",5084,13.1030927835052
"209",5,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",2282,12.2688172043011
"210",5,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2402,16.6805555555556
"211",5,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",4772,6.1974025974026
"212",5,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",7656,18.9975186104218
"213",5,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",9393,11.5251533742331
"214",5,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",868,7.6140350877193
"215",5,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",2113,11.6098901098901
"216",5,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",2494,15.685534591195
"217",5,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",241,4.63461538461539
"218",5,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",611,14.2093023255814
"219",5,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",1013,14.8970588235294
"220",5,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",12147,13.3925027563396
"221",5,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",1569,8.43548387096774
"222",5,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",8352,16.9411764705882
"223",5,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",143,23.8333333333333
"224",5,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",2672,14.0631578947368
"225",5,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",2325,15.6040268456376
"226",5,"American Airlines Inc.","Columbus, OH: Port Columbus International",3885,10.1701570680628
"227",5,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International",4104,7.77272727272727
"228",5,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",6486,18.066852367688
"229",5,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International",1172,19.5333333333333
"230",5,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",792,4.85889570552147
"231",5,"Southwest Airlines Co.","Columbus, OH: Port Columbus International",14729,8.40696347031963
"232",5,"United Air Lines Inc.","Columbus, OH: Port Columbus International",2737,15.9127906976744
"233",5,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",606,6
"234",5,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International",27,6.75
"235",5,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1096,5.42574257425743
"236",5,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",131,4.09375
"237",5,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",1859,9.1576354679803
"238",5,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",3455,13.7103174603175
"239",5,"ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",6,1.5
"240",5,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field",126377,13.9442789363345
"241",5,"Virgin America","Dallas, TX: Dallas Love Field",14492,18.9934469200524
"242",5,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1391,6.92039800995025
"243",5,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",314908,15.5771666007123
"244",5,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",9679,11.5639187574671
"245",5,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",72601,17.2695052331113
"246",5,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1734,12.5652173913043
"247",5,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1572,16.2061855670103
"248",5,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",13907,22.1096979332273
"249",5,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",21714,16.6646201074444
"250",5,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",9461,13.4008498583569
"251",5,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1602,16.02
"252",5,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",1204,5.84466019417476
"253",5,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",3770,17.4537037037037
"254",5,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",2401,8.89259259259259
"255",5,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",906,5.26744186046512
"256",5,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",1643,7.11255411255411
"257",5,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International",312,6.24
"258",5,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",599,4.71653543307087
"259",5,"Alaska Airlines Inc.","Denver, CO: Denver International",2028,8.3801652892562
"260",5,"American Airlines Inc.","Denver, CO: Denver International",23866,15.7531353135314
"261",5,"Delta Air Lines Inc.","Denver, CO: Denver International",13149,9.90135542168675
"262",5,"Frontier Airlines Inc.","Denver, CO: Denver International",50713,15.9074654956085
"263",5,"JetBlue Airways","Denver, CO: Denver International",3586,22.1358024691358
"264",5,"SkyWest Airlines Inc.","Denver, CO: Denver International",80849,10.9625762711864
"265",5,"Southwest Airlines Co.","Denver, CO: Denver International",92232,9.66995177185993
"266",5,"Spirit Air Lines","Denver, CO: Denver International",11155,17.848
"267",5,"United Air Lines Inc.","Denver, CO: Denver International",92705,10.5936464404068
"268",5,"Virgin America","Denver, CO: Denver International",1555,12.9583333333333
"269",5,"American Airlines Inc.","Des Moines, IA: Des Moines International",1738,8.95876288659794
"270",5,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International",2104,14.7132867132867
"271",5,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",2407,16.3741496598639
"272",5,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International",223,14.8666666666667
"273",5,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",3155,14.4063926940639
"274",5,"Southwest Airlines Co.","Des Moines, IA: Des Moines International",1142,7.32051282051282
"275",5,"United Air Lines Inc.","Des Moines, IA: Des Moines International",1734,8.02777777777778
"276",5,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",874,14.0967741935484
"277",5,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",12688,13.1891891891892
"278",5,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",67250,7.82158641544545
"279",5,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",47607,16.6807988787666
"280",5,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",2976,17.0057142857143
"281",5,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",2179,10.5265700483092
"282",5,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",31646,9.60716454159077
"283",5,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",8258,8.04089581304771
