"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"57",7,"Spirit Air Lines","Atlanta, GA: Hartsfield-Jackson Atlanta International",17948,17.948
"58",7,"United Air Lines Inc.","Atlanta, GA: Hartsfield-Jackson Atlanta International",8057,11.3799435028249
"59",7,"Spirit Air Lines","Atlantic City, NJ: Atlantic City International",7226,14.4809619238477
"60",7,"Delta Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",525,4.95283018867925
"61",7,"ExpressJet Airlines Inc.","Augusta, GA: Augusta Regional at Bush Field",2672,11.2742616033755
"62",7,"United Air Lines Inc.","Augusta, GA: Augusta Regional at Bush Field",2,2
"63",7,"Alaska Airlines Inc.","Austin, TX: Austin - Bergstrom International",262,4.2258064516129
"64",7,"American Airlines Inc.","Austin, TX: Austin - Bergstrom International",16934,13.281568627451
"65",7,"Delta Air Lines Inc.","Austin, TX: Austin - Bergstrom International",5197,8.79357021996616
"66",7,"ExpressJet Airlines Inc.","Austin, TX: Austin - Bergstrom International",270,5.74468085106383
"67",7,"Frontier Airlines Inc.","Austin, TX: Austin - Bergstrom International",1868,13.9402985074627
"68",7,"JetBlue Airways","Austin, TX: Austin - Bergstrom International",5041,15.8522012578616
"69",7,"SkyWest Airlines Inc.","Austin, TX: Austin - Bergstrom International",6614,16.6599496221662
"70",7,"Southwest Airlines Co.","Austin, TX: Austin - Bergstrom International",31092,11.2326589595376
"71",7,"United Air Lines Inc.","Austin, TX: Austin - Bergstrom International",5813,10.5690909090909
"72",7,"Virgin America","Austin, TX: Austin - Bergstrom International",2171,24.3932584269663
"73",7,"SkyWest Airlines Inc.","Bakersfield, CA: Meadows Field",3506,10.5602409638554
"74",7,"Alaska Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",306,3.09090909090909
"75",7,"American Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6271,8.12305699481865
"76",7,"Delta Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",6210,6.50943396226415
"77",7,"ExpressJet Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",845,17.9787234042553
"78",7,"JetBlue Airways","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4296,11.7377049180328
"79",7,"SkyWest Airlines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",160,8
"80",7,"Southwest Airlines Co.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",77928,8.46859378396001
"81",7,"Spirit Air Lines","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",16155,22.5628491620112
"82",7,"United Air Lines Inc.","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4162,10.6173469387755
"83",7,"Delta Air Lines Inc.","Bangor, ME: Bangor International",41,1.86363636363636
"84",7,"ExpressJet Airlines Inc.","Bangor, ME: Bangor International",790,12.741935483871
"85",7,"Alaska Airlines Inc.","Barrow, AK: Wiley Post/Will Rogers Memorial",706,7.13131313131313
"86",7,"Delta Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",549,10.1666666666667
"87",7,"ExpressJet Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",12727,15.2236842105263
"88",7,"SkyWest Airlines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",127,4.23333333333333
"89",7,"United Air Lines Inc.","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",0,NA
"90",7,"ExpressJet Airlines Inc.","Beaumont/Port Arthur, TX: Jack Brooks Regional",2300,30.6666666666667
"91",7,"Alaska Airlines Inc.","Bellingham, WA: Bellingham International",496,4.91089108910891
"92",7,"SkyWest Airlines Inc.","Bemidji, MN: Bemidji Regional",1156,11.56
"93",7,"SkyWest Airlines Inc.","Bend/Redmond, OR: Roberts Field",6178,16.3439153439153
"94",7,"Alaska Airlines Inc.","Bethel, AK: Bethel Airport",169,1.74226804123711
"95",7,"Delta Air Lines Inc.","Billings, MT: Billings Logan International",1132,7.64864864864865
"96",7,"ExpressJet Airlines Inc.","Billings, MT: Billings Logan International",270,135
"97",7,"SkyWest Airlines Inc.","Billings, MT: Billings Logan International",2796,13.6390243902439
"98",7,"United Air Lines Inc.","Billings, MT: Billings Logan International",375,3.40909090909091
"99",7,"SkyWest Airlines Inc.","Binghamton, NY: Greater Binghamton/Edwin A. Link Field",1737,14.5966386554622
"100",7,"American Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",3,3
"101",7,"Delta Air Lines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",5698,12.86230248307
"102",7,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",8015,16.9450317124736
"103",7,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",3563,20.1299435028249
"104",7,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",5310,9.06143344709898
"105",7,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",452,7.66101694915254
"106",7,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",53,5.88888888888889
"107",7,"Frontier Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",654,18.6857142857143
"108",7,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",2585,10.0583657587549
"109",7,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",650,17.1052631578947
"110",7,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1410,13.8235294117647
"111",7,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",310,4.62686567164179
"112",7,"American Airlines Inc.","Boise, ID: Boise Air Terminal",1236,9.29323308270677
"113",7,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",198,1.38461538461538
"114",7,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",14858,12.4126984126984
"115",7,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal",2517,5.55629139072848
"116",7,"United Air Lines Inc.","Boise, ID: Boise Air Terminal",458,7.76271186440678
"117",7,"Alaska Airlines Inc.","Boston, MA: Logan International",1219,5.8047619047619
"118",7,"American Airlines Inc.","Boston, MA: Logan International",36214,10.5059472004642
"119",7,"Delta Air Lines Inc.","Boston, MA: Logan International",20446,10.9045333333333
"120",7,"ExpressJet Airlines Inc.","Boston, MA: Logan International",2956,10.9888475836431
"121",7,"JetBlue Airways","Boston, MA: Logan International",81979,13.7664147774979
"122",7,"SkyWest Airlines Inc.","Boston, MA: Logan International",235,23.5
"123",7,"Southwest Airlines Co.","Boston, MA: Logan International",16292,10.1255438160348
"124",7,"Spirit Air Lines","Boston, MA: Logan International",8807,17.7919191919192
"125",7,"United Air Lines Inc.","Boston, MA: Logan International",16922,11.0529065969954
"126",7,"Virgin America","Boston, MA: Logan International",4078,18.1244444444444
"127",7,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",859,4.9367816091954
"128",7,"Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",573,17.3636363636364
"129",7,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",2135,8.50597609561753
"130",7,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",2061,10.9627659574468
"131",7,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",1611,30.9807692307692
"132",7,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",43,0.754385964912281
"133",7,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",4755,22.0138888888889
"134",7,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",3091,11.1187050359712
"135",7,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",70,3.88888888888889
"136",7,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",1770,12.5531914893617
"137",7,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1014,6.14545454545455
"138",7,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",2211,6.37175792507205
"139",7,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",3955,17.0474137931034
"140",7,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International",11267,18.6231404958678
"141",7,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1371,25.3888888888889
"142",7,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",5984,7.35135135135135
"143",7,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",588,9.8
"144",7,"Alaska Airlines Inc.","Burbank, CA: Bob Hope",397,2.42073170731707
"145",7,"JetBlue Airways","Burbank, CA: Bob Hope",1531,31.2448979591837
"146",7,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope",9558,15.8770764119601
"147",7,"Southwest Airlines Co.","Burbank, CA: Bob Hope",22694,10.8221268478779
"148",7,"Delta Air Lines Inc.","Burlington, VT: Burlington International",0,0
"149",7,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International",4719,15.0286624203822
"150",7,"JetBlue Airways","Burlington, VT: Burlington International",2583,16.3481012658228
"151",7,"United Air Lines Inc.","Burlington, VT: Burlington International",165,3.36734693877551
"152",7,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney",1643,16.5959595959596
"153",7,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",2348,10.8703703703704
"154",7,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",1453,27.9423076923077
"155",7,"Delta Air Lines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",382,29.3846153846154
"156",7,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",1593,8.04545454545454
"157",7,"Frontier Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",617,17.6285714285714
"158",7,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",7209,18.3435114503817
"159",7,"Alaska Airlines Inc.","Charleston, SC: Charleston AFB/International",80,1.6
"160",7,"American Airlines Inc.","Charleston, SC: Charleston AFB/International",568,6.04255319148936
"161",7,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",4012,7.01398601398601
"162",7,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",5045,12.0693779904306
"163",7,"JetBlue Airways","Charleston, SC: Charleston AFB/International",6972,18.2036553524804
"164",7,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",538,8.40625
"165",7,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",3989,10.9587912087912
"166",7,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International",185,2.98387096774194
"167",7,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager",392,8.71111111111111
"168",7,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",3220,10.952380952381
"169",7,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager",15,2.5
"170",7,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",6724,21.3460317460317
"171",7,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",1352,8.14457831325301
"172",7,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King",1057,8.06870229007634
"173",7,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King",522,10.6530612244898
"174",7,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",1274,16.126582278481
"175",7,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",137415,10.8268988339111
"176",7,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",6817,8.36441717791411
"177",7,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2949,19.9256756756757
"178",7,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",616,8.21333333333333
"179",7,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International",4032,22.0327868852459
"180",7,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3953,17.7264573991031
"181",7,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",4005,13.0456026058632
"182",7,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",983,7.17518248175182
"183",7,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",22,0.431372549019608
"184",7,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",1890,17.6635514018692
"185",7,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",3442,24.4113475177305
"186",7,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",3049,31.4329896907216
"187",7,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",6080,20.3344481605351
"188",7,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",2219,12.0597826086957
"189",7,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",5667,15.483606557377
"190",7,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",1191,11.6764705882353
"191",7,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",2681,32.6951219512195
"192",7,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International",118061,10.8601784564437
"193",7,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",2488,9.01449275362319
"194",7,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International",128778,14.910038207711
"195",7,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",10276,10.6819126819127
"196",7,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",62144,11.1769784172662
"197",7,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",13871,22.7766830870279
"198",7,"JetBlue Airways","Chicago, IL: Chicago O'Hare International",5552,17.8520900321543
"199",7,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",84108,15.1737326357568
"200",7,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International",24012,16.8151260504202
"201",7,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",154506,16.7160012982798
"202",7,"Virgin America","Chicago, IL: Chicago O'Hare International",2837,14.6237113402062
"203",7,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",2116,22.2736842105263
"204",7,"Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen",0,0
"205",7,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen",330,6.47058823529412
"206",7,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",5999,7.10781990521327
"207",7,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",3222,14.3839285714286
"208",7,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4876,16.528813559322
"209",7,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",11955,19.9582637729549
"210",7,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",543,25.8571428571429
"211",7,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",3325,10.6570512820513
"212",7,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3592,8.93532338308458
"213",7,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",16895,14.2694256756757
"214",7,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",5357,13.3258706467662
"215",7,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",2288,13.7005988023952
"216",7,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",1576,18.7619047619048
"217",7,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",5303,7.3857938718663
"218",7,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",6348,16.030303030303
"219",7,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",6017,8.10916442048518
"220",7,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",2152,14.4429530201342
"221",7,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",1281,7.67065868263473
"222",7,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",2032,13.025641025641
"223",7,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",207,4.22448979591837
"224",7,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",230,6.76470588235294
"225",7,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",732,11.4375
"226",7,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",10788,13.5698113207547
"227",7,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",1098,7.36912751677852
"228",7,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",9085,21.4775413711584
"229",7,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",74,6.16666666666667
"230",7,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",1680,11.1258278145695
"231",7,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",1833,12.7291666666667
"232",7,"American Airlines Inc.","Columbus, OH: Port Columbus International",4062,10.8900804289544
"233",7,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International",3863,8.30752688172043
"234",7,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",4981,21.2863247863248
"235",7,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International",1234,12.2178217821782
"236",7,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1051,8.75833333333333
"237",7,"Southwest Airlines Co.","Columbus, OH: Port Columbus International",14311,9.03472222222222
"238",7,"United Air Lines Inc.","Columbus, OH: Port Columbus International",1474,9.82666666666667
"239",7,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",658,6.64646464646465
"240",7,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International",262,43.6666666666667
"241",7,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1019,5.78977272727273
"242",7,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",59,1.78787878787879
"243",7,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",1793,11
"244",7,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",4902,20.9487179487179
"245",7,"ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",0,0
"246",7,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field",107507,13.0075015124017
"247",7,"Virgin America","Dallas, TX: Dallas Love Field",10393,17.8267581475129
"248",7,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",697,3.63020833333333
"249",7,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",285744,14.8902553413236
"250",7,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",8118,11.2437673130194
"251",7,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",59507,14.8693153423288
"252",7,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2905,17.8220858895706
"253",7,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1733,21.1341463414634
"254",7,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",10053,19.1121673003802
"255",7,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",17408,14.6655433866891
"256",7,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4910,9.47876447876448
"257",7,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",996,11.0666666666667
"258",7,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",1522,7.8860103626943
"259",7,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1603,9.59880239520958
"260",7,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",4449,16.6629213483146
"261",7,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",885,5.39634146341463
"262",7,"American Airlines Inc.","Daytona Beach, FL: Daytona Beach International",23,23
"263",7,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",1079,4.86036036036036
"264",7,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International",710,14.2
"265",7,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",365,3.76288659793814
"266",7,"Alaska Airlines Inc.","Denver, CO: Denver International",1254,5.26890756302521
"267",7,"American Airlines Inc.","Denver, CO: Denver International",17715,12.5816761363636
"268",7,"Delta Air Lines Inc.","Denver, CO: Denver International",14985,11.9497607655502
"269",7,"Frontier Airlines Inc.","Denver, CO: Denver International",49107,15.7092130518234
"270",7,"JetBlue Airways","Denver, CO: Denver International",3567,23.0129032258065
"271",7,"SkyWest Airlines Inc.","Denver, CO: Denver International",85415,12.095015576324
"272",7,"Southwest Airlines Co.","Denver, CO: Denver International",83451,9.65421101341971
"273",7,"Spirit Air Lines","Denver, CO: Denver International",8347,13.4412238325282
"274",7,"United Air Lines Inc.","Denver, CO: Denver International",73969,9.07817869415808
"275",7,"Virgin America","Denver, CO: Denver International",1643,20.5375
"276",7,"American Airlines Inc.","Des Moines, IA: Des Moines International",1775,9.69945355191257
"277",7,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International",402,2.89208633093525
"278",7,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",1853,13.625
"279",7,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International",762,12.4918032786885
"280",7,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",3614,16.6543778801843
"281",7,"Southwest Airlines Co.","Des Moines, IA: Des Moines International",801,5.64084507042254
"282",7,"United Air Lines Inc.","Des Moines, IA: Des Moines International",1659,9.93413173652695
"283",7,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",703,13.7843137254902
