"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_arrtimeblk_mean$MEAN"
"99",2,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",6150,13.1974248927039
"100",2,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",1503,8.30386740331492
"101",2,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",5589,8.84335443037975
"102",2,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",910,14.6774193548387
"103",2,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",270,16.875
"104",2,"Frontier Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",225,6.08108108108108
"105",2,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",2603,10.3705179282869
"106",2,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",224,4.76595744680851
"107",2,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1278,12.1714285714286
"108",2,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1676,23.6056338028169
"109",2,"American Airlines Inc.","Boise, ID: Boise Air Terminal",747,5.45255474452555
"110",2,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",1463,8.86666666666667
"111",2,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",14283,11.9523012552301
"112",2,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal",4321,8.23047619047619
"113",2,"United Air Lines Inc.","Boise, ID: Boise Air Terminal",509,5.14141414141414
"114",2,"Alaska Airlines Inc.","Boston, MA: Logan International",1269,5.4698275862069
"115",2,"American Airlines Inc.","Boston, MA: Logan International",42510,9.93920972644377
"116",2,"Delta Air Lines Inc.","Boston, MA: Logan International",32537,14.3271686481726
"117",2,"ExpressJet Airlines Inc.","Boston, MA: Logan International",5302,17.9121621621622
"118",2,"JetBlue Airways","Boston, MA: Logan International",74723,11.8532677664975
"119",2,"SkyWest Airlines Inc.","Boston, MA: Logan International",3,0.5
"120",2,"Southwest Airlines Co.","Boston, MA: Logan International",15669,8.64258135686707
"121",2,"Spirit Air Lines","Boston, MA: Logan International",10551,20.4476744186047
"122",2,"United Air Lines Inc.","Boston, MA: Logan International",22618,12.1667563206025
"123",2,"Virgin America","Boston, MA: Logan International",2247,7.99644128113879
"124",2,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1258,8.11612903225806
"125",2,"Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",936,27.5294117647059
"126",2,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",1880,7.83333333333333
"127",2,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",996,8.23140495867769
"128",2,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",1486,14.86
"129",2,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",619,10.6724137931034
"130",2,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",3551,12.8659420289855
"131",2,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",3214,12.5546875
"132",2,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",2,0.0666666666666667
"133",2,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",2177,14.1363636363636
"134",2,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",1408,7.3717277486911
"135",2,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",5183,12.7975308641975
"136",2,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",6334,21.3265993265993
"137",2,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International",7915,12.0471841704718
"138",2,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",758,12.2258064516129
"139",2,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",6343,7.1510710259301
"140",2,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",543,7.14473684210526
"141",2,"Alaska Airlines Inc.","Burbank, CA: Bob Hope",830,5.12345679012346
"142",2,"JetBlue Airways","Burbank, CA: Bob Hope",1132,23.1020408163265
"143",2,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope",8216,11.6539007092199
"144",2,"Southwest Airlines Co.","Burbank, CA: Bob Hope",14718,6.11212624584718
"145",2,"Delta Air Lines Inc.","Burlington, VT: Burlington International",5,0.357142857142857
"146",2,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International",6909,20.4408284023669
"147",2,"JetBlue Airways","Burlington, VT: Burlington International",1912,12.0251572327044
"148",2,"United Air Lines Inc.","Burlington, VT: Burlington International",166,3.53191489361702
"149",2,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney",703,6.8252427184466
"150",2,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",1867,8.97596153846154
"151",2,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",424,4.07692307692308
"152",2,"Delta Air Lines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",3,0.230769230769231
"153",2,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",2737,13.7537688442211
"154",2,"Frontier Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",705,19.0540540540541
"155",2,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",5788,13.1545454545455
"156",2,"American Airlines Inc.","Charleston, SC: Charleston AFB/International",350,3.88888888888889
"157",2,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",4916,7.81558028616852
"158",2,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",7765,16.8438177874187
"159",2,"JetBlue Airways","Charleston, SC: Charleston AFB/International",5559,15.4846796657382
"160",2,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",1096,19.5714285714286
"161",2,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",4226,10.780612244898
"162",2,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International",46,1.24324324324324
"163",2,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager",356,7.26530612244898
"164",2,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",8158,25.4143302180685
"165",2,"SkyWest Airlines Inc.","Charleston/Dunbar, WV: Yeager",0,0
"166",2,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",4501,16.8576779026217
"167",2,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",480,3.75
"168",2,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King",580,4.71544715447155
"169",2,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King",385,7.40384615384615
"170",2,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",141,3.20454545454545
"171",2,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",135785,9.8810216853442
"172",2,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",12931,13.2489754098361
"173",2,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",5692,46.2764227642276
"174",2,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",744,9.53846153846154
"175",2,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International",2578,13.6402116402116
"176",2,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3979,14.737037037037
"177",2,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",2990,8.97897897897898
"178",2,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",2038,12.3515151515152
"179",2,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",325,6.37254901960784
"180",2,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",2366,15.9864864864865
"181",2,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",2992,20.3537414965986
"182",2,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",915,7.32
"183",2,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",5246,14.3333333333333
"184",2,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",5123,23.6082949308756
"185",2,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",4197,11.1031746031746
"186",2,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",4247,25.4311377245509
"187",2,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",753,8.36666666666667
"188",2,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International",102245,8.43605610561056
"189",2,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",2905,10.0519031141869
"190",2,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International",139877,15.7803474729242
"191",2,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",16674,14.0708860759494
"192",2,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",60851,10.5717512161223
"193",2,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",12732,19.5576036866359
"194",2,"JetBlue Airways","Chicago, IL: Chicago O'Hare International",7172,20.3172804532578
"195",2,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",76618,12.7441783100466
"196",2,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International",24581,16.6087837837838
"197",2,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",148540,14.1305175038052
"198",2,"Virgin America","Chicago, IL: Chicago O'Hare International",2465,10.9555555555556
"199",2,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",1209,13.7386363636364
"200",2,"Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen",32,16
"201",2,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen",898,17.2692307692308
"202",2,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",7214,8.67067307692308
"203",2,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",3558,13.8984375
"204",2,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4603,15.5506756756757
"205",2,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",12683,14.1078976640712
"206",2,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",61,2.77272727272727
"207",2,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2729,7.73087818696884
"208",2,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",3413,7.93720930232558
"209",2,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",19562,13.0066489361702
"210",2,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",7567,18.5012224938875
"211",2,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",2132,11.2210526315789
"212",2,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2094,15.6268656716418
"213",2,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",5556,7.06870229007634
"214",2,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",7893,20.4481865284974
"215",2,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",7444,9.22428748451053
"216",2,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",687,5.87179487179487
"217",2,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",561,3.74
"218",2,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",3695,24.3092105263158
"219",2,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",71,1.3921568627451
"220",2,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",72,4.23529411764706
"221",2,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",762,11.3731343283582
"222",2,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",11322,12.9988518943743
"223",2,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",2850,15.3225806451613
"224",2,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",8169,17.5677419354839
"225",2,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",13,3.25
"226",2,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",2584,13.8924731182796
"227",2,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",2452,16.1315789473684
"228",2,"American Airlines Inc.","Columbus, OH: Port Columbus International",2483,7.15561959654179
"229",2,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International",6884,12.7717996289425
"230",2,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",6282,18.9788519637462
"231",2,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International",1839,17.3490566037736
"232",2,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1651,10.1913580246914
"233",2,"Southwest Airlines Co.","Columbus, OH: Port Columbus International",11567,6.62106468231254
"234",2,"United Air Lines Inc.","Columbus, OH: Port Columbus International",2374,13.8023255813953
"235",2,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",355,3.44660194174757
"236",2,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International",112,22.4
"237",2,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1618,8.6524064171123
"238",2,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",125,4.62962962962963
"239",2,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",1198,5.87254901960784
"240",2,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",3867,15.3452380952381
"241",2,"ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",0,0
"242",2,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field",97259,10.524726761173
"243",2,"Virgin America","Dallas, TX: Dallas Love Field",11981,15.4793281653747
"244",2,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1505,7.75773195876289
"245",2,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",260349,13.0252651590955
"246",2,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",8548,10.373786407767
"247",2,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",54622,13.4935770750988
"248",2,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2376,14.6666666666667
"249",2,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1337,13.1078431372549
"250",2,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",7464,12.1168831168831
"251",2,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",15423,12.7462809917355
"252",2,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",7137,9.92628650904033
"253",2,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",940,9.4
"254",2,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",1858,9.15270935960591
"255",2,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",3686,16.0960698689956
"256",2,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",4632,17.2835820895522
"257",2,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",1136,6.64327485380117
"258",2,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",2315,10.021645021645
"259",2,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International",1234,24.68
"260",2,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",311,2.33834586466165
"261",2,"Alaska Airlines Inc.","Denver, CO: Denver International",3288,13.4204081632653
"262",2,"American Airlines Inc.","Denver, CO: Denver International",17799,12.3091286307054
"263",2,"Delta Air Lines Inc.","Denver, CO: Denver International",21285,16.2480916030534
"264",2,"Frontier Airlines Inc.","Denver, CO: Denver International",51764,16.8667318344738
"265",2,"JetBlue Airways","Denver, CO: Denver International",2975,18.7106918238994
"266",2,"SkyWest Airlines Inc.","Denver, CO: Denver International",80221,11.2796681664792
"267",2,"Southwest Airlines Co.","Denver, CO: Denver International",111313,11.5818333159921
"268",2,"Spirit Air Lines","Denver, CO: Denver International",11692,19.6504201680672
"269",2,"United Air Lines Inc.","Denver, CO: Denver International",88198,10.6275454874081
"270",2,"Virgin America","Denver, CO: Denver International",843,6.79838709677419
"271",2,"American Airlines Inc.","Des Moines, IA: Des Moines International",2433,13.2228260869565
"272",2,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International",2124,14.5479452054795
"273",2,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",1554,11.5111111111111
"274",2,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International",2277,36.1428571428571
"275",2,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",3379,14.9513274336283
"276",2,"Southwest Airlines Co.","Des Moines, IA: Des Moines International",955,6.16129032258065
"277",2,"United Air Lines Inc.","Des Moines, IA: Des Moines International",2408,10.7022222222222
"278",2,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",237,3.76190476190476
"279",2,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",11598,12.620239390642
"280",2,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",93886,11.0910809214412
"281",2,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",33051,11.6335797254488
"282",2,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",1743,13.6171875
"283",2,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",2203,10.5913461538462
