"","DAY_OF_WEEK","NAME_AIRLINE","NAME_AIRPORT","COUNT","data_deptimeblk_mean$MEAN"
"98",6,"ExpressJet Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",4019,12.4043209876543
"99",6,"SkyWest Airlines Inc.","Birmingham, AL: Birmingham-Shuttlesworth International",2508,15.5776397515528
"100",6,"Southwest Airlines Co.","Birmingham, AL: Birmingham-Shuttlesworth International",4745,10.5915178571429
"101",6,"Delta Air Lines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",469,6.79710144927536
"102",6,"ExpressJet Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",217,31
"103",6,"SkyWest Airlines Inc.","Bismarck/Mandan, ND: Bismarck Municipal",1091,6.45562130177515
"104",6,"Delta Air Lines Inc.","Bloomington/Normal, IL: Central Illinois Regional",85,1.88888888888889
"105",6,"ExpressJet Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",1152,20.2105263157895
"106",6,"SkyWest Airlines Inc.","Bloomington/Normal, IL: Central Illinois Regional",45,1.36363636363636
"107",6,"American Airlines Inc.","Boise, ID: Boise Air Terminal",1434,10.781954887218
"108",6,"Delta Air Lines Inc.","Boise, ID: Boise Air Terminal",608,5.38053097345133
"109",6,"SkyWest Airlines Inc.","Boise, ID: Boise Air Terminal",10605,10.0426136363636
"110",6,"Southwest Airlines Co.","Boise, ID: Boise Air Terminal",2232,5.39130434782609
"111",6,"United Air Lines Inc.","Boise, ID: Boise Air Terminal",263,4.6140350877193
"112",6,"Alaska Airlines Inc.","Boston, MA: Logan International",1579,6.71914893617021
"113",6,"American Airlines Inc.","Boston, MA: Logan International",22833,8.46921364985163
"114",6,"Delta Air Lines Inc.","Boston, MA: Logan International",15630,10.9530483531885
"115",6,"ExpressJet Airlines Inc.","Boston, MA: Logan International",2062,8.59166666666667
"116",6,"JetBlue Airways","Boston, MA: Logan International",56012,10.9505376344086
"117",6,"SkyWest Airlines Inc.","Boston, MA: Logan International",386,32.1666666666667
"118",6,"Southwest Airlines Co.","Boston, MA: Logan International",12034,8.752
"119",6,"Spirit Air Lines","Boston, MA: Logan International",10738,21.2213438735178
"120",6,"United Air Lines Inc.","Boston, MA: Logan International",11352,9.22177091795288
"121",6,"Virgin America","Boston, MA: Logan International",3493,14.1417004048583
"122",6,"Delta Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",1397,7.51075268817204
"123",6,"Frontier Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",0,0
"124",6,"SkyWest Airlines Inc.","Bozeman, MT: Bozeman Yellowstone International",1598,7.50234741784038
"125",6,"United Air Lines Inc.","Bozeman, MT: Bozeman Yellowstone International",2081,11.6256983240223
"126",6,"SkyWest Airlines Inc.","Brainerd, MN: Brainerd Lakes Regional",469,8.84905660377358
"127",6,"Delta Air Lines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",61,1.12962962962963
"128",6,"ExpressJet Airlines Inc.","Bristol/Johnson City/Kingsport, TN: Tri-Cities Regional TN/VA",1410,8.59756097560976
"129",6,"ExpressJet Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",1516,8.19459459459459
"130",6,"SkyWest Airlines Inc.","Brownsville, TX: Brownsville South Padre Island International",827,29.5357142857143
"131",6,"ExpressJet Airlines Inc.","Brunswick, GA: Brunswick Golden Isles",780,7.72277227722772
"132",6,"American Airlines Inc.","Buffalo, NY: Buffalo Niagara International",652,5.43333333333333
"133",6,"Delta Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",3243,9.34582132564842
"134",6,"ExpressJet Airlines Inc.","Buffalo, NY: Buffalo Niagara International",2545,13.6827956989247
"135",6,"JetBlue Airways","Buffalo, NY: Buffalo Niagara International",6841,12.7392923649907
"136",6,"SkyWest Airlines Inc.","Buffalo, NY: Buffalo Niagara International",512,10.8936170212766
"137",6,"Southwest Airlines Co.","Buffalo, NY: Buffalo Niagara International",7574,7.7364657814096
"138",6,"United Air Lines Inc.","Buffalo, NY: Buffalo Niagara International",1080,16.3636363636364
"139",6,"Alaska Airlines Inc.","Burbank, CA: Bob Hope",655,4.33774834437086
"140",6,"JetBlue Airways","Burbank, CA: Bob Hope",772,15.1372549019608
"141",6,"SkyWest Airlines Inc.","Burbank, CA: Bob Hope",4931,10.294363256785
"142",6,"Southwest Airlines Co.","Burbank, CA: Bob Hope",11145,6.7098133654425
"143",6,"American Airlines Inc.","Burlington, VT: Burlington International",0,NA
"144",6,"Delta Air Lines Inc.","Burlington, VT: Burlington International",55,3.92857142857143
"145",6,"ExpressJet Airlines Inc.","Burlington, VT: Burlington International",3883,13.2979452054795
"146",6,"JetBlue Airways","Burlington, VT: Burlington International",1733,10.6319018404908
"147",6,"United Air Lines Inc.","Burlington, VT: Burlington International",727,18.175
"148",6,"SkyWest Airlines Inc.","Butte, MT: Bert Mooney",369,6.9622641509434
"149",6,"SkyWest Airlines Inc.","Casper, WY: Casper/Natrona County International",875,4.53367875647668
"150",6,"SkyWest Airlines Inc.","Cedar City, UT: Cedar City Regional",187,3.59615384615385
"151",6,"Delta Air Lines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",40,2.85714285714286
"152",6,"ExpressJet Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",1784,11.6601307189542
"153",6,"SkyWest Airlines Inc.","Cedar Rapids/Iowa City, IA: The Eastern Iowa",2232,7.27035830618892
"154",6,"American Airlines Inc.","Charleston, SC: Charleston AFB/International",483,8.47368421052632
"155",6,"Delta Air Lines Inc.","Charleston, SC: Charleston AFB/International",1759,3.84901531728665
"156",6,"ExpressJet Airlines Inc.","Charleston, SC: Charleston AFB/International",4415,11.8364611260054
"157",6,"JetBlue Airways","Charleston, SC: Charleston AFB/International",3879,10.8351955307263
"158",6,"SkyWest Airlines Inc.","Charleston, SC: Charleston AFB/International",830,11.2162162162162
"159",6,"Southwest Airlines Co.","Charleston, SC: Charleston AFB/International",4156,10.5750636132316
"160",6,"United Air Lines Inc.","Charleston, SC: Charleston AFB/International",584,12.1666666666667
"161",6,"Delta Air Lines Inc.","Charleston/Dunbar, WV: Yeager",86,1.79166666666667
"162",6,"ExpressJet Airlines Inc.","Charleston/Dunbar, WV: Yeager",1962,11.8192771084337
"163",6,"Spirit Air Lines","Charleston/Dunbar, WV: Yeager",69,3.45
"164",6,"American Airlines Inc.","Charlotte Amalie, VI: Cyril E King",6810,16.9825436408978
"165",6,"Delta Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",1224,7.24260355029586
"166",6,"JetBlue Airways","Charlotte Amalie, VI: Cyril E King",1638,10.3670886075949
"167",6,"Spirit Air Lines","Charlotte Amalie, VI: Cyril E King",519,9.98076923076923
"168",6,"United Air Lines Inc.","Charlotte Amalie, VI: Cyril E King",2715,17.1835443037975
"169",6,"American Airlines Inc.","Charlotte, NC: Charlotte Douglas International",113093,10.053604764868
"170",6,"Delta Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",3060,5.07462686567164
"171",6,"ExpressJet Airlines Inc.","Charlotte, NC: Charlotte Douglas International",3834,26.2602739726027
"172",6,"Frontier Airlines Inc.","Charlotte, NC: Charlotte Douglas International",1600,11.0344827586207
"173",6,"JetBlue Airways","Charlotte, NC: Charlotte Douglas International",1521,9.94117647058824
"174",6,"SkyWest Airlines Inc.","Charlotte, NC: Charlotte Douglas International",2133,14.4121621621622
"175",6,"Southwest Airlines Co.","Charlotte, NC: Charlotte Douglas International",2934,10.5161290322581
"176",6,"United Air Lines Inc.","Charlotte, NC: Charlotte Douglas International",893,10.0337078651685
"177",6,"Delta Air Lines Inc.","Charlottesville, VA: Charlottesville Albemarle",1115,22.3
"178",6,"ExpressJet Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",397,4.36263736263736
"179",6,"SkyWest Airlines Inc.","Charlottesville, VA: Charlottesville Albemarle",3972,26.8378378378378
"180",6,"Delta Air Lines Inc.","Chattanooga, TN: Lovell Field",891,7.425
"181",6,"ExpressJet Airlines Inc.","Chattanooga, TN: Lovell Field",4571,20.9678899082569
"182",6,"SkyWest Airlines Inc.","Chattanooga, TN: Lovell Field",267,3.37974683544304
"183",6,"Delta Air Lines Inc.","Chicago, IL: Chicago Midway International",1670,5.98566308243728
"184",6,"ExpressJet Airlines Inc.","Chicago, IL: Chicago Midway International",918,10.9285714285714
"185",6,"SkyWest Airlines Inc.","Chicago, IL: Chicago Midway International",3450,42.0731707317073
"186",6,"Southwest Airlines Co.","Chicago, IL: Chicago Midway International",94770,9.43172770700637
"187",6,"Alaska Airlines Inc.","Chicago, IL: Chicago O'Hare International",2290,9.19678714859438
"188",6,"American Airlines Inc.","Chicago, IL: Chicago O'Hare International",90753,12.0955617752899
"189",6,"Delta Air Lines Inc.","Chicago, IL: Chicago O'Hare International",6484,9.79456193353474
"190",6,"ExpressJet Airlines Inc.","Chicago, IL: Chicago O'Hare International",34697,7.27552946110296
"191",6,"Frontier Airlines Inc.","Chicago, IL: Chicago O'Hare International",9676,14.9320987654321
"192",6,"JetBlue Airways","Chicago, IL: Chicago O'Hare International",4694,16.0753424657534
"193",6,"SkyWest Airlines Inc.","Chicago, IL: Chicago O'Hare International",53415,11.004326328801
"194",6,"Spirit Air Lines","Chicago, IL: Chicago O'Hare International",19787,13.4880708929789
"195",6,"United Air Lines Inc.","Chicago, IL: Chicago O'Hare International",115108,15.2886173462611
"196",6,"Virgin America","Chicago, IL: Chicago O'Hare International",2500,14.2857142857143
"197",6,"American Airlines Inc.","Christiansted, VI: Henry E. Rohlsen",577,4.5078125
"198",6,"Delta Air Lines Inc.","Christiansted, VI: Henry E. Rohlsen",363,9.81081081081081
"199",6,"JetBlue Airways","Christiansted, VI: Henry E. Rohlsen",778,15.56
"200",6,"Delta Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",4139,6.02474526928675
"201",6,"ExpressJet Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",927,6.01948051948052
"202",6,"Frontier Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",6681,19.0885714285714
"203",6,"SkyWest Airlines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",2737,14.7150537634409
"204",6,"United Air Lines Inc.","Cincinnati, OH: Cincinnati/Northern Kentucky International",192,9.6
"205",6,"American Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",2865,11.147859922179
"206",6,"Delta Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",1165,4.75510204081633
"207",6,"ExpressJet Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",9403,10.6973833902162
"208",6,"Frontier Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",8650,23.7637362637363
"209",6,"JetBlue Airways","Cleveland, OH: Cleveland-Hopkins International",1593,10.9109589041096
"210",6,"SkyWest Airlines Inc.","Cleveland, OH: Cleveland-Hopkins International",1059,13.4050632911392
"211",6,"Southwest Airlines Co.","Cleveland, OH: Cleveland-Hopkins International",3384,5.2792511700468
"212",6,"Spirit Air Lines","Cleveland, OH: Cleveland-Hopkins International",8710,21.9949494949495
"213",6,"United Air Lines Inc.","Cleveland, OH: Cleveland-Hopkins International",4761,7.24657534246575
"214",6,"SkyWest Airlines Inc.","Cody, WY: Yellowstone Regional",1549,9.68125
"215",6,"ExpressJet Airlines Inc.","College Station/Bryan, TX: Easterwood Field",688,5.83050847457627
"216",6,"American Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",6149,44.8832116788321
"217",6,"Delta Air Lines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",285,5.48076923076923
"218",6,"ExpressJet Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",320,8.2051282051282
"219",6,"Frontier Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",713,10.6417910447761
"220",6,"SkyWest Airlines Inc.","Colorado Springs, CO: City of Colorado Springs Municipal",10729,15.3710601719198
"221",6,"Delta Air Lines Inc.","Columbia, SC: Columbia Metropolitan",866,6.928
"222",6,"ExpressJet Airlines Inc.","Columbia, SC: Columbia Metropolitan",1788,7.12350597609562
"223",6,"SkyWest Airlines Inc.","Columbia, SC: Columbia Metropolitan",96,24
"224",6,"ExpressJet Airlines Inc.","Columbus, GA: Columbus Airport",1057,9.11206896551724
"225",6,"ExpressJet Airlines Inc.","Columbus, MS: Golden Triangle Regional",466,4.52427184466019
"226",6,"American Airlines Inc.","Columbus, OH: Port Columbus International",2572,9.63295880149813
"227",6,"Delta Air Lines Inc.","Columbus, OH: Port Columbus International",4125,11.3324175824176
"228",6,"ExpressJet Airlines Inc.","Columbus, OH: Port Columbus International",2359,15.1217948717949
"229",6,"Frontier Airlines Inc.","Columbus, OH: Port Columbus International",687,11.6440677966102
"230",6,"SkyWest Airlines Inc.","Columbus, OH: Port Columbus International",1704,14.4406779661017
"231",6,"Southwest Airlines Co.","Columbus, OH: Port Columbus International",14306,9.90034602076125
"232",6,"United Air Lines Inc.","Columbus, OH: Port Columbus International",603,5.24347826086957
"233",6,"Alaska Airlines Inc.","Cordova, AK: Merle K Mudhole Smith",910,8.75
"234",6,"American Airlines Inc.","Corpus Christi, TX: Corpus Christi International",1,0.142857142857143
"235",6,"ExpressJet Airlines Inc.","Corpus Christi, TX: Corpus Christi International",543,4.05223880597015
"236",6,"SkyWest Airlines Inc.","Corpus Christi, TX: Corpus Christi International",563,15.6388888888889
"237",6,"Southwest Airlines Co.","Corpus Christi, TX: Corpus Christi International",651,4.25490196078431
"238",6,"Delta Air Lines Inc.","Dallas, TX: Dallas Love Field",1475,9.96621621621622
"239",6,"ExpressJet Airlines Inc.","Dallas, TX: Dallas Love Field",166,33.2
"240",6,"Southwest Airlines Co.","Dallas, TX: Dallas Love Field",69792,10.2877358490566
"241",6,"Virgin America","Dallas, TX: Dallas Love Field",5821,11.0665399239544
"242",6,"Alaska Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1983,9.62621359223301
"243",6,"American Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",235690,13.6997209951174
"244",6,"Delta Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4667,9.27833001988072
"245",6,"ExpressJet Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",40209,11.9385391923991
"246",6,"Frontier Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",986,7.04285714285714
"247",6,"JetBlue Airways","Dallas/Fort Worth, TX: Dallas/Fort Worth International",525,10.0961538461538
"248",6,"SkyWest Airlines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6400,14.6453089244851
"249",6,"Spirit Air Lines","Dallas/Fort Worth, TX: Dallas/Fort Worth International",16868,13.8036006546645
"250",6,"United Air Lines Inc.","Dallas/Fort Worth, TX: Dallas/Fort Worth International",4725,11.4684466019417
"251",6,"American Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1595,27.5
"252",6,"Delta Air Lines Inc.","Dayton, OH: James M Cox/Dayton International",1615,9.5
"253",6,"ExpressJet Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1499,9.31055900621118
"254",6,"SkyWest Airlines Inc.","Dayton, OH: James M Cox/Dayton International",1733,13.4341085271318
"255",6,"Southwest Airlines Co.","Dayton, OH: James M Cox/Dayton International",1953,13.6573426573427
"256",6,"Delta Air Lines Inc.","Daytona Beach, FL: Daytona Beach International",3919,19.6934673366834
"257",6,"ExpressJet Airlines Inc.","Daytona Beach, FL: Daytona Beach International",0,0
"258",6,"JetBlue Airways","Daytona Beach, FL: Daytona Beach International",1271,25.9387755102041
"259",6,"Alaska Airlines Inc.","Deadhorse, AK: Deadhorse Airport",854,6.832
"260",6,"Alaska Airlines Inc.","Denver, CO: Denver International",1493,7.07582938388626
"261",6,"American Airlines Inc.","Denver, CO: Denver International",19694,14.3229090909091
"262",6,"Delta Air Lines Inc.","Denver, CO: Denver International",12611,12.1727799227799
"263",6,"Frontier Airlines Inc.","Denver, CO: Denver International",56268,17.9083386378103
"264",6,"JetBlue Airways","Denver, CO: Denver International",1550,14.0909090909091
"265",6,"SkyWest Airlines Inc.","Denver, CO: Denver International",49430,8.58457797846475
"266",6,"Southwest Airlines Co.","Denver, CO: Denver International",66519,8.66471277842907
"267",6,"Spirit Air Lines","Denver, CO: Denver International",7968,12.7692307692308
"268",6,"United Air Lines Inc.","Denver, CO: Denver International",71680,11.0514955288313
"269",6,"Virgin America","Denver, CO: Denver International",1774,14.7833333333333
"270",6,"American Airlines Inc.","Des Moines, IA: Des Moines International",2393,12.5947368421053
"271",6,"Delta Air Lines Inc.","Des Moines, IA: Des Moines International",1759,16.752380952381
"272",6,"ExpressJet Airlines Inc.","Des Moines, IA: Des Moines International",1439,13.8365384615385
"273",6,"Frontier Airlines Inc.","Des Moines, IA: Des Moines International",378,25.2
"274",6,"SkyWest Airlines Inc.","Des Moines, IA: Des Moines International",2543,22.5044247787611
"275",6,"Southwest Airlines Co.","Des Moines, IA: Des Moines International",718,5.93388429752066
"276",6,"United Air Lines Inc.","Des Moines, IA: Des Moines International",2044,11.292817679558
"277",6,"Alaska Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",315,5.08064516129032
"278",6,"American Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",7926,12.2693498452012
"279",6,"Delta Air Lines Inc.","Detroit, MI: Detroit Metro Wayne County",46942,8.46869926032834
"280",6,"ExpressJet Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",26918,13.412057797708
"281",6,"Frontier Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",3111,17.8793103448276
"282",6,"JetBlue Airways","Detroit, MI: Detroit Metro Wayne County",1543,8.97093023255814
"283",6,"SkyWest Airlines Inc.","Detroit, MI: Detroit Metro Wayne County",20098,9.22349701698027
"284",6,"Southwest Airlines Co.","Detroit, MI: Detroit Metro Wayne County",5527,6.95220125786163
